time,gFx,gFy,gFz,TgF
2.674524,0.8692,0.0712,0.4781,0.99
2.693139,0.8761,0.0680,0.4703,1.00
2.728138,0.8697,0.0802,0.4666,0.99
2.741059,0.8680,0.0800,0.4639,0.99
2.757649,0.8685,0.0722,0.4600,0.99
2.792274,0.8702,0.0749,0.4644,0.99
2.807599,0.8724,0.0790,0.4683,0.99
2.824175,0.8702,0.0773,0.4712,0.99
2.840861,0.8668,0.0753,0.4700,0.99
2.857422,0.8675,0.0753,0.4686,0.99
2.890628,0.8710,0.0744,0.4651,0.99
2.908779,0.8705,0.0746,0.4649,0.99
2.924091,0.8705,0.0753,0.4659,0.99
2.940624,0.8722,0.0783,0.4651,0.99
2.957441,0.8695,0.0775,0.4659,0.99
2.991867,0.8695,0.0756,0.4695,0.99
3.007110,0.8702,0.0724,0.4688,0.99
3.023988,0.8700,0.0722,0.4688,0.99
3.040389,0.8690,0.0756,0.4688,0.99
3.057235,0.8678,0.0788,0.4695,0.99
3.090448,0.8673,0.0783,0.4703,0.99
3.108476,0.8688,0.0756,0.4710,0.99
3.123696,0.8695,0.0751,0.4703,0.99
3.140382,0.8697,0.0756,0.4681,0.99
3.158826,0.8700,0.0763,0.4671,0.99
3.191535,0.8700,0.0753,0.4646,0.99
3.206833,0.8692,0.0780,0.4651,0.99
3.223626,0.8688,0.0805,0.4681,0.99
3.240132,0.8666,0.0795,0.4720,0.99
3.273545,0.8673,0.0712,0.4725,0.99
3.289990,0.8702,0.0702,0.4705,0.99
3.308033,0.8702,0.0741,0.4693,0.99
3.323357,0.8695,0.0783,0.4688,0.99
3.340507,0.8695,0.0778,0.4690,0.99
3.373112,0.8680,0.0751,0.4683,0.99
3.389730,0.8707,0.0751,0.4661,0.99
3.407994,0.8700,0.0761,0.4649,0.99
3.423354,0.8673,0.0771,0.4673,0.99
3.441757,0.8651,0.0744,0.4732,0.99
3.472923,0.8751,0.0717,0.4683,1.00
3.489883,0.8768,0.0753,0.4654,1.00
3.507776,0.8749,0.0827,0.4610,0.99
3.523161,0.8697,0.0832,0.4598,0.99
3.556145,0.8617,0.0717,0.4695,0.98
3.573262,0.8680,0.0714,0.4710,0.99
3.589621,0.8714,0.0724,0.4727,0.99
3.607726,0.8697,0.0746,0.4727,0.99
3.624696,0.8675,0.0741,0.4725,0.99
3.656020,0.8673,0.0771,0.4708,0.99
3.672997,0.8683,0.0783,0.4686,0.99
3.689512,0.8692,0.0768,0.4678,0.99
3.707572,0.8688,0.0736,0.4676,0.99
3.739398,0.8663,0.0773,0.4717,0.99
3.756107,0.8651,0.0802,0.4774,0.99
3.772480,0.8670,0.0768,0.4756,0.99
3.789159,0.8680,0.0727,0.4730,0.99
3.807882,0.8695,0.0719,0.4681,0.99
3.839091,0.8673,0.0795,0.4693,0.99
3.856089,0.8661,0.0783,0.4712,0.99
3.872392,0.8666,0.0749,0.4705,0.99
3.889378,0.8683,0.0736,0.4703,0.99
3.908751,0.8695,0.0749,0.4698,0.99
3.938950,0.8673,0.0751,0.4705,0.99
3.955674,0.8666,0.0736,0.4725,0.99
3.972324,0.8680,0.0741,0.4717,0.99
4.006855,0.8705,0.0778,0.4664,0.99
4.022200,0.8697,0.0780,0.4656,0.99
4.038843,0.8670,0.0768,0.4651,0.99
4.055501,0.8631,0.0756,0.4698,0.99
4.071870,0.8641,0.0746,0.4730,0.99
4.091199,0.8678,0.0756,0.4739,0.99
4.121675,0.8705,0.0766,0.4725,0.99
4.140147,0.8705,0.0768,0.4700,0.99
4.155055,0.8692,0.0749,0.4688,0.99
4.171972,0.8670,0.0714,0.4678,0.99
4.205067,0.8695,0.0773,0.4693,0.99
4.221840,0.8688,0.0773,0.4688,0.99
4.238662,0.8653,0.0749,0.4727,0.99
4.255282,0.8670,0.0727,0.4744,0.99
4.290405,0.8732,0.0766,0.4703,0.99
4.305103,0.8727,0.0771,0.4700,0.99
4.321390,0.8666,0.0744,0.4676,0.99
4.338440,0.8651,0.0705,0.4646,0.98
4.355079,0.8680,0.0707,0.4632,0.99
4.389789,0.8714,0.0756,0.4688,0.99
4.404757,0.8692,0.0756,0.4727,0.99
4.421208,0.8648,0.0739,0.4766,0.99
4.437830,0.8656,0.0756,0.4764,0.99
4.471389,0.8688,0.0734,0.4671,0.99
4.489021,0.8695,0.0741,0.4642,0.99
4.506162,0.8700,0.0749,0.4651,0.99
4.521233,0.8695,0.0731,0.4681,0.99
4.537816,0.8690,0.0736,0.4700,0.99
4.570902,0.8675,0.0756,0.4725,0.99
4.587662,0.8688,0.0746,0.4722,0.99
4.606009,0.8683,0.0714,0.4705,0.99
4.620852,0.8685,0.0734,0.4700,0.99
4.637936,0.8668,0.0756,0.4715,0.99
4.671104,0.8673,0.0717,0.4705,0.99
4.687672,0.8678,0.0729,0.4693,0.99
4.705862,0.8685,0.0756,0.4695,0.99
4.720905,0.8695,0.0768,0.4688,0.99
4.739165,0.8695,0.0761,0.4690,0.99
4.770988,0.8668,0.0717,0.4705,0.99
4.787143,0.8661,0.0731,0.4725,0.99
4.805470,0.8675,0.0778,0.4737,0.99
4.820610,0.8678,0.0797,0.4730,0.99
4.840253,0.8688,0.0797,0.4690,0.99
4.870558,0.8668,0.0768,0.4690,0.99
4.887082,0.8658,0.0756,0.4712,0.99
4.905546,0.8695,0.0736,0.4708,0.99
4.937154,0.8700,0.0724,0.4678,0.99
4.953826,0.8680,0.0722,0.4686,0.99
4.970773,0.8666,0.0714,0.4710,0.99
4.987096,0.8663,0.0741,0.4752,0.99
5.005710,0.8692,0.0773,0.4727,0.99
5.036930,0.8656,0.0736,0.4668,0.99
5.053600,0.8668,0.0714,0.4698,0.99
5.070455,0.8712,0.0724,0.4700,0.99
5.086727,0.8732,0.0734,0.4683,0.99
5.104908,0.8690,0.0756,0.4710,0.99
5.136503,0.8653,0.0712,0.4683,0.99
5.153459,0.8670,0.0670,0.4678,0.99
5.170281,0.8697,0.0712,0.4666,0.99
5.186783,0.8714,0.0780,0.4664,0.99
5.204950,0.8705,0.0807,0.4664,0.99
5.224386,0.8670,0.0788,0.4666,0.99
5.253267,0.8656,0.0741,0.4749,0.99
5.269899,0.8668,0.0749,0.4781,0.99
5.286349,0.8661,0.0778,0.4759,0.99
5.319585,0.8710,0.0802,0.4656,0.99
5.336649,0.8717,0.0749,0.4661,0.99
5.353059,0.8692,0.0724,0.4673,0.99
5.369758,0.8666,0.0731,0.4700,0.99
5.404414,0.8658,0.0736,0.4737,0.99
5.419394,0.8668,0.0749,0.4747,0.99
5.436112,0.8690,0.0768,0.4749,0.99
5.453152,0.8685,0.0778,0.4730,0.99
5.471199,0.8658,0.0766,0.4700,0.99
5.503975,0.8683,0.0683,0.4678,0.99
5.519407,0.8685,0.0695,0.4668,0.99
5.536270,0.8695,0.0734,0.4681,0.99
5.552753,0.8692,0.0736,0.4715,0.99
5.585815,0.8697,0.0746,0.4686,0.99
5.602648,0.8641,0.0731,0.4725,0.99
5.621314,0.8663,0.0761,0.4754,0.99
5.635787,0.8712,0.0753,0.4717,0.99
5.652555,0.8700,0.0763,0.4700,0.99
5.685738,0.8646,0.0775,0.4749,0.99
5.703599,0.8614,0.0783,0.4791,0.99
5.718842,0.8634,0.0775,0.4791,0.99
5.735992,0.8658,0.0749,0.4752,0.99
5.753555,0.8668,0.0736,0.4754,0.99
