time,gFx,gFy,gFz,TgF
0.850420,0.0074,0.0580,1.0029,1.00
0.867761,0.0228,0.0577,1.0085,1.01
0.884082,0.0360,0.0551,1.0007,1.00
0.900472,0.0340,0.0477,0.9934,1.00
0.921044,0.0272,0.0475,0.9936,1.00
0.940630,0.0296,0.0553,0.9963,1.00
0.966833,0.0233,0.0619,1.0017,1.00
0.984428,0.0162,0.0646,1.0048,1.01
1.018397,0.0035,0.0604,1.0075,1.01
1.036506,0.0120,0.0519,0.9958,1.00
1.049860,0.0186,0.0482,0.9885,0.99
1.066601,0.0262,0.0445,0.9806,0.98
1.087898,0.0233,0.0431,0.9836,0.98
1.118809,0.0189,0.0428,1.0105,1.01
1.133075,0.0176,0.0433,1.0178,1.02
1.149607,0.0186,0.0426,1.0229,1.02
1.166443,0.0213,0.0392,1.0171,1.02
1.200570,0.0245,0.0335,0.9965,1.00
1.218609,0.0277,0.0345,0.9912,0.99
1.232926,0.0218,0.0377,0.9877,0.99
1.249552,0.0130,0.0453,0.9956,1.00
1.267496,0.0127,0.0509,1.0014,1.00
1.303079,0.0223,0.0558,1.0048,1.01
1.315933,0.0218,0.0607,1.0056,1.01
1.332579,0.0208,0.0651,1.0056,1.01
1.349420,0.0147,0.0656,1.0031,1.01
1.382620,0.0301,0.0656,0.9875,0.99
1.400221,-0.0031,0.0509,0.9887,0.99
1.420180,-0.0058,0.0536,0.9956,1.00
1.432971,0.0159,0.0585,0.9941,1.00
1.450535,0.0286,0.0546,0.9992,1.00
1.482291,0.0208,0.0460,1.0058,1.01
1.499219,0.0169,0.0450,1.0097,1.01
1.519800,0.0225,0.0470,1.0088,1.01
1.536093,0.0328,0.0482,1.0063,1.01
1.550306,0.0428,0.0485,0.9978,1.00
1.581876,0.0347,0.0404,0.9938,1.00
1.599556,0.0240,0.0433,0.9973,1.00
1.619097,0.0223,0.0455,0.9992,1.00
1.632710,0.0267,0.0485,1.0063,1.01
1.651204,0.0291,0.0487,1.0024,1.00
1.681700,0.0135,0.0458,0.9965,1.00
1.698578,0.0015,0.0541,0.9987,1.00
1.717777,-0.0044,0.0636,1.0012,1.00
1.732533,-0.0041,0.0651,1.0012,1.00
1.765401,0.0059,0.0607,1.0024,1.00
1.781647,0.0081,0.0568,1.0019,1.00
1.798938,0.0096,0.0546,1.0009,1.00
1.817014,0.0103,0.0531,0.9995,1.00
1.848894,0.0152,0.0529,0.9978,1.00
1.864834,0.0186,0.0509,0.9987,1.00
1.890751,0.0215,0.0516,0.9992,1.00
1.899004,0.0235,0.0519,0.9997,1.00
1.935438,0.0213,0.0494,1.0007,1.00
1.948336,0.0198,0.0480,1.0009,1.00
1.964730,0.0174,0.0480,1.0017,1.00
1.981310,0.0154,0.0475,1.0022,1.00
1.997527,0.0132,0.0507,1.0022,1.00
2.032165,0.0093,0.0509,1.0034,1.00
2.047628,0.0115,0.0489,1.0029,1.00
2.064013,0.0118,0.0497,1.0007,1.00
2.080592,0.0135,0.0494,0.9990,1.00
2.114814,0.0162,0.0533,1.0004,1.00
2.130551,0.0174,0.0538,1.0012,1.00
2.147389,0.0184,0.0546,1.0007,1.00
2.163970,0.0198,0.0585,0.9995,1.00
2.180602,0.0206,0.0570,0.9978,1.00
2.214849,0.0193,0.0526,0.9995,1.00
2.230290,0.0181,0.0529,1.0004,1.00
2.247323,0.0154,0.0529,1.0009,1.00
2.263902,0.0137,0.0514,1.0004,1.00
2.281092,0.0152,0.0507,1.0012,1.00
2.313632,0.0169,0.0511,1.0004,1.00
2.331134,0.0164,0.0516,1.0017,1.00
2.347030,0.0157,0.0499,1.0014,1.00
2.363482,0.0135,0.0487,1.0026,1.00
2.382409,0.0159,0.0494,1.0031,1.00
2.414356,0.0289,0.0521,1.0024,1.00
2.429974,0.0299,0.0504,0.9970,1.00
2.446822,0.0228,0.0470,0.9946,1.00
2.463651,0.0169,0.0465,0.9948,1.00
2.496768,0.0140,0.0538,1.0009,1.00
2.513445,0.0147,0.0536,1.0041,1.01
2.530832,0.0147,0.0531,1.0070,1.01
2.563861,0.0157,0.0492,1.0039,1.01
2.581188,0.0159,0.0485,0.9987,1.00
2.597124,0.0189,0.0492,0.9948,1.00
2.613757,0.0223,0.0489,0.9936,1.00
2.632505,0.0228,0.0492,0.9943,1.00
2.664033,0.0213,0.0526,1.0012,1.00
2.679941,0.0237,0.0526,1.0031,1.00
2.696754,0.0259,0.0509,1.0036,1.01
2.714752,0.0247,0.0482,1.0026,1.00
2.732165,0.0223,0.0438,0.9992,1.00
2.763835,0.0176,0.0475,0.9980,1.00
2.780199,0.0162,0.0492,0.9985,1.00
2.796821,0.0167,0.0492,1.0004,1.00
2.813165,0.0171,0.0485,1.0004,1.00
2.832484,0.0179,0.0489,1.0009,1.00
2.863660,0.0184,0.0480,1.0007,1.00
2.879772,0.0203,0.0472,1.0004,1.00
2.896288,0.0220,0.0470,0.9992,1.00
2.920073,0.0235,0.0463,0.9985,1.00
2.936857,0.0235,0.0482,0.9990,1.00
2.963231,0.0223,0.0499,0.9985,1.00
2.979542,0.0203,0.0492,0.9997,1.00
2.997515,0.0201,0.0482,0.9985,1.00
3.032380,0.0206,0.0475,0.9990,1.00
3.046068,0.0186,0.0470,1.0000,1.00
3.063846,0.0169,0.0482,0.9995,1.00
3.080088,0.0184,0.0467,0.9990,1.00
3.096316,0.0206,0.0463,0.9992,1.00
3.131302,0.0174,0.0460,0.9985,1.00
3.145920,0.0181,0.0445,0.9965,1.00
3.162517,0.0189,0.0445,0.9975,1.00
3.184684,0.0215,0.0470,0.9982,1.00
3.196086,0.0259,0.0497,1.0012,1.00
3.232228,0.0279,0.0489,1.0004,1.00
3.245606,0.0215,0.0463,0.9946,1.00
3.262219,0.0162,0.0460,0.9951,1.00
3.279219,0.0157,0.0492,0.9980,1.00
3.296995,0.0147,0.0499,1.0002,1.00
3.332411,0.0147,0.0475,1.0031,1.00
3.345411,0.0147,0.0485,1.0022,1.00
3.365737,0.0159,0.0482,0.9997,1.00
3.378948,0.0181,0.0487,0.9987,1.00
3.398072,0.0211,0.0494,0.9973,1.00
3.428842,0.0245,0.0487,0.9963,1.00
3.447815,0.0201,0.0485,0.9973,1.00
3.462706,0.0198,0.0485,0.9990,1.00
3.478744,0.0213,0.0477,1.0002,1.00
3.512509,0.0206,0.0458,1.0012,1.00
3.528722,0.0184,0.0463,1.0002,1.00
3.549435,0.0159,0.0485,1.0002,1.00
3.561733,0.0147,0.0487,0.9997,1.00
3.579927,0.0142,0.0489,1.0000,1.00
3.611689,0.0154,0.0494,1.0014,1.00
3.628690,0.0167,0.0485,1.0009,1.00
3.648815,0.0174,0.0477,1.0007,1.00
3.678400,0.0193,0.0499,0.9985,1.00
3.695091,0.0198,0.0497,0.9992,1.00
3.711622,0.0198,0.0504,1.0017,1.00
3.737929,0.0198,0.0526,1.0007,1.00
3.761260,0.0191,0.0511,0.9997,1.00
3.777863,0.0181,0.0494,0.9987,1.00
3.794893,0.0184,0.0494,0.9980,1.00
3.811688,0.0176,0.0507,0.9987,1.00
3.844565,0.0142,0.0499,1.0012,1.00
3.861533,0.0154,0.0485,1.0009,1.00
3.878448,0.0157,0.0480,1.0022,1.00
3.906843,0.0147,0.0494,1.0024,1.00
3.929883,0.0159,0.0485,1.0004,1.00
3.945046,0.0154,0.0485,1.0004,1.00
3.960936,0.0162,0.0497,1.0012,1.00
3.978045,0.0206,0.0509,1.0024,1.00
3.996000,0.0250,0.0536,1.0039,1.01
4.030569,0.0208,0.0489,0.9921,0.99
4.044448,0.0159,0.0472,0.9941,1.00
4.060845,0.0140,0.0497,0.9982,1.00
4.076947,0.0130,0.0529,1.0012,1.00
4.094473,0.0123,0.0546,1.0026,1.00
4.127950,0.0132,0.0529,1.0009,1.00
4.143859,0.0137,0.0521,0.9997,1.00
4.160126,0.0140,0.0519,1.0000,1.00
4.176830,0.0149,0.0524,1.0002,1.00
4.195488,0.0191,0.0526,1.0002,1.00
4.227643,0.0186,0.0492,0.9980,1.00
4.243252,0.0174,0.0504,0.9992,1.00
4.259955,0.0184,0.0511,1.0004,1.00
4.276544,0.0196,0.0502,1.0019,1.00
4.309793,0.0154,0.0487,1.0024,1.00
4.326472,0.0137,0.0492,1.0007,1.00
4.344504,0.0125,0.0524,1.0004,1.00
4.359823,0.0127,0.0538,1.0000,1.00
4.377140,0.0142,0.0526,1.0000,1.00
4.409624,0.0147,0.0499,0.9997,1.00
4.426208,0.0154,0.0499,0.9997,1.00
4.444467,0.0159,0.0529,0.9995,1.00
4.459593,0.0169,0.0548,0.9987,1.00
4.478388,0.0176,0.0541,0.9995,1.00
4.509496,0.0181,0.0538,1.0002,1.00
4.527339,0.0179,0.0538,0.9980,1.00
4.543967,0.0169,0.0533,0.9982,1.00
4.559289,0.0162,0.0524,0.9985,1.00
4.580585,0.0154,0.0524,0.9990,1.00
4.610397,0.0130,0.0531,1.0007,1.00
4.627926,0.0130,0.0521,1.0009,1.00
4.646295,0.0142,0.0499,1.0014,1.00
4.665083,0.0149,0.0499,1.0004,1.00
4.693314,0.0154,0.0509,1.0012,1.00
4.710275,0.0137,0.0494,0.9995,1.00
4.726200,0.0125,0.0511,1.0014,1.00
4.745326,0.0179,0.0524,1.0004,1.00
4.776013,0.0250,0.0560,1.0034,1.01
4.792622,0.0235,0.0546,0.9980,1.00
4.810384,0.0184,0.0504,0.9963,1.00
4.826033,0.0137,0.0499,0.9956,1.00
4.845540,0.0127,0.0524,0.9987,1.00
4.863297,0.0098,0.0560,1.0036,1.01
4.892516,0.0120,0.0543,1.0009,1.00
4.909867,0.0132,0.0533,1.0002,1.00
4.925728,0.0130,0.0529,0.9995,1.00
4.945753,0.0164,0.0521,0.9995,1.00
4.977703,0.0223,0.0521,0.9985,1.00
4.992406,0.0223,0.0516,0.9982,1.00
5.009300,0.0174,0.0519,0.9992,1.00
5.026759,0.0181,0.0536,1.0007,1.00
5.060026,0.0191,0.0487,1.0014,1.00
5.076080,0.0184,0.0480,1.0012,1.00
5.092756,0.0152,0.0487,1.0000,1.00
5.109370,0.0125,0.0502,1.0002,1.00
5.144662,0.0140,0.0536,1.0014,1.00
5.159973,0.0142,0.0533,1.0012,1.00
5.176178,0.0154,0.0521,0.9997,1.00
5.192045,0.0174,0.0509,0.9987,1.00
5.208871,0.0179,0.0511,0.9985,1.00
5.244678,0.0191,0.0526,0.9997,1.00
5.258997,0.0213,0.0509,1.0002,1.00
5.275641,0.0215,0.0514,0.9997,1.00
5.291838,0.0215,0.0538,0.9987,1.00
5.309836,0.0186,0.0541,0.9997,1.00
5.341769,0.0174,0.0499,0.9985,1.00
5.360871,0.0181,0.0499,0.9985,1.00
5.375028,0.0179,0.0497,0.9995,1.00
5.391750,0.0154,0.0504,1.0012,1.00
5.431787,0.0176,0.0482,1.0009,1.00
5.441403,0.0186,0.0482,1.0007,1.00
5.458005,0.0179,0.0492,1.0009,1.00
5.475289,0.0174,0.0507,1.0002,1.00
5.493077,0.0167,0.0494,0.9985,1.00
5.527429,0.0228,0.0499,1.0000,1.00
5.542010,0.0269,0.0529,1.0019,1.00
5.557898,0.0274,0.0538,1.0046,1.01
5.576782,0.0255,0.0519,1.0002,1.00
5.594873,0.0196,0.0480,0.9975,1.00
5.624717,0.0157,0.0492,0.9965,1.00
5.644093,0.0145,0.0529,1.0000,1.00
5.657636,0.0142,0.0521,1.0017,1.00
5.691050,0.0147,0.0504,1.0034,1.00
5.707647,0.0157,0.0492,1.0019,1.00
5.730201,0.0181,0.0494,1.0000,1.00
5.747885,0.0233,0.0494,0.9985,1.00
5.757540,0.0247,0.0502,0.9968,1.00
5.790694,0.0223,0.0482,0.9958,1.00
5.807396,0.0208,0.0485,0.9980,1.00
5.824884,0.0230,0.0485,1.0014,1.00
5.843155,0.0220,0.0465,1.0031,1.00
5.857571,0.0211,0.0448,1.0019,1.00
5.892442,0.0162,0.0482,0.9995,1.00
5.908316,0.0152,0.0499,0.9990,1.00
5.924116,0.0162,0.0497,0.9995,1.00
5.942859,0.0167,0.0492,1.0017,1.00
5.958584,0.0181,0.0487,1.0017,1.00
5.990451,0.0196,0.0497,0.9992,1.00
6.010225,0.0201,0.0494,0.9990,1.00
6.024011,0.0213,0.0487,0.9985,1.00
6.043377,0.0230,0.0477,0.9987,1.00
6.073529,0.0235,0.0509,0.9982,1.00
6.090107,0.0203,0.0504,0.9982,1.00
6.107021,0.0198,0.0487,1.0002,1.00
6.123402,0.0206,0.0482,0.9987,1.00
6.156410,0.0174,0.0467,0.9980,1.00
6.173236,0.0162,0.0472,0.9975,1.00
6.189808,0.0159,0.0472,0.9985,1.00
6.206449,0.0184,0.0460,0.9997,1.00
6.240622,0.0159,0.0485,1.0012,1.00
6.256162,0.0171,0.0470,0.9975,1.00
6.272737,0.0181,0.0453,0.9965,1.00
6.289622,0.0189,0.0470,0.9973,1.00
6.306003,0.0242,0.0499,1.0002,1.00
6.340954,0.0250,0.0504,1.0036,1.01
6.355975,0.0218,0.0480,0.9973,1.00
6.372808,0.0174,0.0460,0.9946,1.00
6.389407,0.0147,0.0475,0.9948,1.00
6.406152,0.0142,0.0504,0.9995,1.00
6.440471,0.0127,0.0494,1.0039,1.01
6.457357,0.0135,0.0497,1.0031,1.00
6.472457,0.0145,0.0494,1.0024,1.00
6.489128,0.0157,0.0485,0.9992,1.00
6.507155,0.0193,0.0487,0.9980,1.00
6.540274,0.0247,0.0482,0.9968,1.00
6.555557,0.0213,0.0482,0.9980,1.00
6.572430,0.0184,0.0489,0.9987,1.00
6.588867,0.0191,0.0499,1.0002,1.00
6.622036,0.0206,0.0475,1.0014,1.00
6.639264,0.0186,0.0453,1.0017,1.00
6.659340,0.0164,0.0465,1.0000,1.00
6.673549,0.0142,0.0497,0.9992,1.00
6.689678,0.0140,0.0507,1.0002,1.00
6.722749,0.0157,0.0497,1.0012,1.00
6.738966,0.0157,0.0489,1.0007,1.00
6.758264,0.0169,0.0482,0.9995,1.00
6.772991,0.0176,0.0485,0.9985,1.00
6.805502,0.0203,0.0502,1.0000,1.00
6.823574,0.0196,0.0504,1.0012,1.00
6.839649,0.0206,0.0516,0.9997,1.00
6.860762,0.0196,0.0507,0.9990,1.00
6.872027,0.0186,0.0502,0.9990,1.00
6.906160,0.0174,0.0494,1.0009,1.00
6.921989,0.0167,0.0492,1.0009,1.00
6.939049,0.0149,0.0499,1.0007,1.00
6.958133,0.0142,0.0494,1.0007,1.00
6.973684,0.0157,0.0489,1.0009,1.00
7.005302,0.0154,0.0485,1.0002,1.00
7.025681,0.0167,0.0494,0.9980,1.00
7.038705,0.0159,0.0494,0.9997,1.00
7.057973,0.0167,0.0514,1.0017,1.00
7.087964,0.0274,0.0536,1.0046,1.01
7.104528,0.0284,0.0536,1.0009,1.00
7.121373,0.0225,0.0497,0.9931,0.99
7.137842,0.0171,0.0475,0.9926,0.99
7.171122,0.0140,0.0531,1.0012,1.00
7.187683,0.0115,0.0536,1.0041,1.01
7.204377,0.0130,0.0536,1.0036,1.01
7.221363,0.0130,0.0519,1.0026,1.00
7.237491,0.0135,0.0514,1.0022,1.00
7.270863,0.0181,0.0482,1.0000,1.00
7.287708,0.0220,0.0497,0.9995,1.00
7.304288,0.0240,0.0514,0.9985,1.00
7.321163,0.0213,0.0526,0.9973,1.00
7.355121,0.0191,0.0529,1.0000,1.00
7.370634,0.0218,0.0504,1.0012,1.00
7.387341,0.0208,0.0487,1.0009,1.00
7.404012,0.0191,0.0482,1.0000,1.00
7.420946,0.0164,0.0485,1.0009,1.00
7.440361,0.0149,0.0507,1.0004,1.00
7.470468,0.0149,0.0511,1.0007,1.00
7.487337,0.0167,0.0502,1.0007,1.00
7.503856,0.0169,0.0497,0.9992,1.00
7.538028,0.0162,0.0509,0.9987,1.00
7.553654,0.0184,0.0529,0.9990,1.00
7.571482,0.0196,0.0524,1.0012,1.00
7.587450,0.0201,0.0521,1.0019,1.00
7.604324,0.0206,0.0543,1.0002,1.00
7.640449,0.0191,0.0526,0.9980,1.00
7.653897,0.0184,0.0516,0.9982,1.00
7.671340,0.0181,0.0511,0.9987,1.00
7.687350,0.0162,0.0514,1.0000,1.00
7.703813,0.0147,0.0524,1.0007,1.00
7.737378,0.0162,0.0509,1.0007,1.00
7.756447,0.0167,0.0499,1.0012,1.00
7.771442,0.0162,0.0509,1.0019,1.00
7.787041,0.0171,0.0514,1.0007,1.00
7.822633,0.0152,0.0507,1.0022,1.00
7.837038,0.0223,0.0521,1.0022,1.00
7.857262,0.0269,0.0538,1.0048,1.01
7.870797,0.0267,0.0538,1.0014,1.00
7.887156,0.0213,0.0507,0.9975,1.00
7.928061,0.0152,0.0524,0.9990,1.00
7.928586,0.0152,0.0524,0.9990,1.00
7.958108,0.0127,0.0546,1.0029,1.00
7.970219,0.0135,0.0526,1.0012,1.00
7.988067,0.0145,0.0511,1.0014,1.00
8.020013,0.0162,0.0524,1.0014,1.00
8.037594,0.0206,0.0514,1.0012,1.00
8.054116,0.0240,0.0509,0.9987,1.00
8.072844,0.0272,0.0502,0.9965,1.00
8.103423,0.0198,0.0516,1.0000,1.00
8.120880,0.0215,0.0521,1.0014,1.00
8.137602,0.0235,0.0494,1.0019,1.00
8.153704,0.0211,0.0482,1.0000,1.00
8.169712,0.0186,0.0465,0.9995,1.00
8.202492,0.0152,0.0499,1.0002,1.00
8.219298,0.0159,0.0509,1.0014,1.00
8.235966,0.0167,0.0514,1.0014,1.00
8.253550,0.0174,0.0502,1.0007,1.00
8.285610,0.0201,0.0492,0.9980,1.00
8.302406,0.0211,0.0482,0.9980,1.00
8.318931,0.0208,0.0485,0.9973,1.00
8.335708,0.0215,0.0516,0.9980,1.00
8.353591,0.0218,0.0519,1.0004,1.00
8.385517,0.0230,0.0511,1.0009,1.00
8.402217,0.0211,0.0504,0.9997,1.00
8.418959,0.0189,0.0489,0.9992,1.00
8.435454,0.0189,0.0480,1.0000,1.00
8.453895,0.0179,0.0480,0.9992,1.00
8.485398,0.0169,0.0487,1.0004,1.00
8.502000,0.0152,0.0487,1.0019,1.00
8.518746,0.0176,0.0482,1.0029,1.00
8.535515,0.0196,0.0467,1.0017,1.00
8.554933,0.0189,0.0467,1.0019,1.00
8.585208,0.0201,0.0467,0.9965,1.00
8.601706,0.0201,0.0453,0.9970,1.00
8.618597,0.0235,0.0463,0.9985,1.00
8.652731,0.0289,0.0509,1.0063,1.01
8.673974,0.0264,0.0514,1.0024,1.00
8.685381,0.0220,0.0489,1.0004,1.00
8.702494,0.0164,0.0448,0.9943,1.00
8.719423,0.0164,0.0455,0.9941,1.00
8.773034,0.0157,0.0499,1.0036,1.00
8.790662,0.0164,0.0485,1.0029,1.00
8.802971,0.0179,0.0485,1.0014,1.00
8.818196,0.0208,0.0467,0.9992,1.00
8.834890,0.0228,0.0472,0.9982,1.00
8.853952,0.0272,0.0465,0.9975,1.00
8.884764,0.0237,0.0465,0.9965,1.00
8.901255,0.0215,0.0470,0.9992,1.00
8.918798,0.0237,0.0470,1.0000,1.00
8.934518,0.0250,0.0458,1.0004,1.00
8.969401,0.0189,0.0443,1.0004,1.00
8.985962,0.0174,0.0465,1.0012,1.00
9.003026,0.0167,0.0463,0.9992,1.00
9.018657,0.0176,0.0458,0.9987,1.00
9.035385,0.0176,0.0450,0.9990,1.00
9.069261,0.0179,0.0470,0.9973,1.00
9.085826,0.0196,0.0470,0.9970,1.00
9.102746,0.0208,0.0475,0.9960,1.00
9.118638,0.0215,0.0472,0.9973,1.00
9.153801,0.0218,0.0467,0.9997,1.00
9.169035,0.0235,0.0482,0.9992,1.00
9.185801,0.0228,0.0485,0.9980,1.00
9.202908,0.0211,0.0480,0.9980,1.00
9.219411,0.0181,0.0467,0.9992,1.00
9.254068,0.0191,0.0472,1.0000,1.00
9.269010,0.0174,0.0472,1.0004,1.00
9.286338,0.0149,0.0472,1.0017,1.00
9.303175,0.0167,0.0470,1.0012,1.00
9.320067,0.0189,0.0467,1.0012,1.00
9.353403,0.0176,0.0467,1.0002,1.00
9.368781,0.0189,0.0472,0.9987,1.00
9.385437,0.0196,0.0465,0.9985,1.00
9.402455,0.0193,0.0465,1.0009,1.00
9.420725,0.0228,0.0480,1.0026,1.00
9.453585,0.0264,0.0507,1.0017,1.00
9.468593,0.0233,0.0480,0.9963,1.00
9.492455,0.0164,0.0463,0.9936,0.99
9.517408,0.0147,0.0482,0.9965,1.00
9.534394,0.0140,0.0494,1.0002,1.00
9.551156,0.0145,0.0504,1.0029,1.00
9.570212,0.0142,0.0497,1.0034,1.00
9.585072,0.0149,0.0497,1.0029,1.00
9.618743,0.0193,0.0485,1.0014,1.00
9.634264,0.0225,0.0482,0.9990,1.00
9.650749,0.0257,0.0482,0.9970,1.00
9.669647,0.0218,0.0480,0.9965,1.00
9.685051,0.0186,0.0480,0.9985,1.00
9.718582,0.0203,0.0487,1.0009,1.00
9.734257,0.0211,0.0485,1.0007,1.00
9.750628,0.0191,0.0467,1.0017,1.00
9.770061,0.0157,0.0470,1.0014,1.00
9.785224,0.0149,0.0482,1.0004,1.00
9.818337,0.0162,0.0499,0.9997,1.00
9.833886,0.0164,0.0502,1.0007,1.00
9.850701,0.0169,0.0507,1.0012,1.00
9.869476,0.0169,0.0502,1.0007,1.00
9.901531,0.0179,0.0494,1.0000,1.00
9.918510,0.0189,0.0504,0.9997,1.00
9.933539,0.0211,0.0509,0.9990,1.00
9.950186,0.0206,0.0507,0.9997,1.00
9.969482,0.0203,0.0507,1.0007,1.00
9.999666,0.0176,0.0511,1.0000,1.00
10.016808,0.0169,0.0497,1.0004,1.00
10.032955,0.0181,0.0487,0.9987,1.00
10.049768,0.0186,0.0480,0.9990,1.00
10.069548,0.0167,0.0492,1.0009,1.00
10.099617,0.0157,0.0497,1.0017,1.00
10.116260,0.0167,0.0494,1.0022,1.00
10.132814,0.0176,0.0487,1.0012,1.00
10.169449,0.0181,0.0475,0.9975,1.00
10.184377,0.0157,0.0475,0.9985,1.00
10.200697,0.0159,0.0489,0.9997,1.00
10.217884,0.0225,0.0521,1.0017,1.00
10.233023,0.0264,0.0538,1.0039,1.01
10.268583,0.0208,0.0485,0.9951,1.00
10.283956,0.0154,0.0470,0.9958,1.00
10.300985,0.0140,0.0494,0.9985,1.00
10.317030,0.0123,0.0531,1.0017,1.00
10.333048,0.0132,0.0536,1.0014,1.00
10.352218,0.0149,0.0514,0.9997,1.00
10.384095,0.0142,0.0507,1.0017,1.00
10.400097,0.0142,0.0504,1.0022,1.00
10.417745,0.0189,0.0509,0.9995,1.00
10.432914,0.0228,0.0507,0.9982,1.00
10.468176,0.0215,0.0492,0.9965,1.00
10.483680,0.0179,0.0494,1.0002,1.00
10.500135,0.0186,0.0509,1.0012,1.00
10.516732,0.0203,0.0507,1.0012,1.00
10.549195,0.0171,0.0485,1.0004,1.00
10.568004,0.0142,0.0492,0.9997,1.00
10.583473,0.0137,0.0499,1.0002,1.00
10.599806,0.0145,0.0521,1.0009,1.00
10.616916,0.0154,0.0524,1.0017,1.00
10.648908,0.0157,0.0514,1.0029,1.00
10.667787,0.0179,0.0497,1.0007,1.00
10.683171,0.0189,0.0499,1.0000,1.00
10.699079,0.0184,0.0514,1.0017,1.00
10.716469,0.0193,0.0529,1.0024,1.00
10.750693,0.0186,0.0524,1.0002,1.00
10.764968,0.0189,0.0531,0.9997,1.00
10.781844,0.0189,0.0511,1.0002,1.00
10.798524,0.0189,0.0497,1.0004,1.00
10.818416,0.0186,0.0507,0.9997,1.00
10.848167,0.0167,0.0507,0.9985,1.00
10.875100,0.0186,0.0504,1.0004,1.00
10.882008,0.0189,0.0497,1.0012,1.00
10.898807,0.0201,0.0497,1.0019,1.00
10.931376,0.0174,0.0507,1.0017,1.00
10.948443,0.0176,0.0509,1.0000,1.00
10.968160,0.0201,0.0482,0.9980,1.00
10.981196,0.0215,0.0480,0.9980,1.00
11.007444,0.0184,0.0487,0.9990,1.00
11.031014,0.0179,0.0497,0.9980,1.00
11.048198,0.0167,0.0509,0.9992,1.00
11.064742,0.0225,0.0509,1.0000,1.00
11.084962,0.0274,0.0524,1.0053,1.01
11.114162,0.0242,0.0499,1.0014,1.00
11.131886,0.0196,0.0475,0.9973,1.00
11.148214,0.0162,0.0472,0.9936,0.99
11.164486,0.0152,0.0509,0.9968,1.00
11.188914,0.0135,0.0516,1.0034,1.00
11.214061,0.0169,0.0487,1.0017,1.00
11.230880,0.0184,0.0487,1.0014,1.00
11.250919,0.0186,0.0499,1.0019,1.00
11.283025,0.0242,0.0494,0.9997,1.00
11.297771,0.0296,0.0487,0.9956,1.00
11.313855,0.0269,0.0477,0.9951,1.00
11.330789,0.0228,0.0485,0.9960,1.00
11.353520,0.0218,0.0485,0.9990,1.00
11.383654,0.0230,0.0475,1.0017,1.00
11.397463,0.0208,0.0472,1.0029,1.00
11.414025,0.0171,0.0470,1.0034,1.00
11.431201,0.0159,0.0470,1.0034,1.00
11.464171,0.0186,0.0485,0.9987,1.00
11.483600,0.0189,0.0480,0.9990,1.00
11.497014,0.0189,0.0477,0.9990,1.00
11.513558,0.0196,0.0487,0.9982,1.00
11.531831,0.0211,0.0477,0.9970,1.00
11.563663,0.0237,0.0485,0.9987,1.00
11.584025,0.0235,0.0482,0.9980,1.00
11.597025,0.0237,0.0492,0.9975,1.00
11.613666,0.0223,0.0494,0.9973,1.00
11.646623,0.0208,0.0472,0.9968,1.00
11.664277,0.0196,0.0463,0.9982,1.00
11.683763,0.0196,0.0465,0.9982,1.00
11.696772,0.0184,0.0477,0.9982,1.00
11.729970,0.0171,0.0497,1.0000,1.00
11.747032,0.0193,0.0482,1.0004,1.00
11.763053,0.0211,0.0477,1.0012,1.00
11.782766,0.0186,0.0465,1.0017,1.00
