time,gFx,gFy,gFz,TgF
0.016546,0.0120,0.0404,1.0000,1.00
0.031921,0.0125,0.0399,0.9987,1.00
0.049618,0.0142,0.0419,0.9997,1.00
0.066403,0.0137,0.0423,1.0012,1.00
0.083736,0.0142,0.0428,1.0022,1.00
0.114639,0.0149,0.0431,0.9997,1.00
0.131022,0.0142,0.0416,0.9985,1.00
0.148966,0.0135,0.0404,0.9992,1.00
0.165490,0.0140,0.0392,1.0000,1.00
0.197634,0.0108,0.0426,0.9995,1.00
0.214110,0.0091,0.0428,0.9995,1.00
0.231010,0.0101,0.0419,1.0012,1.00
0.248666,0.0125,0.0411,1.0012,1.00
0.280677,0.0123,0.0404,1.0012,1.00
0.298430,0.0120,0.0421,1.0007,1.00
0.313953,0.0120,0.0416,1.0000,1.00
0.330553,0.0147,0.0399,0.9985,1.00
0.348409,0.0147,0.0404,0.9978,1.00
0.367257,0.0142,0.0419,0.9992,1.00
0.397084,0.0120,0.0397,1.0007,1.00
0.413676,0.0101,0.0414,1.0012,1.00
0.430472,0.0140,0.0426,1.0009,1.00
0.448634,0.0174,0.0428,1.0029,1.00
0.480282,0.0174,0.0421,0.9978,1.00
0.496886,0.0132,0.0399,0.9948,1.00
0.513763,0.0115,0.0392,0.9951,1.00
0.530205,0.0093,0.0436,1.0002,1.00
0.563626,0.0066,0.0436,1.0041,1.01
0.580148,0.0088,0.0414,1.0009,1.00
0.596655,0.0098,0.0397,1.0004,1.00
0.619362,0.0105,0.0399,1.0022,1.00
0.630074,0.0120,0.0411,1.0017,1.00
0.663453,0.0174,0.0423,0.9995,1.00
0.680029,0.0181,0.0409,0.9953,1.00
0.697104,0.0147,0.0406,0.9956,1.00
0.713248,0.0110,0.0423,0.9992,1.00
0.747918,0.0135,0.0414,1.0031,1.00
0.763026,0.0145,0.0414,1.0026,1.00
0.779848,0.0118,0.0409,1.0026,1.00
0.796350,0.0101,0.0404,1.0031,1.00
0.813351,0.0093,0.0419,1.0029,1.00
0.846335,0.0091,0.0431,1.0048,1.01
0.864670,0.0083,0.0416,1.0039,1.00
0.879808,0.0086,0.0416,1.0012,1.00
0.896327,0.0118,0.0406,0.9980,1.00
0.914392,0.0127,0.0414,0.9975,1.00
0.947419,0.0142,0.0428,1.0007,1.00
0.962712,0.0147,0.0426,1.0019,1.00
0.979769,0.0142,0.0431,1.0022,1.00
1.012731,0.0142,0.0401,1.0009,1.00
1.030844,0.0149,0.0401,1.0007,1.00
1.045969,0.0145,0.0411,0.9995,1.00
1.064097,0.0115,0.0428,0.9997,1.00
1.096392,0.0103,0.0423,1.0022,1.00
1.112697,0.0127,0.0416,1.0017,1.00
1.129416,0.0135,0.0406,1.0022,1.00
1.145918,0.0120,0.0414,1.0024,1.00
1.164244,0.0105,0.0419,1.0029,1.00
1.196001,0.0162,0.0401,0.9985,1.00
1.212701,0.0164,0.0401,0.9978,1.00
1.229327,0.0152,0.0411,0.9987,1.00
1.245961,0.0135,0.0404,1.0004,1.00
1.263928,0.0120,0.0414,1.0007,1.00
1.295733,0.0191,0.0423,1.0007,1.00
1.312221,0.0215,0.0428,1.0029,1.00
1.328877,0.0218,0.0426,1.0026,1.00
1.345633,0.0159,0.0389,0.9990,1.00
1.363683,0.0120,0.0362,0.9992,1.00
1.395789,0.0113,0.0433,1.0012,1.00
1.412604,0.0110,0.0441,1.0031,1.00
1.428866,0.0115,0.0414,1.0046,1.01
1.445493,0.0108,0.0362,1.0034,1.00
1.464353,0.0118,0.0348,1.0017,1.00
1.495414,0.0162,0.0379,0.9995,1.00
1.512042,0.0193,0.0406,0.9990,1.00
1.528453,0.0220,0.0399,0.9975,1.00
1.545300,0.0211,0.0379,0.9960,1.00
1.578630,0.0162,0.0384,1.0000,1.00
1.595388,0.0186,0.0389,1.0007,1.00
1.612277,0.0196,0.0382,1.0031,1.00
1.628722,0.0169,0.0365,1.0029,1.00
1.661738,0.0110,0.0387,1.0022,1.00
1.684037,0.0108,0.0414,1.0007,1.00
1.695904,0.0123,0.0404,1.0002,1.00
1.712010,0.0130,0.0397,0.9995,1.00
1.728213,0.0147,0.0387,0.9997,1.00
1.762887,0.0164,0.0384,1.0002,1.00
1.778127,0.0167,0.0379,1.0004,1.00
1.794736,0.0171,0.0379,1.0004,1.00
1.811492,0.0181,0.0377,0.9997,1.00
1.828124,0.0201,0.0377,0.9992,1.00
1.862648,0.0189,0.0377,0.9995,1.00
1.878272,0.0162,0.0382,0.9985,1.00
1.894768,0.0137,0.0389,0.9990,1.00
1.911172,0.0140,0.0389,0.9992,1.00
1.929026,0.0147,0.0382,0.9982,1.00
1.962693,0.0130,0.0365,1.0004,1.00
1.977917,0.0115,0.0389,1.0017,1.00
1.994540,0.0132,0.0397,1.0017,1.00
2.011633,0.0167,0.0365,1.0004,1.00
2.044889,0.0147,0.0392,1.0019,1.00
2.062818,0.0132,0.0404,1.0012,1.00
2.077579,0.0149,0.0389,0.9980,1.00
2.111046,0.0186,0.0399,0.9995,1.00
2.127722,0.0191,0.0397,1.0031,1.00
2.144560,0.0189,0.0406,1.0080,1.01
2.162420,0.0179,0.0406,1.0029,1.00
2.177685,0.0162,0.0379,0.9965,1.00
2.210954,0.0123,0.0377,0.9978,1.00
2.227525,0.0098,0.0404,1.0002,1.00
2.244646,0.0098,0.0404,1.0022,1.00
2.262576,0.0108,0.0399,1.0024,1.00
2.277953,0.0115,0.0392,1.0022,1.00
2.310662,0.0140,0.0384,1.0007,1.00
2.327402,0.0167,0.0379,0.9987,1.00
2.344112,0.0184,0.0389,0.9980,1.00
2.362048,0.0213,0.0377,0.9973,1.00
2.378831,0.0169,0.0387,0.9973,1.00
2.410652,0.0142,0.0401,1.0014,1.00
2.427468,0.0159,0.0397,1.0024,1.00
2.443957,0.0167,0.0384,1.0034,1.00
2.462042,0.0135,0.0362,1.0022,1.00
2.479725,0.0118,0.0377,1.0014,1.00
2.510563,0.0093,0.0431,1.0022,1.00
2.526976,0.0101,0.0419,1.0026,1.00
2.543974,0.0115,0.0416,1.0024,1.00
2.562208,0.0130,0.0404,1.0002,1.00
2.593690,0.0157,0.0387,1.0004,1.00
2.610592,0.0145,0.0397,1.0009,1.00
2.626919,0.0145,0.0404,1.0002,1.00
2.643690,0.0154,0.0404,1.0012,1.00
2.662430,0.0167,0.0397,1.0024,1.00
2.693234,0.0152,0.0404,0.9995,1.00
2.710141,0.0125,0.0414,0.9997,1.00
2.726672,0.0120,0.0414,1.0000,1.00
2.743401,0.0130,0.0404,0.9992,1.00
2.777370,0.0125,0.0392,1.0014,1.00
2.793466,0.0108,0.0397,1.0029,1.00
2.810328,0.0093,0.0397,1.0034,1.00
2.826670,0.0115,0.0401,1.0029,1.00
2.861126,0.0137,0.0394,1.0009,1.00
2.876294,0.0137,0.0397,0.9997,1.00
2.893087,0.0132,0.0399,1.0002,1.00
2.909832,0.0125,0.0406,1.0012,1.00
2.926420,0.0152,0.0416,1.0024,1.00
2.961944,0.0211,0.0426,0.9997,1.00
2.976969,0.0191,0.0411,0.9978,1.00
2.993233,0.0120,0.0382,0.9960,1.00
3.009790,0.0096,0.0377,1.0002,1.00
3.026715,0.0074,0.0404,1.0041,1.00
3.060846,0.0081,0.0438,1.0017,1.00
3.076151,0.0091,0.0416,1.0004,1.00
3.092748,0.0088,0.0411,1.0009,1.00
3.109530,0.0096,0.0399,1.0022,1.00
3.142786,0.0157,0.0406,1.0004,1.00
3.159516,0.0189,0.0419,0.9990,1.00
3.177765,0.0174,0.0428,0.9975,1.00
3.193426,0.0145,0.0416,0.9990,1.00
3.210286,0.0123,0.0419,1.0014,1.00
3.243101,0.0145,0.0401,1.0019,1.00
3.259192,0.0135,0.0399,1.0012,1.00
3.277590,0.0101,0.0394,1.0029,1.00
3.292575,0.0086,0.0401,1.0017,1.00
3.326671,0.0079,0.0431,1.0017,1.00
3.342438,0.0076,0.0428,1.0017,1.00
3.359347,0.0096,0.0419,1.0014,1.00
3.377441,0.0110,0.0416,1.0004,1.00
3.393489,0.0115,0.0406,1.0012,1.00
3.425666,0.0130,0.0419,1.0019,1.00
3.442229,0.0127,0.0431,1.0017,1.00
3.458969,0.0127,0.0414,1.0026,1.00
3.477267,0.0149,0.0411,0.9982,1.00
3.493592,0.0162,0.0431,1.0014,1.00
3.525663,0.0125,0.0475,0.9980,1.00
3.542231,0.0113,0.0465,1.0017,1.00
3.560283,0.0130,0.0433,1.0063,1.01
3.575719,0.0091,0.0463,1.0007,1.00
3.594419,0.0076,0.0470,1.0031,1.00
3.625441,0.0118,0.0426,1.0022,1.00
3.642083,0.0093,0.0443,1.0039,1.00
3.660220,0.0127,0.0441,1.0000,1.00
3.675362,0.0159,0.0448,0.9975,1.00
3.695803,0.0154,0.0438,0.9997,1.00
3.725280,0.0125,0.0436,1.0017,1.00
3.741846,0.0125,0.0458,1.0017,1.00
3.759759,0.0176,0.0465,1.0022,1.00
3.791811,0.0225,0.0453,1.0002,1.00
3.808489,0.0174,0.0428,0.9965,1.00
3.825197,0.0120,0.0416,0.9968,1.00
3.842038,0.0101,0.0438,1.0004,1.00
3.859780,0.0071,0.0480,1.0046,1.01
3.891890,0.0096,0.0465,1.0019,1.00
3.908381,0.0105,0.0421,1.0000,1.00
3.924846,0.0115,0.0423,1.0004,1.00
3.941544,0.0127,0.0436,1.0014,1.00
3.959469,0.0157,0.0448,1.0022,1.00
3.991527,0.0218,0.0445,0.9987,1.00
4.008167,0.0211,0.0436,0.9980,1.00
4.025729,0.0162,0.0441,1.0000,1.00
4.042678,0.0154,0.0445,1.0012,1.00
4.067205,0.0176,0.0431,1.0017,1.00
4.085589,0.0162,0.0426,1.0019,1.00
4.108264,0.0127,0.0426,1.0022,1.00
4.124900,0.0113,0.0436,1.0039,1.00
4.142149,0.0108,0.0448,1.0034,1.00
4.178160,0.0142,0.0438,1.0014,1.00
4.191940,0.0154,0.0423,1.0000,1.00
4.210520,0.0167,0.0431,1.0000,1.00
4.225765,0.0174,0.0426,0.9995,1.00
4.258105,0.0181,0.0433,1.0024,1.00
4.280215,0.0181,0.0436,1.0026,1.00
4.300850,0.0181,0.0433,1.0019,1.00
4.309908,0.0176,0.0441,1.0000,1.00
4.325396,0.0189,0.0443,1.0004,1.00
4.357996,0.0181,0.0438,0.9985,1.00
4.379372,0.0152,0.0445,1.0002,1.00
4.394440,0.0149,0.0438,1.0022,1.00
4.408094,0.0159,0.0431,1.0026,1.00
4.441362,0.0174,0.0426,1.0031,1.00
4.458387,0.0164,0.0438,1.0029,1.00
4.479471,0.0174,0.0423,1.0002,1.00
4.493077,0.0193,0.0401,0.9997,1.00
4.508138,0.0189,0.0406,0.9997,1.00
4.541364,0.0147,0.0416,1.0009,1.00
4.558780,0.0164,0.0411,0.9980,1.00
4.580621,0.0198,0.0404,0.9982,1.00
4.596496,0.0211,0.0409,0.9982,1.00
4.608986,0.0230,0.0428,1.0007,1.00
4.640323,0.0235,0.0453,1.0061,1.01
4.657242,0.0191,0.0406,0.9990,1.00
4.674966,0.0164,0.0379,0.9963,1.00
4.690274,0.0167,0.0389,0.9963,1.00
4.710111,0.0147,0.0438,1.0007,1.00
4.740257,0.0142,0.0431,1.0039,1.00
4.757103,0.0142,0.0404,1.0019,1.00
4.774763,0.0154,0.0389,1.0002,1.00
4.806785,0.0191,0.0414,0.9987,1.00
4.823393,0.0235,0.0421,0.9973,1.00
4.840252,0.0255,0.0411,0.9982,1.00
4.858785,0.0211,0.0392,0.9992,1.00
4.874996,0.0176,0.0406,1.0012,1.00
4.906514,0.0228,0.0397,0.9990,1.00
4.923124,0.0220,0.0392,0.9995,1.00
4.939775,0.0191,0.0377,0.9995,1.00
4.956546,0.0152,0.0397,1.0004,1.00
4.974399,0.0132,0.0423,1.0019,1.00
5.006658,0.0147,0.0414,1.0039,1.00
5.023029,0.0167,0.0414,1.0012,1.00
5.039707,0.0169,0.0406,0.9985,1.00
5.056437,0.0176,0.0409,0.9982,1.00
5.075515,0.0176,0.0419,0.9990,1.00
5.106328,0.0191,0.0404,1.0014,1.00
5.122942,0.0201,0.0416,1.0012,1.00
5.139489,0.0189,0.0438,1.0012,1.00
5.156511,0.0181,0.0426,1.0007,1.00
5.176541,0.0189,0.0401,1.0004,1.00
5.206079,0.0184,0.0409,0.9995,1.00
5.222654,0.0149,0.0433,0.9992,1.00
5.239451,0.0142,0.0426,1.0004,1.00
5.273977,0.0159,0.0399,1.0012,1.00
5.289178,0.0157,0.0397,1.0031,1.00
5.305908,0.0159,0.0411,1.0029,1.00
5.322426,0.0167,0.0419,1.0009,1.00
5.339145,0.0176,0.0409,1.0004,1.00
5.373951,0.0162,0.0411,1.0012,1.00
5.392167,0.0154,0.0416,0.9992,1.00
5.412730,0.0174,0.0414,0.9980,1.00
5.423536,0.0181,0.0414,0.9982,1.00
5.461829,0.0198,0.0419,1.0044,1.01
5.462403,0.0208,0.0426,1.0051,1.01
5.488865,0.0215,0.0436,1.0053,1.01
5.505559,0.0193,0.0416,0.9982,1.00
5.522897,0.0147,0.0382,0.9951,1.00
5.556927,0.0123,0.0453,1.0009,1.00
5.572264,0.0130,0.0455,1.0024,1.00
5.588914,0.0130,0.0426,1.0024,1.00
5.605512,0.0135,0.0419,1.0019,1.00
5.622567,0.0142,0.0411,1.0029,1.00
5.656818,0.0164,0.0419,1.0026,1.00
5.672023,0.0206,0.0433,1.0002,1.00
5.688650,0.0230,0.0419,0.9973,1.00
5.705332,0.0203,0.0401,0.9965,1.00
5.738656,0.0152,0.0416,0.9992,1.00
5.755205,0.0184,0.0416,1.0002,1.00
5.773294,0.0189,0.0421,1.0017,1.00
5.788478,0.0169,0.0401,1.0019,1.00
5.805316,0.0147,0.0406,1.0017,1.00
5.838388,0.0125,0.0438,1.0026,1.00
5.855047,0.0123,0.0433,1.0017,1.00
5.873101,0.0140,0.0421,1.0009,1.00
5.888274,0.0149,0.0414,0.9992,1.00
5.906099,0.0164,0.0416,0.9985,1.00
5.938272,0.0162,0.0433,1.0017,1.00
5.955130,0.0157,0.0426,1.0024,1.00
5.973280,0.0174,0.0448,1.0014,1.00
5.988787,0.0169,0.0443,1.0009,1.00
6.021954,0.0162,0.0433,0.9990,1.00
6.043891,0.0169,0.0414,1.0002,1.00
6.055555,0.0159,0.0419,1.0004,1.00
6.075645,0.0142,0.0428,0.9995,1.00
6.092360,0.0125,0.0438,1.0017,1.00
6.122572,0.0142,0.0443,1.0019,1.00
6.138580,0.0162,0.0419,1.0014,1.00
6.155341,0.0152,0.0406,1.0019,1.00
6.175988,0.0142,0.0423,1.0017,1.00
6.190168,0.0142,0.0438,1.0004,1.00
6.222082,0.0174,0.0426,0.9992,1.00
6.238356,0.0157,0.0423,0.9992,1.00
6.255628,0.0149,0.0421,1.0007,1.00
6.277017,0.0135,0.0419,0.9997,1.00
6.291377,0.0135,0.0431,1.0007,1.00
6.321587,0.0198,0.0460,1.0039,1.01
6.338319,0.0223,0.0460,1.0046,1.01
6.354872,0.0213,0.0450,0.9997,1.00
6.376469,0.0149,0.0414,0.9946,1.00
6.404748,0.0123,0.0441,1.0004,1.00
6.421408,0.0105,0.0467,1.0024,1.00
6.438616,0.0098,0.0458,1.0029,1.00
6.455282,0.0105,0.0443,1.0014,1.00
6.476722,0.0120,0.0438,1.0004,1.00
6.504756,0.0142,0.0428,1.0031,1.00
6.521438,0.0169,0.0436,1.0014,1.00
6.538538,0.0186,0.0438,1.0000,1.00
6.555966,0.0208,0.0438,0.9963,1.00
6.577104,0.0174,0.0428,0.9956,1.00
6.605274,0.0149,0.0453,1.0022,1.00
6.621877,0.0157,0.0441,1.0034,1.00
6.638520,0.0157,0.0433,1.0048,1.01
