time,gFx,gFy,gFz,TgF
0.878495,0.9807,-0.0320,0.1281,0.99
0.911716,0.9988,-0.0549,0.1860,1.02
0.928294,1.0144,-0.0579,0.1914,1.03
0.946612,1.0125,-0.0518,0.1718,1.03
0.968618,0.9868,-0.0456,0.1557,1.00
0.979080,0.9697,-0.0410,0.1557,0.98
1.011730,0.9323,-0.0337,0.1461,0.94
1.028467,0.9321,-0.0302,0.1295,0.94
1.046246,0.9384,-0.0271,0.1109,0.95
1.067511,0.9519,-0.0202,0.0982,0.96
1.080737,0.9607,-0.0178,0.0885,0.96
1.111482,1.0005,-0.0266,0.0652,1.00
1.128232,1.0034,-0.0344,0.0669,1.01
1.146337,1.0000,-0.0381,0.0633,1.00
1.169154,0.9912,-0.0276,0.0814,0.99
1.194760,0.9959,-0.0144,0.0951,1.00
1.211367,1.0056,-0.0136,0.0977,1.01
1.228122,1.0174,-0.0180,0.1058,1.02
1.246161,1.0193,-0.0151,0.1281,1.03
1.267074,0.9910,-0.0141,0.1513,1.00
1.294633,0.9621,-0.0317,0.1532,0.97
1.311033,0.9604,-0.0432,0.1435,0.97
1.327722,0.9626,-0.0403,0.1344,0.97
1.345807,0.9685,-0.0346,0.1168,0.98
1.363957,0.9819,-0.0344,0.0880,0.99
1.394153,0.9802,-0.0300,0.0938,0.99
1.411010,0.9829,-0.0290,0.0992,0.99
1.427607,0.9910,-0.0263,0.0958,1.00
1.445935,0.9910,-0.0217,0.0926,1.00
1.467386,0.9846,-0.0263,0.0958,0.99
1.494151,0.9800,-0.0349,0.1092,0.99
1.510410,0.9888,-0.0432,0.1122,1.00
1.527404,0.9946,-0.0498,0.1070,1.00
1.545102,0.9981,-0.0676,0.0931,1.00
1.565236,0.9978,-0.0628,0.0907,1.00
1.593440,1.0003,-0.0481,0.0762,1.00
1.610596,0.9863,-0.0662,0.0843,0.99
1.627037,0.9785,-0.0850,0.0936,0.99
1.664856,0.9866,-0.0865,0.0853,0.99
1.677000,0.9883,-0.0742,0.0743,0.99
1.693504,0.9861,-0.0596,0.0657,0.99
1.710413,0.9714,-0.0437,0.0677,0.97
1.727048,0.9680,-0.0434,0.0726,0.97
1.766101,0.9890,-0.0733,0.0638,0.99
1.776980,0.9849,-0.0764,0.0635,0.99
1.793496,0.9817,-0.0750,0.0650,0.99
1.810267,0.9832,-0.0647,0.0677,0.99
1.844840,0.9995,-0.0698,0.0863,1.01
1.868096,0.9902,-0.0769,0.0938,1.00
1.868263,0.9902,-0.0769,0.0938,1.00
1.893114,0.9790,-0.0730,0.0982,0.99
1.909836,0.9802,-0.0669,0.0995,0.99
1.944768,0.9910,-0.0596,0.0880,1.00
1.964045,0.9917,-0.0581,0.0728,1.00
1.976498,0.9854,-0.0547,0.0672,0.99
1.993213,0.9788,-0.0437,0.0669,0.98
2.009979,0.9766,-0.0368,0.0687,0.98
2.044175,0.9876,-0.0496,0.0792,0.99
2.061243,0.9905,-0.0615,0.0880,1.00
2.076103,0.9898,-0.0654,0.0904,1.00
2.092967,0.9890,-0.0625,0.0914,1.00
2.109903,0.9814,-0.0518,0.1004,0.99
2.144011,0.9783,-0.0554,0.1149,0.99
2.166381,0.9802,-0.0518,0.1075,0.99
2.176168,0.9827,-0.0471,0.1056,0.99
2.192866,0.9846,-0.0412,0.1058,0.99
2.210660,0.9895,-0.0349,0.1056,1.00
2.243719,0.9802,-0.0280,0.0980,0.99
2.264542,0.9656,-0.0312,0.1043,0.97
2.276023,0.9670,-0.0229,0.1046,0.97
2.292398,0.9731,-0.0190,0.1014,0.98
2.311069,0.9812,-0.0212,0.0838,0.99
2.343541,0.9817,-0.0295,0.0916,0.99
2.365183,0.9785,-0.0295,0.0953,0.98
2.376161,0.9817,-0.0307,0.0909,0.99
2.392398,0.9893,-0.0305,0.0848,0.99
2.425736,0.9929,-0.0354,0.0711,1.00
2.442498,0.9910,-0.0305,0.0716,0.99
2.460145,0.9978,-0.0273,0.0821,1.00
2.484116,0.9981,-0.0298,0.1180,1.01
2.492749,0.9981,-0.0342,0.1290,1.01
2.525617,0.9949,-0.0386,0.1215,1.00
2.542093,0.9841,-0.0009,0.1276,0.99
2.559836,0.9665,0.0267,0.1464,0.98
2.584407,0.9313,-0.0002,0.1694,0.95
2.593883,0.9306,-0.0232,0.1757,0.95
2.625096,0.9521,-0.0322,0.1752,0.97
2.641984,0.9675,-0.0202,0.1449,0.98
2.659927,0.9758,-0.0183,0.1178,0.98
2.681699,0.9866,-0.0139,0.0821,0.99
2.694368,0.9898,-0.0078,0.0765,0.99
2.725355,0.9973,0.0172,0.0650,1.00
2.741593,0.9964,0.0255,0.0608,1.00
2.759443,0.9863,0.0142,0.0665,0.99
2.782245,0.9587,-0.0258,0.0699,0.96
2.795584,0.9487,-0.0464,0.0691,0.95
2.824747,0.9357,-0.0926,0.0799,0.94
2.841692,0.9110,-0.1099,0.0985,0.92
2.859647,0.9037,-0.1361,0.0999,0.92
2.880604,0.9582,-0.1627,0.1100,0.98
2.908347,1.0729,-0.1209,0.1058,1.08
2.925000,1.0936,-0.0813,0.1007,1.10
2.942941,1.0829,-0.0337,0.1065,1.09
2.962418,1.0352,-0.0151,0.1215,1.04
2.991079,0.9978,-0.0478,0.1337,1.01
3.007681,0.9778,-0.0857,0.1210,0.99
3.024648,0.9668,-0.0936,0.1073,0.98
3.042673,0.9475,-0.0870,0.1090,0.96
3.065671,0.9340,-0.0689,0.1024,0.94
3.091464,0.9477,-0.0552,0.1087,0.96
3.107841,0.9563,-0.0586,0.1163,0.97
3.124206,0.9607,-0.0586,0.1234,0.97
3.142823,0.9712,-0.0608,0.1212,0.98
3.162567,0.9824,-0.0491,0.1334,0.99
3.190661,0.9729,-0.0300,0.1515,0.99
3.208312,0.9533,-0.0307,0.1559,0.97
3.224610,0.9308,-0.0320,0.1645,0.95
3.242355,0.9308,-0.0212,0.1743,0.95
3.271828,0.9619,-0.0166,0.2048,0.98
3.290877,0.9614,-0.0342,0.2212,0.99
3.307111,0.9660,-0.0481,0.2307,0.99
3.324019,0.9663,-0.0503,0.2403,1.00
3.342829,0.9660,-0.0518,0.2417,1.00
3.364926,0.9866,-0.0711,0.2427,1.02
3.390547,1.0162,-0.1065,0.2356,1.05
3.407401,1.0237,-0.0967,0.2469,1.06
3.423695,0.9773,-0.0857,0.2962,1.02
3.466197,1.1105,-0.0777,0.3432,1.16
3.466347,1.1105,-0.0777,0.3432,1.16
3.490294,1.4156,-0.3800,0.0271,1.47
3.506926,1.4356,-0.4431,-0.0421,1.50
3.523419,1.2496,-0.2918,0.0073,1.28
3.563613,0.9986,-0.0493,-0.1161,1.01
3.563781,0.9986,-0.0493,-0.1161,1.01
3.590497,0.8255,0.0810,-0.1049,0.84
3.606696,0.7561,0.0890,-0.1435,0.77
3.623433,0.7624,0.0084,-0.0787,0.77
3.662652,1.0822,-0.1258,-0.0570,1.09
3.673200,1.1117,-0.1072,-0.1007,1.12
3.689999,1.0939,-0.0618,-0.1457,1.11
3.708093,0.9986,-0.0190,-0.1286,1.01
3.741012,0.8624,0.0015,-0.0416,0.86
3.761387,0.8766,-0.0273,-0.0303,0.88
3.772696,0.9377,-0.0271,-0.0306,0.94
3.789668,1.0088,0.0348,-0.0115,1.01
3.806329,1.0360,0.0788,-0.0079,1.04
3.841030,0.9052,0.0372,-0.0526,0.91
3.859117,0.8683,0.0245,-0.0360,0.87
3.872742,0.8641,0.0040,-0.0184,0.86
3.889356,0.8778,-0.0144,-0.0198,0.88
3.906030,0.9000,-0.0065,-0.0203,0.90
3.940888,0.9519,0.0360,0.0212,0.95
3.962291,0.9399,0.0514,0.0623,0.94
3.972665,0.9345,0.0441,0.0772,0.94
3.989533,0.9304,0.0120,0.0887,0.93
4.006269,0.9382,-0.0151,0.0938,0.94
4.040680,1.0086,-0.0002,0.0606,1.01
4.062400,1.0193,-0.0016,0.0508,1.02
4.072531,0.9966,0.0003,0.0623,1.00
4.089049,0.9519,0.0120,0.0850,0.96
4.122618,0.9656,0.0441,0.1285,0.98
4.139306,1.0208,0.0291,0.1327,1.03
4.157197,1.0641,0.0409,0.1508,1.08
4.181952,1.2555,0.0272,0.0449,1.26
4.205324,1.4038,0.0174,-0.1675,1.41
4.221990,1.1545,0.0964,-0.1342,1.17
4.240406,0.9934,0.0905,0.0139,1.00
4.271982,0.7377,-0.1666,0.1562,0.77
4.288594,0.7343,-0.3175,0.0542,0.80
4.305255,0.8067,-0.3534,-0.0897,0.89
4.321937,1.0421,-0.2273,-0.2142,1.09
4.341000,1.2173,-0.0645,-0.2244,1.24
4.372084,1.1736,0.1083,-0.1508,1.19
4.388801,1.0394,0.0333,-0.0506,1.04
4.405353,0.9673,-0.0388,0.0139,0.97
4.422102,0.9186,-0.1226,0.0525,0.93
4.456707,0.8893,-0.1275,0.0503,0.90
4.478828,0.8707,-0.0933,0.0335,0.88
4.488321,0.8697,-0.0791,0.0320,0.87
4.505036,0.8744,-0.0745,0.0305,0.88
4.538219,0.9338,-0.0755,0.0432,0.94
4.556702,0.9416,-0.0874,0.0383,0.95
4.577624,0.9382,-0.1055,0.0403,0.94
4.588180,0.9355,-0.1043,0.0562,0.94
4.604747,0.9406,-0.0872,0.0660,0.95
4.639810,0.9707,-0.0740,0.0713,0.98
4.660439,0.9585,-0.0816,0.0904,0.97
4.671390,0.9431,-0.0857,0.1012,0.95
4.688097,0.9152,-0.0823,0.1334,0.93
4.704801,0.9159,-0.0835,0.1557,0.93
4.738227,0.9868,-0.1241,0.1542,1.01
4.756136,1.0086,-0.1187,0.1515,1.03
4.785115,1.0140,-0.1278,0.1515,1.03
4.785325,1.0140,-0.1278,0.1515,1.03
4.804480,1.0257,-0.1420,0.1936,1.05
4.837652,1.0765,-0.0339,0.2033,1.10
4.855789,1.1855,0.0903,0.2256,1.21
4.871439,1.3026,0.0191,0.1046,1.31
4.888119,1.3124,-0.1930,-0.0477,1.33
4.906682,1.2073,-0.2405,-0.0027,1.23
4.939218,0.9465,-0.2224,-0.0668,0.97
4.955546,0.8812,-0.1038,-0.1418,0.90
4.971139,0.7915,0.0634,-0.2056,0.82
4.995478,0.7729,0.2628,-0.2217,0.85
5.021280,0.9428,0.1484,-0.0665,0.96
5.037507,1.1315,-0.1222,0.0100,1.14
5.055670,1.1917,-0.2894,-0.0230,1.23
5.071803,1.1171,-0.2903,-0.0609,1.16
5.091461,1.0279,-0.2187,-0.0658,1.05
5.120543,0.9225,-0.0420,-0.0052,0.92
5.137213,0.9389,0.0309,0.0244,0.94
5.155400,0.9252,0.0450,0.0420,0.93
5.180539,0.8602,-0.0082,0.0704,0.86
5.203648,0.8624,-0.0251,0.0999,0.87
5.220522,0.8942,-0.0131,0.1058,0.90
5.237289,0.9399,0.0089,0.0828,0.94
5.255212,0.9524,0.0272,0.1004,0.96
5.287908,0.9753,0.0013,0.1168,0.98
5.303845,0.9812,-0.0063,0.1246,0.99
5.320216,0.9785,-0.0170,0.1457,0.99
5.337239,0.9670,-0.0342,0.1483,0.98
5.356077,0.9739,-0.0395,0.1053,0.98
5.376824,1.0015,-0.0043,0.0985,1.01
5.403315,0.9773,0.0868,0.1002,0.99
5.420238,0.9670,0.1027,0.1310,0.98
5.454787,0.9531,-0.0251,0.2055,0.98
5.480800,0.9577,-0.0676,0.2877,1.00
5.480989,0.9577,-0.0676,0.2877,1.00
5.503200,1.3398,-0.1055,0.1716,1.35
5.519904,1.6255,-0.0830,-0.0731,1.63
5.554270,1.1139,0.1340,-0.0049,1.12
5.579112,0.7617,0.1817,0.1405,0.80
5.586064,0.7302,0.1457,0.1515,0.76
5.603293,0.7270,-0.2050,-0.0025,0.76
5.619950,0.7507,-0.4331,-0.1992,0.89
5.654237,1.1156,-0.1305,-0.2838,1.16
5.677629,1.2537,0.2237,-0.2017,1.29
5.686133,1.2322,0.2443,-0.2007,1.27
5.702940,1.0648,0.1472,-0.1648,1.09
5.720591,0.9497,0.0279,-0.1095,0.96
5.754493,0.9301,-0.0427,0.0386,0.93
5.776680,0.9382,-0.0349,0.0701,0.94
5.785985,0.9291,-0.0276,0.0655,0.93
5.802871,0.9025,-0.0190,0.0537,0.90
5.821265,0.8839,-0.0280,0.0535,0.89
5.854445,0.8854,-0.1285,0.0865,0.90
5.874827,0.9069,-0.1532,0.1046,0.93
5.885710,0.9145,-0.1522,0.1092,0.93
5.902921,0.9208,-0.1280,0.1288,0.94
5.922282,0.9235,-0.1016,0.1268,0.94
5.954012,0.9262,-0.0549,0.1298,0.94
5.977337,0.9810,-0.0183,0.1102,0.99
5.985821,0.9817,-0.0092,0.1188,0.99
6.019160,0.9460,-0.0865,0.1982,0.97
6.035836,0.9323,-0.1603,0.2241,0.97
6.052308,0.9599,-0.2133,0.2554,1.02
6.070333,0.9964,-0.2160,0.2864,1.06
6.091045,0.9929,-0.2099,0.2933,1.06
6.118764,0.9966,-0.1156,0.3212,1.05
6.135271,1.1095,0.0555,0.2764,1.14
6.152371,1.3589,0.0717,0.2053,1.38
6.170135,1.3777,-0.1031,-0.0027,1.38
6.194807,1.1777,-0.1908,0.0288,1.19
6.218664,0.9081,-0.2004,-0.1073,0.94
6.235354,0.8084,-0.0681,-0.2071,0.84
6.252428,0.7854,0.1829,-0.2926,0.86
6.270012,0.8265,0.2988,-0.2435,0.91
6.293718,0.9898,0.1171,-0.0670,1.00
6.318292,1.2139,-0.2544,0.0159,1.24
6.334870,1.2242,-0.3297,-0.0052,1.27
6.352029,1.0655,-0.2507,-0.0345,1.10
6.369907,0.9438,-0.1500,-0.0113,0.96
6.401636,0.8512,-0.0757,0.0623,0.86
6.418557,0.8553,-0.0777,0.0696,0.86
6.435286,0.9005,-0.0474,0.0662,0.90
6.453462,0.9247,0.0018,0.0503,0.93
6.476707,0.9289,0.0504,0.0210,0.93
6.501561,0.9218,0.0863,0.0095,0.93
6.518290,0.9352,0.0802,0.0137,0.94
6.534769,0.9477,0.0856,0.0139,0.95
6.553095,0.9367,0.0949,0.0259,0.94
6.574568,0.8829,0.0846,0.1007,0.89
6.601935,0.9142,0.0037,0.1295,0.92
6.618118,0.9766,-0.0486,0.0789,0.98
6.634676,1.0262,-0.0716,0.0787,1.03
6.653143,1.0201,-0.0268,0.1263,1.03
6.677959,1.0181,0.0196,0.1004,1.02
6.701388,1.0000,0.0255,0.1266,1.01
6.718242,0.9915,-0.0034,0.1706,1.01
6.734543,1.0157,-0.0584,0.2283,1.04
6.752821,1.0196,-0.0613,0.2779,1.06
6.774124,1.0951,-0.0178,0.3121,1.14
6.801329,1.4341,0.0128,-0.0543,1.44
6.818195,1.2371,0.1594,-0.2523,1.27
6.834804,1.1183,0.1467,-0.1794,1.14
6.852761,0.9313,0.0084,-0.0567,0.93
6.875197,0.7861,-0.2385,-0.0179,0.82
6.901077,0.7681,-0.4558,-0.1301,0.90
6.918039,0.8859,-0.3465,-0.2168,0.98
6.934327,1.2163,-0.0090,-0.2589,1.24
6.953938,1.3471,0.2135,-0.2432,1.39
6.983992,0.9174,0.0634,-0.1254,0.93
7.000747,0.8387,-0.0977,-0.0189,0.84
7.017866,0.8343,-0.1290,0.1100,0.85
7.052034,0.8910,0.0274,0.1105,0.90
7.074320,0.9113,0.1015,0.0295,0.92
7.083881,0.9150,0.0783,0.0163,0.92
7.100621,0.9250,-0.0046,0.0317,0.93
7.117310,0.9367,-0.1024,0.0687,0.94
7.152102,0.9453,-0.1735,0.1046,0.97
7.173299,0.9262,-0.1138,0.1469,0.94
7.183810,0.9181,-0.0953,0.1530,0.94
7.200807,0.9299,-0.0977,0.1496,0.95
7.217087,0.9624,-0.1148,0.1498,0.98
7.252147,0.9555,-0.1153,0.2148,0.99
7.271801,0.9020,-0.1195,0.2285,0.94
7.283680,0.8802,-0.1576,0.2141,0.92
7.300548,0.9101,-0.1679,0.2038,0.95
7.317641,0.9516,-0.1361,0.2202,0.99
7.351820,0.9888,-0.0945,0.2288,1.02
7.377908,1.0506,0.1142,0.2019,1.08
7.383382,1.0978,0.1699,0.2163,1.13
7.400114,1.3105,0.1213,0.1730,1.33
7.433215,1.3232,-0.3651,0.0635,1.37
7.450146,1.1435,-0.3446,0.1119,1.20
7.468200,0.9558,-0.2165,0.0193,0.98
7.490003,0.8839,0.0724,-0.1650,0.90
7.500030,0.8705,0.1910,-0.2098,0.92
7.533166,0.9108,0.2100,-0.1513,0.95
7.550423,1.0303,-0.0486,-0.0616,1.03
7.568616,1.1741,-0.3549,0.0119,1.23
7.587582,1.1545,-0.3549,0.0278,1.21
7.602068,1.1545,-0.3549,0.0278,1.21
7.633319,0.8822,-0.0114,-0.0680,0.88
7.649936,0.8898,0.0164,-0.0245,0.89
7.668051,0.9147,0.0157,0.0146,0.91
7.690134,0.8998,-0.0324,0.0437,0.90
7.702323,0.8820,-0.0496,0.0537,0.88
7.733031,0.8600,-0.0300,0.0753,0.86
7.749689,0.9008,0.0304,0.0731,0.90
7.767905,0.9313,0.0829,0.0760,0.94
7.786736,0.9418,0.1086,0.0997,0.95
7.816327,0.9399,0.0057,0.1474,0.95
7.833405,0.9453,-0.0276,0.1527,0.96
7.851029,0.9976,-0.0266,0.1327,1.01
7.867630,1.0267,0.0123,0.1190,1.03
7.885972,1.0386,0.0788,0.1197,1.05
7.915934,0.9372,0.2056,0.1312,0.97
7.932930,0.8661,0.1951,0.1503,0.90
7.949615,0.8609,0.1516,0.1701,0.89
7.967354,0.8930,0.1061,0.1747,0.92
7.989820,0.9396,0.0746,0.1799,0.96
8.006507,0.9846,0.0602,0.2109,1.01
8.032549,1.7390,0.0619,-0.2173,1.75
8.049073,1.4637,0.2487,-0.3144,1.52
8.066980,1.1274,0.2039,-0.0680,1.15
8.087110,0.8238,-0.0371,0.1173,0.83
8.115900,0.7940,-0.4595,-0.0083,0.92
8.132594,0.8274,-0.4842,-0.1704,0.97
8.149346,0.9587,-0.2432,-0.2562,1.02
8.167544,1.1029,0.0355,-0.1863,1.12
8.191677,1.1384,0.2951,-0.0724,1.18
8.215533,0.9519,-0.0112,-0.0489,0.95
8.232544,0.9428,-0.1999,-0.0076,0.96
8.248979,0.9570,-0.2507,0.0410,0.99
8.268300,0.9607,-0.1476,0.0630,0.97
8.289823,0.9286,0.0023,0.0339,0.93
8.315435,0.8930,0.0103,0.0151,0.89
8.332497,0.8634,-0.0153,0.0278,0.86
8.349106,0.8453,-0.0390,0.0630,0.85
8.385691,0.8832,-0.0598,0.1185,0.89
8.398924,0.9081,-0.0694,0.1263,0.92
8.415576,0.9189,-0.0855,0.1425,0.93
8.432327,0.9257,-0.1006,0.1488,0.94
8.466494,0.9565,-0.0806,0.1508,0.97
8.488353,0.9770,-0.0635,0.1518,0.99
8.498603,0.9805,-0.0574,0.1686,1.00
8.515044,0.9876,-0.0669,0.1872,1.01
8.531750,0.9868,-0.0818,0.2131,1.01
8.566472,0.9929,-0.1043,0.2840,1.04
8.589720,0.9856,-0.1222,0.2979,1.04
8.598506,0.9746,-0.0967,0.3212,1.03
8.615251,1.0169,0.0167,0.3075,1.06
8.631958,1.2168,0.1636,0.3735,1.28
8.666270,1.3740,-0.2307,0.0447,1.39
8.692974,1.1613,-0.3820,-0.0892,1.23
8.693296,1.1120,-0.3747,-0.1518,1.18
8.714990,0.9531,-0.1170,-0.2506,0.99
8.732227,0.8306,0.1567,-0.2643,0.89
8.767274,0.7930,0.2352,-0.1015,0.83
8.787237,0.9880,-0.0874,-0.0308,0.99
8.797922,1.0648,-0.2236,-0.0171,1.09
8.814622,1.0941,-0.2960,-0.0215,1.13
8.832838,1.0157,-0.1798,-0.0404,1.03
8.866135,0.9106,0.0162,-0.0567,0.91
8.888982,0.9052,-0.0324,-0.0186,0.91
8.898043,0.9140,-0.0740,0.0049,0.92
8.914691,0.9282,-0.1263,0.0449,0.94
8.947852,0.9384,-0.0620,0.0354,0.94
8.965896,0.9514,0.0401,0.0322,0.95
8.986754,0.9482,0.0983,0.0347,0.95
8.997727,0.9416,0.0971,0.0423,0.95
9.014460,0.9333,0.0646,0.0498,0.94
9.048061,0.9169,0.0137,0.0865,0.92
9.065874,0.9069,0.0015,0.1259,0.92
9.085291,0.9357,-0.0139,0.1552,0.95
9.097816,0.9560,-0.0151,0.1586,0.97
9.115316,0.9900,-0.0002,0.1532,1.00
9.148848,1.0198,-0.0031,0.1315,1.03
9.171054,1.0416,-0.0036,0.1034,1.05
9.180597,1.0443,0.0120,0.1117,1.05
9.197501,1.0433,0.0401,0.1415,1.05
9.215693,1.0408,0.0668,0.1989,1.06
9.247623,1.0262,0.1145,0.2891,1.07
9.265810,1.2009,0.0678,0.2222,1.22
9.286925,1.4527,-0.0354,-0.0924,1.46
9.298611,1.2523,0.0568,-0.2142,1.27
9.318398,1.0672,0.1291,-0.1433,1.08
9.347582,0.8272,0.0316,-0.0521,0.83
9.364013,0.7336,-0.2749,-0.0462,0.78
9.381801,0.7451,-0.4187,-0.1112,0.86
9.413713,1.1393,-0.0425,-0.2552,1.17
9.430409,1.3039,0.1829,-0.2498,1.34
9.447010,1.2112,0.2535,-0.2252,1.26
9.465529,0.9682,0.0575,-0.1398,0.98
9.486382,0.8756,-0.1341,-0.0098,0.89
9.514250,0.8768,-0.1094,0.0992,0.89
9.530301,0.8839,-0.0280,0.0919,0.89
9.547429,0.8746,0.0243,0.0603,0.88
9.565566,0.8609,0.0123,0.0286,0.86
9.582825,0.8648,-0.0293,0.0227,0.87
9.613616,0.8908,-0.1041,0.0775,0.90
9.630025,0.9027,-0.1236,0.0877,0.92
9.646938,0.9203,-0.1266,0.0919,0.93
9.665212,0.9594,-0.1165,0.0733,0.97
9.688390,1.0056,-0.0918,0.0645,1.01
9.713541,1.0230,-0.0747,0.1041,1.03
9.730604,0.9748,-0.0530,0.1452,0.99
9.746508,0.9470,-0.0544,0.1620,0.96
9.795001,1.0037,-0.1361,0.2437,1.04
9.795178,1.0037,-0.1361,0.2437,1.04
9.813438,1.0482,-0.1740,0.2635,1.09
9.829633,1.0528,-0.1882,0.2852,1.11
9.864624,1.1506,0.0323,0.2175,1.17
9.888450,1.3816,0.1140,0.0916,1.39
9.888613,1.3816,0.1140,0.0916,1.39
9.912751,1.3347,-0.1019,-0.1917,1.35
9.929770,1.0756,-0.2251,-0.2071,1.12
9.964319,0.7703,0.1088,-0.2523,0.82
9.990249,0.7329,0.3049,-0.0949,0.80
9.990418,0.7329,0.3049,-0.0949,0.80
10.012938,0.9169,0.0529,0.0765,0.92
10.030059,1.1455,-0.3270,0.0643,1.19
10.064603,1.1037,-0.2351,-0.0274,1.13
10.086688,0.9250,0.0827,-0.0074,0.93
10.097162,0.8744,0.1516,-0.0052,0.89
10.129462,0.9064,0.0326,-0.0003,0.91
10.145857,0.9169,-0.0559,0.0295,0.92
10.163856,0.9018,-0.0476,0.0581,0.90
10.184629,0.8778,0.0057,0.0726,0.88
10.197924,0.8724,0.0375,0.0799,0.88
10.229404,0.8815,0.1022,0.0841,0.89
10.246280,0.8881,0.1000,0.0828,0.90
10.265107,0.9159,0.0878,0.0995,0.93
10.282164,0.9377,0.0756,0.1080,0.95
10.297867,0.9817,0.0377,0.1021,0.99
10.329197,1.0298,-0.0046,0.1232,1.04
10.346842,1.0328,-0.0195,0.1454,1.04
10.363342,1.0176,-0.0065,0.1608,1.03
10.383269,0.9942,0.0592,0.1706,1.01
10.413228,0.9431,0.1323,0.1464,0.96
10.428684,0.9382,0.1137,0.1740,0.96
10.445644,0.9396,0.0741,0.2635,0.98
10.463859,0.9489,0.0460,0.3319,1.01
10.487616,1.1936,-0.0610,0.2730,1.23
10.512104,1.6194,-0.0559,-0.1643,1.63
10.528524,1.2860,0.0783,-0.2569,1.31
10.545423,0.9719,0.1162,-0.1335,0.99
10.563928,0.7475,-0.0276,-0.0450,0.75
10.587377,0.7705,-0.3761,-0.0983,0.86
10.611827,0.9602,-0.4353,-0.2965,1.10
10.628544,1.1587,-0.1077,-0.2831,1.20
10.645280,1.3222,0.3169,-0.2259,1.38
10.683772,0.9132,0.1423,-0.0983,0.93
10.695128,0.8502,-0.0958,-0.0382,0.86
10.711633,0.8497,-0.1811,0.0234,0.87
10.728338,0.8763,-0.1300,0.0643,0.89
10.762819,0.8890,0.0128,0.0298,0.89
10.784202,0.8844,-0.0202,0.0073,0.88
10.794737,0.8868,-0.0733,0.0210,0.89
10.811566,0.9010,-0.1131,0.0420,0.91
10.828087,0.9152,-0.1317,0.0552,0.93
10.862884,0.9088,-0.1009,0.0682,0.92
10.885336,0.9343,-0.0887,0.0960,0.94
10.894977,0.9416,-0.0901,0.0977,0.95
10.911164,0.9766,-0.0799,0.0982,0.98
10.928256,1.0042,-0.0339,0.1065,1.01
10.962608,0.9959,-0.0102,0.1405,1.01
10.984824,0.9470,-0.0784,0.1706,0.97
10.994377,0.9360,-0.1266,0.1787,0.96
11.012036,0.9714,-0.1845,0.2175,1.01
11.029443,1.0000,-0.1718,0.2576,1.05
11.060823,1.0103,-0.1864,0.2376,1.05
11.078849,0.9883,-0.1706,0.2329,1.03
11.096202,1.0311,-0.0716,0.1762,1.05
11.111127,1.2166,0.1169,0.2273,1.24
11.144496,1.3097,-0.1217,-0.1873,1.33
11.160803,1.1205,-0.1879,-0.1660,1.15
11.178794,0.9504,-0.1640,-0.2696,1.00
11.202204,0.8724,0.1299,-0.3207,0.94
11.210937,0.8959,0.2511,-0.2582,0.97
11.244449,1.0030,0.0749,0.0168,1.01
11.260871,1.1645,-0.3536,0.0555,1.22
11.278713,1.2337,-0.5260,0.0166,1.34
11.300151,1.0052,-0.1838,0.0349,1.02
11.327280,0.8084,0.1751,0.0198,0.83
11.344180,0.8072,0.1932,0.0171,0.83
