time,gFx,gFy,gFz,TgF
2.579057,0.9951,-0.1527,0.0885,1.01
2.598087,0.9983,-0.1395,0.0359,1.01
2.634262,0.9880,-0.1363,0.0310,1.00
2.665928,0.9558,-0.0828,0.1122,0.97
2.666312,0.9558,-0.0828,0.1122,0.97
2.694387,1.0147,-0.0786,0.0621,1.02
2.710772,1.0289,-0.0522,0.0254,1.03
2.730830,1.0110,-0.0510,0.0068,1.01
2.761750,0.9658,-0.0696,0.0075,0.97
2.777062,0.9433,-0.0703,-0.0069,0.95
2.794486,0.9142,-0.0630,-0.0384,0.92
2.810499,0.8663,-0.0261,-0.1000,0.87
2.834041,0.8226,0.0541,-0.1518,0.84
2.859485,0.8299,0.1196,-0.0912,0.84
2.867548,0.8800,0.1115,-0.0157,0.89
2.900198,1.0741,-0.0569,0.1679,1.09
2.910215,1.1220,-0.1896,0.1112,1.14
2.929905,1.1068,-0.2341,0.0344,1.13
2.959668,1.0863,-0.1104,0.1466,1.10
2.976609,1.1261,-0.0608,0.1970,1.14
2.994370,1.1266,-0.0852,0.2112,1.15
3.026821,1.0614,-0.1642,0.2513,1.10
3.049585,0.9910,-0.1527,0.2405,1.03
3.080676,0.8389,-0.0635,0.1420,0.85
3.082200,0.8389,-0.0635,0.1420,0.85
3.115117,0.7932,0.0331,0.1114,0.80
3.126622,0.7942,0.0790,0.0865,0.80
3.146659,0.7976,0.0641,0.0596,0.80
3.181991,0.7126,-0.0246,0.0347,0.71
3.187008,0.6950,-0.0246,0.0310,0.70
3.223020,0.5950,0.0194,0.0203,0.60
3.234345,0.5786,0.0409,0.0024,0.58
3.251468,0.6226,0.1005,-0.0279,0.63
3.281955,0.8947,0.1787,0.0139,0.91
3.285499,0.9653,0.1868,0.0501,0.98
3.307044,1.1591,0.1088,0.1422,1.17
3.324731,1.2129,-0.0774,0.1021,1.22
3.379569,1.0643,-0.0496,0.1574,1.08
3.381195,1.0643,-0.0496,0.1574,1.08
3.393696,1.0848,-0.0408,0.1662,1.10
3.409628,1.1296,-0.1305,0.2087,1.16
3.426721,1.1374,-0.1957,0.2256,1.18
3.446171,1.1301,-0.1977,0.2112,1.17
3.477010,1.0606,-0.0667,0.1197,1.07
3.492830,1.0323,-0.0097,0.0313,1.03
3.509206,0.9880,0.0375,-0.0536,0.99
3.530381,0.8785,0.0533,-0.0438,0.88
3.557564,0.8954,-0.1860,0.0955,0.92
3.576037,1.5314,-0.4908,-0.2098,1.62
3.592100,1.6937,-0.6377,-0.4241,1.86
3.628681,1.0078,0.0455,-0.1394,1.02
3.659636,0.7673,0.3015,0.1498,0.84
3.660135,0.7815,0.2594,0.1351,0.83
3.678097,0.8653,0.0653,0.0413,0.87
3.691938,1.0142,-0.1642,-0.0609,1.03
3.732714,1.1403,-0.3967,-0.0311,1.21
3.733009,1.1403,-0.3967,-0.0311,1.21
3.761939,0.9773,-0.2527,-0.0274,1.01
3.776189,0.9619,-0.1586,-0.0303,0.98
3.794975,1.0108,-0.0852,-0.0541,1.02
3.825363,1.0719,-0.0931,-0.0932,1.08
3.845044,1.0340,-0.1473,-0.1015,1.05
3.885844,0.9355,-0.1398,-0.0572,0.95
3.886397,0.9355,-0.1398,-0.0572,0.95
3.910559,0.8917,-0.1209,-0.0416,0.90
3.925708,0.8707,-0.1090,-0.0416,0.88
3.945394,0.8805,-0.0931,-0.0582,0.89
3.978486,0.9137,-0.1292,-0.0932,0.93
3.978776,0.9137,-0.1292,-0.0932,0.93
4.010799,0.8697,-0.1571,-0.0817,0.89
4.027157,0.8279,-0.1395,-0.0660,0.84
4.044805,0.7908,-0.1104,-0.0418,0.80
4.079379,0.7617,-0.0674,-0.0335,0.77
4.080397,0.7617,-0.0674,-0.0335,0.77
4.120930,0.8142,-0.0694,-0.0061,0.82
4.121308,0.8142,-0.0694,-0.0061,0.82
4.144309,0.8714,-0.0867,-0.0352,0.88
4.182961,0.8037,-0.0327,0.0061,0.80
4.183260,0.8037,-0.0327,0.0061,0.80
4.208074,0.8228,-0.1816,-0.1071,0.85
4.225588,0.9599,-0.1745,-0.1054,0.98
4.244597,1.0536,-0.1173,-0.0934,1.06
4.276252,1.1127,-0.2053,-0.0450,1.13
4.291430,1.1437,-0.2373,0.0273,1.17
4.308330,1.1369,-0.2341,0.0745,1.16
4.324939,1.0892,-0.2016,0.0709,1.11
4.347457,1.0738,-0.1718,0.0572,1.09
4.377894,1.1249,-0.1451,0.0672,1.14
4.390975,1.1134,-0.1219,0.0819,1.12
4.407851,1.0839,-0.1085,0.0855,1.09
4.444951,1.0726,-0.1412,0.0630,1.08
4.478037,1.0677,-0.1664,-0.0230,1.08
4.478516,1.0677,-0.1664,-0.0230,1.08
4.491272,1.0641,-0.1916,-0.0829,1.08
4.508409,1.0702,-0.1564,-0.1100,1.09
4.533202,1.0804,-0.0041,-0.1325,1.09
4.558987,1.1315,0.1108,-0.1562,1.15
4.573667,1.1401,0.0971,-0.1616,1.16
4.592023,1.1149,0.0203,-0.1499,1.13
4.629655,0.9770,-0.1596,-0.1200,1.00
4.660584,1.0010,-0.1556,-0.0611,1.01
4.661061,1.0083,-0.1552,-0.0582,1.02
4.673698,1.0213,-0.1515,-0.0582,1.03
4.693895,1.0313,-0.1072,-0.0836,1.04
4.727430,1.0257,0.0504,-0.0868,1.03
4.757606,0.9668,-0.0188,-0.1134,0.97
4.759475,0.9668,-0.0188,-0.1134,0.97
4.774747,0.9541,-0.1102,-0.1193,0.97
4.795752,0.9690,-0.1459,-0.0956,0.98
4.828662,1.0010,-0.0258,-0.0897,1.01
4.860947,0.9839,0.0255,-0.0648,0.99
4.861222,0.9839,0.0255,-0.0648,0.99
4.890662,0.9795,-0.0488,-0.0296,0.98
4.911141,0.9780,-0.1021,-0.0015,0.98
4.923203,0.9783,-0.1209,0.0036,0.99
4.943140,0.9800,-0.1390,0.0102,0.99
4.976384,1.0037,-0.1165,-0.0123,1.01
4.990694,0.9687,-0.0943,-0.0328,0.97
5.007383,0.9140,-0.0786,-0.0345,0.92
5.023030,0.8763,-0.0640,-0.0152,0.88
5.047395,0.8524,-0.0158,0.0171,0.85
5.085638,0.7874,0.0167,0.0298,0.79
5.085953,0.7874,0.0167,0.0298,0.79
5.106860,0.7172,-0.0016,0.0171,0.72
5.123604,0.6461,0.0042,0.0056,0.65
5.143325,0.6419,0.0338,0.0034,0.64
5.177510,0.8944,-0.0151,-0.0919,0.90
5.190244,0.9929,-0.0232,-0.0934,1.00
5.206737,1.0572,-0.0058,-0.0096,1.06
5.224099,1.0157,-0.0278,0.0535,1.02
5.270926,1.1342,-0.0786,0.0899,1.14
5.286026,1.1843,-0.0537,0.0603,1.19
5.287418,1.1843,-0.0537,0.0603,1.19
5.306297,1.1714,-0.0068,0.0547,1.17
5.347062,0.9744,-0.0464,0.1193,0.98
5.347359,0.9744,-0.0464,0.1193,0.98
5.380982,0.8318,-0.0559,0.1471,0.85
5.388686,0.8226,-0.0483,0.1447,0.84
5.412623,0.8113,-0.0361,0.1332,0.82
5.424535,0.7969,-0.0339,0.1483,0.81
5.475715,1.0137,-0.0351,-0.2195,1.04
5.475994,1.0137,-0.0351,-0.2195,1.04
5.491441,1.0504,-0.0114,-0.2564,1.08
5.505365,1.0201,0.0401,-0.2591,1.05
