time,gFx,gFy,gFz,TgF
3.945512,0.9819,0.0340,0.0792,0.99
3.961261,0.9841,0.0328,0.0799,0.99
3.994701,0.9876,0.0296,0.0784,0.99
4.011417,0.9861,0.0311,0.0779,0.99
4.027792,0.9844,0.0326,0.0789,0.99
4.045712,0.9844,0.0311,0.0784,0.99
4.077754,0.9888,0.0328,0.0743,0.99
4.094297,0.9878,0.0311,0.0709,0.99
4.111208,0.9878,0.0299,0.0721,0.99
4.127844,0.9900,0.0294,0.0740,0.99
4.146789,0.9900,0.0296,0.0755,0.99
4.177462,0.9824,0.0326,0.0767,0.99
4.194295,0.9768,0.0384,0.0845,0.98
4.210805,0.9792,0.0360,0.0841,0.98
4.227400,0.9849,0.0340,0.0794,0.99
4.246848,0.9907,0.0316,0.0767,0.99
4.277338,0.9878,0.0296,0.0782,0.99
4.293885,0.9785,0.0311,0.0863,0.98
4.310651,0.9790,0.0311,0.0831,0.98
4.344579,0.9888,0.0323,0.0809,0.99
4.360245,0.9854,0.0345,0.0826,0.99
4.377107,0.9851,0.0375,0.0767,0.99
4.393737,0.9841,0.0335,0.0743,0.99
4.410423,0.9863,0.0282,0.0738,0.99
4.444537,0.9863,0.0316,0.0855,0.99
4.460011,0.9834,0.0348,0.0872,0.99
4.476694,0.9861,0.0328,0.0816,0.99
4.493584,0.9905,0.0287,0.0753,0.99
4.510242,0.9902,0.0272,0.0733,0.99
4.544317,0.9834,0.0311,0.0816,0.99
4.559946,0.9814,0.0306,0.0806,0.99
4.576508,0.9807,0.0309,0.0784,0.98
4.593472,0.9827,0.0323,0.0799,0.99
4.610320,0.9890,0.0331,0.0787,0.99
4.644352,0.9876,0.0333,0.0794,0.99
4.659620,0.9846,0.0326,0.0799,0.99
4.676272,0.9846,0.0326,0.0811,0.99
4.692890,0.9834,0.0323,0.0821,0.99
4.711093,0.9898,0.0348,0.0804,0.99
4.744068,0.9810,0.0326,0.0831,0.99
4.759583,0.9829,0.0335,0.0816,0.99
4.776090,0.9863,0.0345,0.0809,0.99
4.792604,0.9868,0.0365,0.0806,0.99
4.811978,0.9961,0.0321,0.0811,1.00
4.843585,0.9810,0.0392,0.0831,0.99
4.859495,0.9841,0.0338,0.0860,0.99
4.875824,0.9922,0.0230,0.0877,1.00
4.893091,1.0000,0.0091,0.0902,1.00
4.925771,0.9788,0.0245,0.0894,0.98
4.942466,0.9792,0.0328,0.0882,0.98
4.960362,0.9775,0.0404,0.0914,0.98
4.975755,0.9758,0.0455,0.0955,0.98
5.009300,0.9836,0.0409,0.0794,0.99
5.025529,0.9861,0.0357,0.0804,0.99
5.042689,0.9861,0.0294,0.0804,0.99
5.060281,0.9851,0.0338,0.0843,0.99
5.076857,0.9822,0.0416,0.0848,0.99
5.108984,0.9734,0.0467,0.0858,0.98
5.125390,0.9751,0.0445,0.0880,0.98
5.142022,0.9795,0.0414,0.0843,0.98
5.160579,0.9900,0.0387,0.0777,0.99
5.177562,0.9890,0.0387,0.0738,0.99
5.208986,0.9822,0.0362,0.0750,0.99
5.225442,0.9851,0.0331,0.0770,0.99
5.241839,0.9880,0.0296,0.0765,0.99
5.259377,0.9934,0.0326,0.0750,1.00
5.279316,0.9942,0.0338,0.0728,1.00
5.308620,0.9871,0.0318,0.0701,0.99
5.325067,0.9834,0.0294,0.0672,0.99
5.341575,0.9878,0.0245,0.0677,0.99
5.359899,0.9902,0.0250,0.0753,0.99
5.391875,0.9861,0.0409,0.0787,0.99
5.408068,0.9841,0.0445,0.0823,0.99
5.424888,0.9795,0.0384,0.0855,0.98
5.441660,0.9756,0.0304,0.0894,0.98
5.475729,0.9802,0.0360,0.0933,0.99
5.490949,0.9902,0.0480,0.0853,1.00
5.508141,0.9890,0.0431,0.0755,0.99
5.524485,0.9810,0.0367,0.0716,0.98
5.541809,0.9744,0.0326,0.0635,0.98
5.574426,1.0017,0.0255,0.0545,1.00
5.591354,1.0042,0.0294,0.0630,1.01
5.607924,0.9988,0.0335,0.0660,1.00
5.623976,0.9890,0.0269,0.0677,0.99
5.642813,0.9829,0.0211,0.0672,0.99
5.674179,0.9883,0.0250,0.0533,0.99
5.690547,0.9898,0.0313,0.0493,0.99
5.707415,0.9890,0.0323,0.0445,0.99
5.741522,0.9942,0.0238,0.0388,1.00
5.757016,0.9959,0.0262,0.0381,1.00
5.773925,0.9900,0.0291,0.0413,0.99
5.790337,0.9863,0.0335,0.0393,0.99
5.807088,0.9817,0.0375,0.0457,0.98
5.840981,0.9851,0.0377,0.0569,0.99
5.856670,0.9917,0.0377,0.0528,0.99
5.873759,0.9929,0.0455,0.0537,1.00
5.890353,0.9939,0.0504,0.0569,1.00
5.907215,0.9922,0.0511,0.0623,1.00
5.940062,0.9863,0.0370,0.0650,0.99
5.957540,0.9800,0.0316,0.0682,0.98
5.973533,0.9785,0.0262,0.0689,0.98
5.989822,0.9819,0.0225,0.0694,0.98
6.008688,0.9907,0.0201,0.0674,0.99
6.041031,0.9929,0.0228,0.0547,0.99
6.056766,0.9849,0.0269,0.0550,0.99
6.072883,0.9797,0.0304,0.0579,0.98
6.089899,0.9785,0.0323,0.0643,0.98
6.122950,0.9832,0.0267,0.0687,0.99
6.139907,0.9863,0.0294,0.0645,0.99
6.157351,0.9851,0.0299,0.0608,0.99
6.172953,0.9902,0.0250,0.0577,0.99
6.192214,0.9983,0.0277,0.0581,1.00
6.222689,0.9929,0.0431,0.0674,1.00
6.239345,0.9868,0.0499,0.0630,0.99
6.256871,0.9824,0.0487,0.0591,0.99
6.273876,0.9858,0.0411,0.0594,0.99
6.305557,0.9873,0.0309,0.0635,0.99
6.322569,0.9873,0.0355,0.0628,0.99
6.339491,0.9888,0.0406,0.0589,0.99
6.356404,0.9905,0.0414,0.0589,0.99
6.388793,0.9836,0.0313,0.0623,0.99
6.405776,0.9819,0.0279,0.0657,0.98
6.422507,0.9819,0.0265,0.0677,0.98
6.439294,0.9822,0.0284,0.0667,0.98
6.456448,0.9832,0.0331,0.0682,0.99
6.488447,0.9917,0.0296,0.0645,0.99
6.505489,0.9934,0.0291,0.0628,1.00
6.521983,0.9910,0.0323,0.0657,0.99
6.538724,0.9876,0.0377,0.0709,0.99
6.557451,0.9844,0.0367,0.0740,0.99
6.588752,0.9900,0.0304,0.0667,0.99
6.604908,0.9917,0.0304,0.0679,0.99
6.622147,0.9868,0.0333,0.0721,0.99
6.655612,0.9751,0.0414,0.0806,0.98
6.671575,0.9766,0.0414,0.0806,0.98
6.688318,0.9812,0.0389,0.0784,0.99
6.704976,0.9893,0.0335,0.0723,0.99
6.723492,0.9912,0.0313,0.0704,0.99
6.755991,0.9854,0.0287,0.0753,0.99
6.771179,0.9856,0.0323,0.0740,0.99
6.788283,0.9846,0.0360,0.0755,0.99
6.805134,0.9851,0.0343,0.0787,0.99
6.824073,0.9883,0.0318,0.0826,0.99
6.855656,0.9824,0.0357,0.0867,0.99
6.871473,0.9819,0.0387,0.0841,0.99
6.887597,0.9827,0.0384,0.0799,0.99
6.904429,0.9839,0.0355,0.0801,0.99
6.937426,0.9856,0.0318,0.0799,0.99
6.958336,0.9839,0.0353,0.0782,0.99
6.971005,0.9844,0.0399,0.0745,0.99
6.988096,0.9885,0.0389,0.0723,0.99
7.020652,0.9900,0.0318,0.0716,0.99
7.037529,0.9868,0.0328,0.0738,0.99
7.057510,0.9827,0.0367,0.0799,0.99
7.070857,0.9824,0.0401,0.0826,0.99
7.089460,0.9846,0.0389,0.0828,0.99
7.121016,0.9822,0.0335,0.0828,0.99
7.137720,0.9812,0.0318,0.0833,0.99
7.155690,0.9819,0.0326,0.0819,0.99
7.170758,0.9846,0.0362,0.0806,0.99
7.203683,0.9888,0.0370,0.0757,0.99
7.220640,0.9888,0.0357,0.0740,0.99
7.237118,0.9895,0.0331,0.0753,0.99
7.254939,0.9866,0.0340,0.0811,0.99
7.271619,0.9824,0.0343,0.0858,0.99
7.303651,0.9839,0.0350,0.0845,0.99
7.320124,0.9849,0.0367,0.0819,0.99
7.336698,0.9854,0.0382,0.0809,0.99
7.354469,0.9836,0.0360,0.0811,0.99
7.372368,0.9829,0.0345,0.0794,0.99
7.403218,0.9873,0.0331,0.0809,0.99
7.420236,0.9912,0.0313,0.0789,0.99
7.436472,0.9907,0.0338,0.0767,0.99
7.454341,0.9844,0.0382,0.0799,0.99
7.474581,0.9819,0.0387,0.0819,0.99
7.503120,0.9861,0.0345,0.0760,0.99
7.519914,0.9868,0.0345,0.0777,0.99
7.536205,0.9873,0.0384,0.0806,0.99
7.569739,0.9849,0.0328,0.0811,0.99
7.586535,0.9829,0.0287,0.0838,0.99
7.602868,0.9829,0.0269,0.0823,0.99
7.619907,0.9824,0.0304,0.0826,0.99
7.636421,0.9849,0.0335,0.0809,0.99
7.669657,0.9871,0.0345,0.0787,0.99
7.686075,0.9849,0.0328,0.0782,0.99
7.702978,0.9829,0.0321,0.0779,0.99
7.719252,0.9829,0.0296,0.0801,0.99
7.753430,0.9876,0.0316,0.0819,0.99
7.768963,0.9868,0.0335,0.0826,0.99
7.786136,0.9841,0.0331,0.0819,0.99
7.802657,0.9819,0.0316,0.0833,0.99
7.818952,0.9814,0.0316,0.0843,0.99
7.852989,0.9871,0.0331,0.0833,0.99
7.869893,0.9898,0.0306,0.0789,0.99
7.885274,0.9876,0.0287,0.0787,0.99
7.902260,0.9849,0.0296,0.0799,0.99
7.919207,0.9829,0.0296,0.0823,0.99
7.952792,0.9863,0.0348,0.0801,0.99
7.968563,0.9868,0.0338,0.0794,0.99
7.985307,0.9871,0.0328,0.0784,0.99
8.002171,0.9868,0.0323,0.0789,0.99
8.019678,0.9878,0.0321,0.0787,0.99
8.054111,0.9834,0.0296,0.0804,0.99
8.068081,0.9817,0.0311,0.0801,0.99
8.085380,0.9841,0.0340,0.0806,0.99
8.101808,0.9863,0.0328,0.0806,0.99
8.121453,0.9888,0.0304,0.0770,0.99
8.152727,0.9819,0.0282,0.0765,0.99
8.168445,0.9827,0.0257,0.0789,0.99
8.185036,0.9902,0.0265,0.0792,0.99
8.201840,0.9915,0.0277,0.0777,0.99
8.224016,0.9885,0.0309,0.0782,0.99
8.251368,0.9849,0.0331,0.0748,0.99
8.269273,0.9824,0.0289,0.0782,0.99
8.286438,0.9836,0.0267,0.0814,0.99
8.317558,0.9880,0.0287,0.0806,0.99
8.335000,0.9883,0.0311,0.0765,0.99
8.351113,0.9878,0.0316,0.0760,0.99
8.368808,0.9885,0.0306,0.0748,0.99
8.401157,0.9819,0.0282,0.0836,0.99
8.417344,0.9827,0.0282,0.0841,0.99
8.434505,0.9841,0.0289,0.0843,0.99
8.451203,0.9836,0.0291,0.0841,0.99
8.468588,0.9827,0.0313,0.0836,0.99
8.500736,0.9868,0.0296,0.0809,0.99
8.517409,0.9866,0.0313,0.0782,0.99
8.534175,0.9871,0.0345,0.0782,0.99
8.550632,0.9893,0.0377,0.0806,0.99
8.568860,0.9898,0.0350,0.0811,0.99
8.600826,0.9856,0.0340,0.0775,0.99
8.616992,0.9849,0.0348,0.0779,0.99
8.634047,0.9858,0.0353,0.0782,0.99
8.650754,0.9868,0.0357,0.0770,0.99
8.684906,0.9893,0.0338,0.0794,0.99
8.700356,0.9885,0.0331,0.0816,0.99
8.716909,0.9841,0.0323,0.0877,0.99
8.733627,0.9832,0.0323,0.0892,0.99
8.767948,0.9812,0.0284,0.0797,0.98
8.783405,0.9819,0.0287,0.0770,0.99
8.800207,0.9846,0.0282,0.0779,0.99
8.816436,0.9902,0.0279,0.0770,0.99
8.833322,0.9902,0.0309,0.0779,0.99
8.866553,0.9822,0.0313,0.0811,0.99
8.884453,0.9876,0.0284,0.0841,0.99
8.899674,0.9873,0.0274,0.0880,0.99
8.916306,0.9841,0.0304,0.0902,0.99
8.933103,0.9844,0.0343,0.0855,0.99
8.967462,0.9834,0.0294,0.0860,0.99
8.982612,0.9841,0.0269,0.0889,0.99
8.999813,0.9839,0.0287,0.0929,0.99
9.015957,0.9854,0.0335,0.0916,0.99
9.034353,0.9876,0.0328,0.0865,0.99
9.067104,0.9929,0.0289,0.0765,1.00
9.082934,0.9907,0.0301,0.0784,0.99
9.099211,0.9863,0.0316,0.0816,0.99
9.119353,0.9819,0.0340,0.0845,0.99
9.149280,0.9805,0.0362,0.0867,0.98
9.166766,0.9844,0.0362,0.0860,0.99
9.182843,0.9863,0.0328,0.0838,0.99
9.215682,0.9841,0.0299,0.0833,0.99
9.232636,0.9822,0.0318,0.0836,0.99
9.249099,0.9819,0.0333,0.0826,0.99
9.266697,0.9812,0.0338,0.0831,0.99
9.282222,0.9824,0.0323,0.0848,0.99
9.315268,0.9883,0.0311,0.0870,0.99
9.332226,0.9898,0.0318,0.0826,0.99
9.348896,0.9880,0.0309,0.0789,0.99
9.367014,0.9844,0.0309,0.0806,0.99
9.381886,0.9790,0.0323,0.0841,0.98
9.415640,0.9839,0.0321,0.0838,0.99
9.431769,0.9873,0.0289,0.0814,0.99
9.448785,0.9880,0.0255,0.0789,0.99
9.466250,0.9868,0.0243,0.0799,0.99
9.483413,0.9854,0.0274,0.0789,0.99
9.515327,0.9819,0.0392,0.0801,0.99
9.532699,0.9836,0.0377,0.0806,0.99
9.548905,0.9880,0.0335,0.0831,0.99
9.566703,0.9917,0.0287,0.0858,1.00
9.583974,0.9898,0.0267,0.0887,0.99
9.615204,0.9814,0.0326,0.0831,0.99
9.631493,0.9802,0.0353,0.0806,0.98
9.648204,0.9829,0.0326,0.0794,0.99
9.665882,0.9839,0.0326,0.0806,0.99
9.684977,0.9890,0.0265,0.0823,0.99
9.714989,0.9871,0.0245,0.0762,0.99
9.731566,0.9871,0.0269,0.0755,0.99
9.748355,0.9861,0.0296,0.0765,0.99
9.766035,0.9849,0.0306,0.0806,0.99
9.797789,0.9898,0.0289,0.0757,0.99
9.814643,0.9861,0.0267,0.0809,0.99
9.831043,0.9792,0.0221,0.0855,0.98
9.847702,0.9792,0.0218,0.0833,0.98
9.880994,0.9920,0.0301,0.0735,1.00
9.897437,0.9902,0.0331,0.0750,0.99
9.914177,0.9844,0.0323,0.0784,0.99
9.931015,0.9817,0.0277,0.0797,0.99
9.947635,0.9844,0.0218,0.0787,0.99
9.980747,0.9893,0.0233,0.0753,0.99
9.997307,0.9866,0.0267,0.0733,0.99
10.015064,0.9839,0.0289,0.0733,0.99
10.030860,0.9834,0.0306,0.0743,0.99
10.064973,0.9937,0.0216,0.0757,1.00
10.080365,0.9915,0.0186,0.0775,0.99
10.097873,0.9834,0.0206,0.0806,0.99
10.113883,0.9827,0.0245,0.0794,0.99
10.130432,0.9856,0.0294,0.0757,0.99
10.152603,0.9858,0.0350,0.0731,0.99
10.181151,0.9900,0.0323,0.0696,0.99
10.196532,0.9810,0.0291,0.0792,0.98
10.213641,0.9783,0.0228,0.0828,0.98
10.246650,0.9905,0.0189,0.0753,0.99
10.263355,0.9890,0.0257,0.0735,0.99
10.281486,0.9873,0.0357,0.0674,0.99
10.296541,0.9858,0.0377,0.0652,0.99
10.313739,0.9849,0.0316,0.0674,0.99
10.346842,0.9876,0.0177,0.0721,0.99
10.363560,0.9880,0.0194,0.0743,0.99
10.380830,0.9885,0.0262,0.0733,0.99
10.396142,0.9898,0.0279,0.0716,0.99
10.429767,0.9895,0.0277,0.0677,0.99
10.446452,0.9839,0.0277,0.0694,0.99
10.463247,0.9824,0.0272,0.0713,0.99
10.481011,0.9849,0.0279,0.0738,0.99
10.497179,0.9890,0.0299,0.0721,0.99
10.529543,0.9932,0.0296,0.0718,1.00
10.545954,0.9854,0.0291,0.0755,0.99
10.562643,0.9810,0.0279,0.0767,0.98
10.580078,0.9817,0.0257,0.0767,0.99
10.598382,0.9856,0.0255,0.0772,0.99
10.629250,0.9873,0.0247,0.0792,0.99
10.646307,0.9861,0.0252,0.0748,0.99
10.663362,0.9861,0.0267,0.0723,0.99
10.680326,0.9873,0.0282,0.0687,0.99
10.712225,0.9898,0.0294,0.0674,0.99
10.728675,0.9883,0.0304,0.0709,0.99
10.745585,0.9858,0.0294,0.0753,0.99
10.762481,0.9876,0.0279,0.0784,0.99
10.798211,0.9829,0.0287,0.0823,0.99
10.812593,0.9827,0.0291,0.0801,0.99
10.829135,0.9827,0.0289,0.0782,0.99
10.845742,0.9836,0.0299,0.0770,0.99
10.879965,0.9888,0.0296,0.0765,0.99
10.895855,0.9829,0.0279,0.0801,0.99
10.911872,0.9810,0.0245,0.0804,0.98
10.929632,0.9885,0.0247,0.0777,0.99
10.945348,0.9920,0.0267,0.0784,1.00
10.964446,0.9895,0.0333,0.0753,0.99
10.994797,0.9834,0.0333,0.0738,0.99
11.011551,0.9822,0.0272,0.0794,0.99
11.028088,0.9846,0.0260,0.0784,0.99
11.062385,0.9885,0.0323,0.0789,0.99
11.078014,0.9851,0.0318,0.0823,0.99
11.094546,0.9839,0.0291,0.0811,0.99
11.111621,0.9861,0.0291,0.0745,0.99
11.127984,0.9898,0.0321,0.0718,0.99
11.162595,0.9898,0.0304,0.0765,0.99
11.177958,0.9854,0.0313,0.0819,0.99
11.194536,0.9817,0.0348,0.0880,0.99
11.211579,0.9783,0.0338,0.0899,0.98
11.231370,0.9795,0.0257,0.0855,0.98
11.262356,0.9895,0.0216,0.0833,0.99
11.277483,0.9895,0.0289,0.0836,0.99
11.294378,0.9873,0.0318,0.0823,0.99
11.311915,0.9827,0.0357,0.0806,0.99
11.344256,0.9844,0.0291,0.0799,0.99
11.361346,0.9876,0.0291,0.0799,0.99
11.377474,0.9890,0.0316,0.0792,0.99
11.395136,0.9893,0.0331,0.0777,0.99
11.413308,0.9866,0.0348,0.0801,0.99
11.444563,0.9854,0.0357,0.0826,0.99
11.461575,0.9868,0.0365,0.0838,0.99
11.477869,0.9856,0.0340,0.0811,0.99
11.495274,0.9824,0.0338,0.0811,0.99
11.526910,0.9839,0.0289,0.0789,0.99
11.543835,0.9854,0.0282,0.0775,0.99
11.561614,0.9876,0.0287,0.0775,0.99
11.578988,0.9893,0.0294,0.0787,0.99
11.610394,0.9817,0.0338,0.0843,0.99
11.627183,0.9812,0.0304,0.0821,0.99
11.643888,0.9834,0.0291,0.0811,0.99
11.679137,0.9819,0.0333,0.0792,0.99
11.693437,0.9817,0.0340,0.0721,0.98
11.710381,0.9829,0.0338,0.0713,0.99
11.726879,0.9868,0.0318,0.0723,0.99
11.743642,0.9912,0.0296,0.0782,0.99
11.777615,0.9973,0.0265,0.0863,1.00
11.793314,0.9893,0.0299,0.0855,0.99
