time,gFx,gFy,gFz,TgF
2.627144,-0.0039,0.0291,1.0039,1.00
2.662598,-0.0007,0.0284,1.0017,1.00
2.676520,0.0015,0.0282,1.0002,1.00
2.695830,0.0042,0.0269,0.9978,1.00
2.710810,0.0059,0.0267,0.9963,1.00
2.726345,0.0022,0.0240,0.9960,1.00
2.762206,-0.0053,0.0240,1.0022,1.00
2.781414,-0.0036,0.0247,1.0026,1.00
2.797129,-0.0005,0.0240,1.0036,1.00
2.809946,0.0003,0.0230,1.0034,1.00
2.829607,-0.0022,0.0221,1.0041,1.00
2.862748,-0.0061,0.0252,1.0022,1.00
2.876117,-0.0049,0.0252,1.0022,1.00
2.892508,-0.0009,0.0255,1.0000,1.00
2.909178,0.0010,0.0240,0.9980,1.00
2.942823,-0.0009,0.0265,0.9980,1.00
2.962189,-0.0022,0.0282,1.0007,1.00
2.978396,-0.0027,0.0277,1.0024,1.00
2.992893,-0.0022,0.0277,1.0031,1.00
3.010870,-0.0027,0.0284,1.0044,1.00
3.043616,-0.0022,0.0269,1.0017,1.00
3.061833,-0.0012,0.0247,1.0002,1.00
3.076785,-0.0017,0.0247,1.0004,1.00
3.108961,-0.0031,0.0243,1.0019,1.00
3.126240,0.0010,0.0238,0.9995,1.00
3.145239,-0.0022,0.0282,1.0088,1.01
3.163175,-0.0017,0.0235,0.9885,0.99
3.175772,-0.0112,0.0243,0.9936,0.99
3.198156,-0.0009,0.0221,1.0075,1.01
3.225644,0.0005,0.0265,1.0031,1.00
3.249842,-0.0041,0.0274,1.0002,1.00
3.258456,-0.0027,0.0272,1.0019,1.00
3.291550,-0.0034,0.0255,1.0019,1.00
3.308083,-0.0036,0.0265,1.0000,1.00
3.324995,-0.0002,0.0267,0.9992,1.00
3.342368,0.0039,0.0287,1.0031,1.00
3.359155,0.0042,0.0311,1.0053,1.01
3.391231,-0.0029,0.0260,0.9978,1.00
3.408001,-0.0049,0.0243,0.9987,1.00
3.424855,-0.0071,0.0267,1.0004,1.00
3.459402,-0.0044,0.0282,1.0024,1.00
3.474666,-0.0031,0.0257,1.0026,1.00
3.491295,-0.0017,0.0255,1.0029,1.00
3.507983,-0.0027,0.0250,1.0031,1.00
3.524493,-0.0012,0.0260,1.0034,1.00
3.559078,0.0025,0.0289,1.0009,1.00
3.574340,0.0000,0.0269,0.9995,1.00
3.591019,-0.0039,0.0262,1.0004,1.00
3.607594,-0.0051,0.0260,1.0022,1.00
3.625415,-0.0019,0.0247,1.0022,1.00
3.658866,-0.0009,0.0235,1.0044,1.00
3.674394,-0.0039,0.0240,1.0058,1.01
3.690876,-0.0053,0.0265,1.0063,1.01
