time,gFx,gFy,gFz,TgF
1.246411,1.0003,0.0766,0.1019,1.01
1.286137,1.1022,0.0206,0.0156,1.10
1.301461,1.0819,0.0030,-0.0186,1.08
1.312284,1.0636,-0.0014,-0.0318,1.06
1.328970,1.0137,0.0277,-0.0181,1.01
1.350808,0.9665,0.0460,0.0271,0.97
1.379927,0.9279,0.0441,0.0401,0.93
1.396218,0.9242,0.0487,0.0379,0.93
1.413987,0.9355,0.0514,0.0203,0.94
1.432032,0.9511,0.0521,0.0093,0.95
1.456205,0.9709,0.0648,0.0075,0.97
1.480200,0.9668,0.0905,0.0188,0.97
1.496670,0.9575,0.1164,0.0193,0.96
1.512124,0.9489,0.1382,0.0058,0.96
1.540040,0.9729,0.1074,-0.0069,0.98
1.561535,0.9868,0.0658,-0.0120,0.99
1.578632,0.9893,0.0245,-0.0135,0.99
1.603431,0.9709,0.0152,-0.0076,0.97
1.611979,0.9624,0.0216,-0.0015,0.96
1.655952,0.9736,0.0565,-0.0289,0.98
1.656400,0.9736,0.0565,-0.0289,0.98
1.679200,0.9587,0.1105,-0.0233,0.97
1.715804,0.9807,0.1252,-0.0682,0.99
1.728034,0.9880,0.1228,-0.0836,1.00
1.746627,1.0086,0.1252,-0.0888,1.02
1.762616,1.0076,0.1211,-0.0878,1.02
1.779391,1.0020,0.1149,-0.1059,1.01
1.797483,0.9924,0.1193,-0.1132,1.01
1.837427,0.9986,0.0890,-0.1059,1.01
1.844880,1.0074,0.0643,-0.0961,1.01
1.867963,1.0137,0.0032,-0.0993,1.02
1.909092,0.9607,0.0546,-0.1423,0.97
1.909403,0.9607,0.0546,-0.1423,0.97
1.928962,1.0157,0.1413,-0.1763,1.04
1.960789,1.2383,0.2174,-0.2946,1.29
1.986370,1.3048,0.1250,-0.4188,1.38
1.996676,1.3180,0.0621,-0.4390,1.39
2.027558,1.2332,-0.1168,-0.4833,1.33
2.048292,1.1230,-0.1134,-0.4835,1.23
2.087005,0.9257,-0.1270,-0.5253,1.07
2.087517,0.9257,-0.1270,-0.5253,1.07
2.096092,0.9225,-0.1138,-0.5312,1.07
2.156462,0.9766,-0.2104,-0.4948,1.11
2.165990,0.9462,-0.2322,-0.4752,1.08
2.180771,0.9167,-0.2429,-0.4561,1.05
2.224421,0.7864,-0.2004,-0.3508,0.88
2.224756,0.7864,-0.2004,-0.3508,0.88
2.251771,0.7106,-0.1869,-0.3288,0.80
2.285638,0.6950,-0.1801,-0.3366,0.79
2.285912,0.6950,-0.1801,-0.3366,0.79
2.319869,0.7172,-0.2048,-0.3237,0.81
2.320194,0.7172,-0.2048,-0.3237,0.81
2.349016,0.8052,-0.2285,-0.3080,0.89
2.366317,0.8573,-0.2358,-0.3244,0.95
2.397460,0.8959,-0.2368,-0.3320,0.98
2.419289,0.9154,-0.2256,-0.3073,0.99
2.452904,0.9480,-0.2622,-0.2887,1.03
2.453226,0.9480,-0.2622,-0.2887,1.03
2.493431,0.8612,-0.2957,-0.2146,0.94
2.513507,0.8710,-0.2903,-0.2063,0.94
2.527011,0.8768,-0.2798,-0.1946,0.94
2.545085,0.8617,-0.2788,-0.1834,0.92
2.562458,0.8521,-0.2898,-0.1892,0.92
2.579912,0.8428,-0.2969,-0.1836,0.91
2.610486,0.8338,-0.2759,-0.1880,0.90
2.627806,0.8609,-0.2678,-0.2073,0.93
2.644022,0.8766,-0.2735,-0.1939,0.94
2.666595,0.8668,-0.2788,-0.1897,0.93
2.694336,0.8384,-0.2678,-0.1780,0.90
2.712612,0.8431,-0.2586,-0.1494,0.89
2.726749,0.8597,-0.2710,-0.1438,0.91
2.743162,0.9145,-0.2605,-0.1587,0.96
2.768848,0.9396,-0.2038,-0.1533,0.97
2.792649,0.8932,-0.2238,-0.1599,0.93
2.809350,0.8602,-0.2652,-0.1472,0.91
2.834034,0.8932,-0.3074,-0.1491,0.96
2.862498,1.0005,-0.3180,-0.1621,1.06
2.885157,1.0125,-0.2388,-0.1550,1.05
2.892923,0.9993,-0.2246,-0.1572,1.04
2.912781,0.9250,-0.1842,-0.1640,0.96
2.942451,0.8846,-0.2060,-0.1306,0.92
2.962686,0.9052,-0.2666,-0.1208,0.95
2.975789,0.9550,-0.3336,-0.1447,1.02
2.993369,1.0144,-0.3192,-0.1924,1.08
3.012547,1.0492,-0.2009,-0.2227,1.09
3.047376,0.9770,-0.1019,-0.1944,1.00
3.062754,0.9824,-0.1684,-0.1878,1.01
3.085916,1.0663,-0.2891,-0.1934,1.12
3.093072,1.0883,-0.3011,-0.1990,1.15
3.133130,1.2102,-0.1882,-0.2694,1.25
3.142804,1.2242,-0.1503,-0.3044,1.27
3.162558,1.2586,-0.1317,-0.3809,1.32
3.177051,1.2823,-0.1354,-0.4188,1.36
3.208687,1.1675,-0.1429,-0.4036,1.24
3.225175,1.1100,-0.0928,-0.4354,1.20
3.250306,1.1081,-0.0676,-0.3616,1.17
3.259655,1.1181,-0.0752,-0.3503,1.17
3.278219,1.1389,-0.1241,-0.3853,1.21
3.301937,1.0768,-0.1688,-0.3694,1.15
3.326176,0.9739,-0.0972,-0.3193,1.03
3.349993,0.9035,-0.0405,-0.3305,0.96
3.359132,0.8568,-0.0126,-0.3141,0.91
3.387325,0.8277,-0.0063,-0.2789,0.87
3.408528,0.7993,-0.0246,-0.2704,0.84
3.425853,0.7546,-0.0305,-0.2469,0.79
3.452796,0.7057,-0.0332,-0.2102,0.74
3.480836,0.6889,-0.0261,-0.1775,0.71
3.502392,0.6879,0.0152,-0.1433,0.70
3.508601,0.6908,0.0238,-0.1469,0.71
3.530244,0.7285,0.0680,-0.1320,0.74
3.561077,0.7456,0.0937,-0.1125,0.76
3.583645,0.8052,0.0675,-0.1200,0.82
3.591258,0.8463,0.0558,-0.1142,0.86
3.610054,0.9066,0.0360,-0.1518,0.92
3.655869,0.9629,0.0162,-0.1687,0.98
3.656602,0.9638,0.0365,-0.1518,0.98
3.677855,0.9827,0.1074,-0.1144,1.00
3.695145,1.0220,0.1394,-0.1741,1.05
3.725208,1.0812,0.1949,-0.1860,1.11
3.744241,1.0648,0.1856,-0.1467,1.09
3.760658,1.0166,0.1147,-0.0897,1.03
3.790732,0.9489,0.0350,-0.0335,0.95
3.816080,0.8839,0.0287,-0.0169,0.88
3.824932,0.8712,0.0353,-0.0123,0.87
3.849764,0.8409,0.0854,-0.0044,0.85
3.869568,0.8182,0.1071,-0.0279,0.83
3.888157,0.8106,0.1113,-0.0499,0.82
3.910392,0.8499,0.1575,-0.1281,0.87
3.925429,0.8881,0.1663,-0.1455,0.92
3.960470,1.0357,0.0453,-0.3117,1.08
3.989752,1.0853,0.0773,-0.2274,1.11
3.990023,1.0853,0.0773,-0.2274,1.11
4.007176,1.0345,0.0685,-0.1464,1.05
4.031362,0.9511,-0.0009,-0.1076,0.96
4.048439,0.9372,-0.0114,-0.1550,0.95
4.077719,0.9443,0.0800,-0.2335,0.98
4.091747,0.9521,0.1074,-0.2562,0.99
4.113649,0.9492,0.0841,-0.2538,0.99
4.124784,0.9502,0.0739,-0.2452,0.98
4.164830,1.0320,0.0629,-0.2005,1.05
4.174860,1.0347,0.0543,-0.1992,1.06
4.195121,1.0479,0.0382,-0.2085,1.07
4.211113,1.0804,0.0333,-0.2281,1.10
4.240022,1.1758,0.0394,-0.2767,1.21
4.262787,1.2354,0.0179,-0.2934,1.27
4.274505,1.2511,-0.0109,-0.3124,1.29
4.298358,1.2225,-0.0244,-0.3114,1.26
4.320408,1.2071,0.0172,-0.3266,1.25
4.343663,1.1936,0.0213,-0.3501,1.24
4.360414,1.1291,-0.0139,-0.3606,1.19
4.380073,1.0724,-0.0378,-0.3594,1.13
4.409746,0.9643,-0.0740,-0.3892,1.04
4.424040,0.9428,-0.0791,-0.4082,1.03
4.461598,1.0328,-0.1121,-0.4500,1.13
4.461983,1.0328,-0.1121,-0.4500,1.13
4.475552,1.0587,-0.1239,-0.4503,1.16
4.496328,1.0577,-0.1226,-0.4332,1.15
4.531172,0.9355,-0.0637,-0.3591,1.00
4.543185,0.9084,-0.0667,-0.3158,0.96
4.561729,0.8805,-0.0999,-0.2648,0.92
4.599895,0.7927,-0.1226,-0.2034,0.83
4.623406,0.7087,-0.1082,-0.1775,0.74
4.623700,0.7087,-0.1082,-0.1775,0.74
4.647766,0.6456,-0.1212,-0.1721,0.68
4.679775,0.6170,-0.1456,-0.1391,0.65
4.717229,0.7448,-0.1789,-0.1518,0.78
4.717685,0.7448,-0.1789,-0.1518,0.78
4.740683,0.8160,-0.1610,-0.1555,0.85
4.762530,0.9101,-0.1561,-0.1926,0.94
4.772848,0.9216,-0.1407,-0.1790,0.95
4.798886,0.9350,-0.1730,-0.1352,0.96
4.829537,0.9858,-0.2710,-0.0863,1.03
4.842686,1.0054,-0.2678,-0.1039,1.05
4.856596,1.0096,-0.2502,-0.1376,1.05
4.882273,0.9284,-0.1532,-0.1296,0.95
4.900293,0.8756,-0.1231,-0.1318,0.89
4.934579,0.9044,-0.2168,-0.1017,0.94
4.948248,0.9154,-0.2439,-0.0936,0.95
4.965018,0.9414,-0.2735,-0.0951,0.98
4.996685,0.9294,-0.2155,-0.0675,0.96
5.017688,0.9333,-0.2194,-0.0655,0.96
5.023260,0.9365,-0.2278,-0.0663,0.97
5.060581,0.9714,-0.2647,-0.0479,1.01
5.072675,0.9741,-0.2468,-0.0335,1.01
5.098948,0.9670,-0.2278,-0.0538,0.99
5.111646,0.9494,-0.2018,-0.0487,0.97
5.139826,0.9629,-0.1996,-0.0541,0.98
5.162625,0.9174,-0.2121,-0.0418,0.94
5.172470,0.8976,-0.2153,-0.0279,0.92
5.203634,0.9020,-0.2429,-0.0379,0.93
5.226806,0.9306,-0.2087,-0.0956,0.96
5.242187,0.9401,-0.1891,-0.1122,0.97
5.255895,0.9462,-0.2045,-0.1301,0.98
5.271950,0.9426,-0.2361,-0.1643,0.99
5.294764,0.9546,-0.1838,-0.1408,0.98
5.330412,1.0157,-0.1779,-0.1523,1.04
5.349617,1.0108,-0.2170,-0.1154,1.04
5.364846,1.0076,-0.2414,-0.0985,1.04
5.395802,0.9807,-0.2571,-0.0648,1.02
5.420637,0.9506,-0.2322,-0.0648,0.98
5.420908,0.9506,-0.2322,-0.0648,0.98
5.438280,0.9428,-0.2368,-0.0834,0.98
5.472156,1.0389,-0.2654,-0.1440,1.08
5.495392,1.0572,-0.2036,-0.1765,1.09
5.512373,1.0210,-0.1754,-0.1900,1.05
5.521574,0.9912,-0.1808,-0.1953,1.03
5.556189,0.9888,-0.3038,-0.1953,1.05
5.574661,1.0264,-0.3356,-0.2149,1.10
5.591602,1.0457,-0.3150,-0.2450,1.12
5.607435,1.0575,-0.2576,-0.2670,1.12
5.632080,1.0501,-0.2212,-0.3056,1.12
5.654078,1.0675,-0.2275,-0.3779,1.16
5.670824,1.1054,-0.2111,-0.4429,1.21
5.698723,1.1389,-0.1185,-0.4808,1.24
5.722895,1.0995,-0.0742,-0.4708,1.20
5.737690,1.0492,-0.1070,-0.4202,1.14
5.753946,1.0174,-0.1649,-0.3880,1.10
5.793813,1.0670,-0.1750,-0.3540,1.14
5.794459,1.0670,-0.1750,-0.3540,1.14
5.815512,1.0914,-0.1322,-0.3982,1.17
5.837255,1.0949,-0.0576,-0.3943,1.17
5.856053,1.0731,-0.0408,-0.3872,1.14
5.892434,0.9788,-0.0791,-0.2677,1.02
5.918827,0.9010,-0.1253,-0.2178,0.94
5.923200,0.9010,-0.1253,-0.2178,0.94
5.936900,0.8296,-0.1231,-0.2120,0.87
5.957515,0.7659,-0.0618,-0.2159,0.80
5.979252,0.7245,-0.0117,-0.2217,0.76
6.011557,0.7011,0.0445,-0.2684,0.75
6.028373,0.7177,0.0602,-0.2354,0.76
6.036690,0.7211,0.0580,-0.2127,0.75
6.071679,0.7453,0.0394,-0.1782,0.77
6.086697,0.8152,0.0423,-0.2058,0.84
6.108381,0.8810,0.0900,-0.1961,0.91
6.124362,0.9013,0.1171,-0.1574,0.92
6.137889,0.9118,0.1103,-0.1301,0.93
6.171493,0.8898,-0.0161,-0.1010,0.90
6.186927,0.8976,-0.0581,-0.0932,0.90
6.208728,0.9135,-0.0346,-0.1205,0.92
6.244885,0.9888,0.1477,-0.1037,1.01
6.246513,1.0032,0.1604,-0.0888,1.02
6.275982,1.0066,0.0978,-0.0643,1.01
6.287553,0.9753,0.0538,-0.0780,0.98
6.327647,0.8947,0.0467,-0.1017,0.90
6.336764,0.9132,0.0802,-0.1218,0.92
6.352915,0.9854,0.1313,-0.1323,1.00
6.369528,1.0650,0.1690,-0.1183,1.08
6.391259,1.0949,0.1717,-0.0709,1.11
6.418949,0.9492,0.0568,-0.0308,0.95
6.430512,0.8800,0.0335,-0.0103,0.88
6.452565,0.7954,0.0436,-0.0387,0.80
6.474096,0.8736,0.1149,-0.0599,0.88
6.504767,1.0374,0.1714,-0.0193,1.05
6.531320,0.9462,0.1101,-0.0032,0.95
6.536649,0.9220,0.0929,0.0093,0.93
6.553685,0.8729,0.0536,0.0535,0.88
6.581056,0.8157,0.0313,0.0344,0.82
6.608188,0.9076,0.0744,-0.0558,0.91
6.629370,1.0572,0.1477,-0.0570,1.07
6.652586,1.0995,0.1042,-0.0934,1.11
6.670368,1.0198,0.1059,-0.1411,1.03
6.686496,0.9487,0.1712,-0.1924,0.98
6.705342,1.0034,0.2313,-0.2090,1.05
6.724183,1.0914,0.1409,-0.1403,1.11
6.755718,1.0819,0.0252,-0.1543,1.09
6.774701,0.9934,0.1484,-0.1665,1.02
6.789315,0.9091,0.2157,-0.2117,0.96
6.806811,0.8424,0.2186,-0.2188,0.90
6.831640,0.8991,0.0971,-0.2362,0.93
6.851764,0.9788,-0.0178,-0.2278,1.01
6.874793,1.0105,0.0037,-0.2643,1.04
6.888590,0.9978,0.0612,-0.2870,1.04
6.916467,0.9775,0.0504,-0.3374,1.04
6.943652,1.0367,-0.1212,-0.3518,1.10
6.953031,1.0599,-0.1437,-0.3540,1.13
6.989815,1.0719,-0.0478,-0.3444,1.13
7.018037,0.9961,0.0013,-0.3268,1.05
7.018433,0.9961,0.0013,-0.3268,1.05
7.036704,0.9790,-0.0178,-0.3242,1.03
7.056636,0.9990,0.0054,-0.3381,1.05
7.090069,1.0690,0.0516,-0.3520,1.13
7.108323,1.0743,0.0423,-0.3721,1.14
7.131712,1.0663,-0.0075,-0.3689,1.13
7.152511,1.0880,-0.0659,-0.3501,1.14
7.170310,1.0905,-0.1207,-0.3664,1.16
7.185155,1.0685,-0.1151,-0.3745,1.14
7.208976,1.0122,0.0054,-0.3552,1.07
7.232922,0.9978,0.0890,-0.3552,1.06
7.251466,0.9912,0.0387,-0.3645,1.06
7.273715,1.0186,-0.1273,-0.3811,1.09
7.285156,1.0269,-0.1654,-0.3777,1.11
7.312028,1.0113,-0.1842,-0.3716,1.09
7.333639,0.9773,-0.1158,-0.3332,1.04
7.351328,0.9511,-0.0750,-0.3178,1.01
7.368000,0.9330,-0.0874,-0.3022,0.98
7.389111,0.8952,-0.1212,-0.2704,0.94
7.408460,0.8502,-0.1300,-0.2484,0.90
7.437556,0.7241,-0.1493,-0.1956,0.76
7.452408,0.7006,-0.1791,-0.1980,0.75
7.476274,0.7035,-0.2187,-0.2080,0.77
7.488377,0.7463,-0.2072,-0.1838,0.80
7.524948,0.8372,-0.1615,-0.2325,0.88
7.533941,0.8277,-0.1251,-0.2198,0.87
7.555845,0.8172,-0.1104,-0.1975,0.85
7.570902,0.8421,-0.1610,-0.1929,0.88
7.603204,0.8898,-0.2031,-0.1748,0.93
7.620898,0.9137,-0.1862,-0.1831,0.95
7.633717,0.9291,-0.1750,-0.1873,0.96
7.650402,0.9272,-0.1725,-0.1787,0.96
7.674885,0.9282,-0.2175,-0.1362,0.96
7.707093,0.9289,-0.2495,-0.1313,0.97
7.725368,0.9323,-0.2011,-0.1398,0.96
7.734609,0.9367,-0.1759,-0.1457,0.96
7.767743,0.9484,-0.1703,-0.1244,0.97
7.784218,0.9433,-0.2006,-0.1044,0.97
7.800681,0.9323,-0.2270,-0.0980,0.96
7.818960,0.9267,-0.2324,-0.0812,0.96
7.847357,0.9885,-0.2177,-0.0756,1.02
7.866710,1.0240,-0.2224,-0.0824,1.05
7.889252,0.9915,-0.2380,-0.0919,1.02
7.900334,0.9575,-0.2329,-0.0780,0.99
7.920096,0.9079,-0.2048,-0.0318,0.93
7.951682,0.9414,-0.2304,0.0141,0.97
7.966652,0.9426,-0.2720,0.0100,0.98
7.990279,0.9172,-0.3106,-0.0125,0.97
8.021867,0.9252,-0.2725,-0.0699,0.97
8.044009,0.9746,-0.2278,-0.1188,1.01
8.049634,0.9783,-0.2175,-0.1222,1.01
8.068207,0.9599,-0.1965,-0.1298,0.99
8.102772,0.9328,-0.1632,-0.1061,0.95
8.127487,0.9555,-0.1544,-0.0819,0.97
8.127773,0.9555,-0.1544,-0.0819,0.97
8.157119,0.9592,-0.2026,-0.0814,0.98
8.171552,0.9594,-0.2490,-0.0914,1.00
8.203348,0.9741,-0.2960,-0.0966,1.02
8.225276,0.9900,-0.2417,-0.0685,1.02
8.237297,1.0069,-0.2043,-0.0550,1.03
8.266065,1.0088,-0.2104,-0.0783,1.03
8.287386,0.9753,-0.2412,-0.0934,1.01
8.301341,0.9731,-0.2598,-0.1034,1.01
8.324752,1.0181,-0.2522,-0.1330,1.06
8.342794,1.0545,-0.2067,-0.1572,1.09
8.354332,1.0650,-0.1840,-0.1658,1.09
8.382761,1.0631,-0.1752,-0.1885,1.09
8.399204,1.0782,-0.2060,-0.1926,1.11
8.419206,1.1635,-0.2542,-0.2032,1.21
8.444900,1.2628,-0.2190,-0.2652,1.31
8.470603,1.2352,-0.1576,-0.3058,1.28
8.484892,1.1582,-0.1415,-0.3193,1.21
8.499374,1.0897,-0.1503,-0.3611,1.16
8.521560,1.0626,-0.1263,-0.3308,1.12
8.536520,1.0511,-0.0918,-0.3268,1.10
8.565366,0.9978,-0.0500,-0.3506,1.06
8.582348,1.0614,-0.0708,-0.3669,1.13
8.600255,1.0753,-0.0830,-0.4100,1.15
8.643481,0.9458,-0.0305,-0.3009,0.99
8.643819,0.9458,-0.0305,-0.3009,0.99
8.665830,0.9277,-0.0175,-0.2745,0.97
8.682060,0.9088,-0.0100,-0.2371,0.94
8.719936,0.8504,-0.0322,-0.2061,0.88
8.744696,0.7935,-0.0229,-0.2310,0.83
8.745003,0.7935,-0.0229,-0.2310,0.83
8.765119,0.7903,-0.0021,-0.2445,0.83
8.785773,0.7566,0.0438,-0.2476,0.80
8.817920,0.7209,0.1113,-0.2124,0.76
8.846139,0.7641,0.0558,-0.1548,0.78
8.848208,0.7722,0.0394,-0.1501,0.79
8.866123,0.8057,-0.0041,-0.1506,0.82
8.899465,0.8516,0.0155,-0.1293,0.86
8.915054,0.8868,0.0604,-0.1413,0.90
8.939537,0.9619,0.0653,-0.1926,0.98
8.953951,0.9890,0.0333,-0.1858,1.01
8.981935,0.9810,0.0287,-0.1716,1.00
9.008994,0.9810,0.0976,-0.1702,1.00
9.015615,0.9866,0.1093,-0.1682,1.01
9.034970,0.9981,0.1289,-0.1594,1.02
9.062509,0.9678,0.0854,-0.1254,0.98
9.083780,0.9443,0.0964,-0.1005,0.95
9.098318,0.9091,0.1132,-0.0800,0.92
9.118059,0.9008,0.0947,-0.0863,0.91
9.143781,0.9338,0.0565,-0.1010,0.94
9.168840,0.9624,0.0934,-0.1166,0.97
9.182255,0.9719,0.1242,-0.0993,0.98
9.197975,0.9555,0.1316,-0.0709,0.97
9.217904,0.9343,0.1142,-0.0443,0.94
9.248596,0.9487,0.0695,-0.0936,0.96
9.264455,0.9722,0.0766,-0.1303,0.98
9.293361,0.9656,0.1301,-0.1623,0.99
9.298818,0.9643,0.1343,-0.1731,0.99
9.317947,0.9934,0.1321,-0.2168,1.03
9.343698,1.0462,0.0934,-0.2442,1.08
9.364226,1.0196,0.0863,-0.2428,1.05
9.390464,0.9783,0.1027,-0.1944,1.00
9.414839,0.9775,0.0761,-0.1560,0.99
9.433445,0.9467,0.0553,-0.1643,0.96
9.454881,0.9005,0.0663,-0.1623,0.92
9.464648,0.8890,0.0751,-0.1782,0.91
9.503315,0.8697,0.0873,-0.2056,0.90
9.504214,0.8754,0.0868,-0.1978,0.90
9.542037,0.9475,0.0526,-0.2034,0.97
9.562444,0.9360,0.0448,-0.1956,0.96
9.566175,0.9230,0.0450,-0.2142,0.95
9.585581,0.8895,0.0487,-0.2508,0.93
9.614822,0.8600,0.0093,-0.1860,0.88
9.635481,0.8736,-0.1053,-0.1687,0.90
9.650658,0.9003,-0.1857,-0.1738,0.94
9.664151,0.9279,-0.2048,-0.1890,0.97
9.697764,0.9619,-0.0232,-0.1992,0.98
9.714419,1.0294,0.1308,-0.1992,1.06
9.738231,1.1071,0.1885,-0.1645,1.14
9.756202,1.1758,0.1888,-0.1516,1.20
9.765313,1.1802,0.1413,-0.1582,1.20
9.798720,1.1733,-0.1244,-0.1997,1.20
9.813892,1.1657,-0.1385,-0.2264,1.20
9.834983,1.1875,-0.0645,-0.2621,1.22
9.850265,1.2134,0.0096,-0.2716,1.24
9.866899,1.2415,0.0421,-0.2745,1.27
9.902896,1.1873,-0.0547,-0.2320,1.21
9.914494,1.1660,-0.0764,-0.2271,1.19
9.937896,1.1061,-0.0821,-0.2132,1.13
9.964753,1.0113,-0.1019,-0.2491,1.05
9.981021,0.9636,-0.1461,-0.2623,1.01
9.997122,0.9382,-0.2128,-0.3007,1.01
10.016665,0.9739,-0.2996,-0.3752,1.09
10.033048,1.0399,-0.3206,-0.3875,1.16
10.064843,1.0521,-0.2483,-0.3378,1.13
10.080266,1.0186,-0.1945,-0.2924,1.08
10.099349,0.9665,-0.1696,-0.2714,1.02
10.115818,0.9536,-0.1654,-0.2415,1.00
10.154790,0.9247,-0.2253,-0.1875,0.97
10.155469,0.9247,-0.2253,-0.1875,0.97
10.197863,0.8362,-0.2336,-0.1782,0.89
10.207143,0.8292,-0.2212,-0.1814,0.88
10.238751,0.7891,-0.1376,-0.1880,0.82
10.239117,0.7891,-0.1376,-0.1880,0.82
10.263003,0.7500,-0.1710,-0.1711,0.79
10.281385,0.7407,-0.2121,-0.1579,0.79
10.300053,0.7336,-0.2595,-0.1401,0.79
10.320248,0.7580,-0.3160,-0.1027,0.83
10.341135,0.7421,-0.2808,-0.0751,0.80
10.365633,0.7043,-0.2468,-0.1120,0.75
10.380263,0.7351,-0.2510,-0.1479,0.79
10.400816,0.7871,-0.2534,-0.1841,0.85
10.439336,0.8162,-0.2982,-0.1775,0.89
10.459358,0.8150,-0.3236,-0.1772,0.89
10.462712,0.8299,-0.3380,-0.1804,0.91
10.481099,0.9167,-0.3720,-0.1907,1.01
10.518391,0.9272,-0.3030,-0.1511,0.99
10.529705,0.8771,-0.2852,-0.1303,0.93
10.551289,0.8587,-0.3033,-0.1054,0.92
10.575566,0.9990,-0.3343,-0.1325,1.06
10.595851,1.1132,-0.3668,-0.1926,1.19
10.614463,1.0584,-0.2916,-0.1814,1.11
10.636447,0.9844,-0.2258,-0.1689,1.02
10.661424,0.9137,-0.2097,-0.1521,0.95
10.670081,0.9201,-0.2141,-0.1413,0.96
10.695740,1.0215,-0.3165,-0.1354,1.08
10.716012,0.9839,-0.2823,-0.1181,1.03
10.735703,0.9247,-0.2395,-0.0875,0.96
10.762086,0.8944,-0.2243,-0.0912,0.93
10.779133,0.8915,-0.2566,-0.0907,0.93
10.796469,0.9137,-0.2933,-0.1259,0.97
10.813527,0.8988,-0.2911,-0.1508,0.96
10.832319,0.8856,-0.2468,-0.1464,0.93
10.857981,0.9128,-0.2322,-0.1565,0.95
10.884217,0.9198,-0.2808,-0.1579,0.97
10.896180,0.9157,-0.2764,-0.1489,0.97
10.912104,0.9086,-0.2590,-0.1200,0.95
10.939446,1.0071,-0.2769,-0.1117,1.05
10.956770,1.0658,-0.2791,-0.1315,1.11
10.978719,1.0245,-0.2581,-0.1592,1.07
11.001416,0.9695,-0.2280,-0.1389,1.01
11.013076,0.9746,-0.2080,-0.1254,1.00
11.036969,1.0047,-0.2028,-0.1144,1.03
11.065363,1.0313,-0.2769,-0.0995,1.07
11.080685,1.0193,-0.3299,-0.1110,1.08
11.096309,1.0025,-0.3453,-0.1144,1.07
11.124008,1.0032,-0.2627,-0.1496,1.05
11.148605,1.0587,-0.2045,-0.1875,1.09
11.173304,1.1445,-0.2346,-0.2230,1.19
11.178227,1.1560,-0.2542,-0.2266,1.21
11.197130,1.1868,-0.3026,-0.2366,1.25
11.231466,1.2139,-0.1596,-0.2501,1.25
11.266809,1.2305,-0.1569,-0.2709,1.27
11.268678,1.2281,-0.1752,-0.2760,1.27
