time,gFx,gFy,gFz,TgF
2.592704,0.8663,-0.0395,0.0887,0.87
2.627104,0.8878,-0.1427,0.0545,0.90
2.643497,0.8839,-0.1527,0.0569,0.90
2.659585,0.8820,-0.1586,0.0657,0.90
2.676239,0.8893,-0.1503,0.0728,0.90
2.692459,0.8937,-0.1322,0.0814,0.91
2.727067,0.9736,-0.0772,0.0555,0.98
2.743072,1.0076,-0.0469,0.0589,1.01
2.759438,1.0137,-0.0258,0.0889,1.02
2.775407,1.0091,-0.0569,0.1124,1.02
2.792922,0.9976,-0.0872,0.1432,1.01
2.826902,0.9934,-0.1209,0.2283,1.03
2.842052,0.9937,-0.1405,0.2427,1.03
2.859318,0.9768,-0.1571,0.2642,1.02
2.875681,0.9646,-0.1701,0.2945,1.02
2.908523,1.1760,0.0113,0.3588,1.23
2.925402,1.4957,-0.2742,-0.0587,1.52
2.943408,1.4239,-0.3673,-0.2193,1.49
2.959327,1.2591,-0.3287,-0.2142,1.32
2.976120,0.9726,-0.2175,-0.2841,1.04
3.008533,0.7448,0.2340,-0.2616,0.82
3.025717,0.8177,0.3107,-0.1169,0.88
3.043232,0.9238,0.1005,0.0203,0.93
3.058636,1.0071,-0.1994,0.0611,1.03
3.076614,1.0861,-0.4367,0.0041,1.17
3.108449,0.9714,-0.1332,-0.1007,0.99
3.124751,0.8688,0.0526,-0.1066,0.88
3.142693,0.8646,0.0724,-0.0834,0.87
3.159555,0.8912,0.0225,-0.0536,0.89
3.177000,0.9247,-0.0711,0.0007,0.93
3.208178,0.9404,-0.0994,0.0523,0.95
3.225047,0.9218,-0.0320,0.0520,0.92
3.242711,0.9169,0.0133,0.0484,0.92
3.258628,0.9230,0.0612,0.0608,0.93
3.291313,0.9030,0.0944,0.1158,0.92
3.307950,0.9032,0.0406,0.1166,0.91
3.325211,0.9462,-0.0359,0.1107,0.95
3.342513,0.9726,-0.0496,0.1239,0.98
3.359701,1.0074,-0.0124,0.1351,1.02
3.390849,0.9753,0.0768,0.1337,0.99
3.407422,0.9616,0.0631,0.1100,0.97
3.424471,0.9660,-0.0024,0.0691,0.97
