time,gFx,gFy,gFz,TgF
0.911757,0.9763,-0.0818,0.0630,0.98
0.928454,0.9472,-0.1099,0.0630,0.96
0.962881,0.9470,-0.1794,0.0515,0.97
0.978326,0.9660,-0.1896,0.0332,0.99
0.995023,0.9946,-0.1750,-0.0118,1.01
1.011703,1.0052,-0.1407,-0.0382,1.02
1.046285,1.0081,-0.0591,-0.0455,1.01
1.061479,1.0198,-0.0518,-0.0399,1.02
1.078133,1.0328,-0.0574,-0.0411,1.04
1.094817,1.0279,-0.0610,-0.0308,1.03
1.111561,1.0049,-0.0513,0.0041,1.01
1.146451,0.9832,-0.0474,0.0479,0.99
1.165062,0.9788,-0.0346,0.0577,0.98
1.178223,0.9814,-0.0293,0.0621,0.98
1.194649,0.9812,-0.0359,0.0567,0.98
1.211200,0.9780,-0.0459,0.0520,0.98
1.245936,0.9704,-0.0454,0.0420,0.97
1.263760,0.9763,-0.0491,0.0322,0.98
1.277910,0.9827,-0.0540,0.0273,0.98
1.294506,0.9973,-0.0579,0.0264,1.00
1.311404,1.0122,-0.0576,0.0156,1.01
1.345859,1.0103,-0.0542,-0.0191,1.01
1.364095,0.9893,-0.0537,-0.0047,0.99
1.377609,0.9790,-0.0437,0.0151,0.98
1.394430,0.9619,-0.0266,0.0347,0.96
1.412186,0.9634,-0.0466,0.0117,0.96
1.445642,1.0144,-0.0603,-0.0020,1.02
1.466039,1.0191,-0.0212,-0.0081,1.02
1.477503,1.0105,-0.0024,-0.0108,1.01
1.494273,0.9927,0.0120,-0.0167,0.99
1.512934,0.9822,0.0106,-0.0181,0.98
1.545803,0.9736,-0.0007,-0.0079,0.97
1.563513,0.9736,-0.0104,-0.0042,0.97
1.577460,0.9775,-0.0107,-0.0091,0.98
1.594283,0.9802,0.0023,-0.0211,0.98
1.627356,0.9856,0.0247,-0.0186,0.99
1.644112,0.9868,0.0311,-0.0169,0.99
1.662003,0.9932,0.0255,-0.0076,0.99
1.681274,0.9995,0.0191,-0.0061,1.00
1.710436,0.9937,-0.0139,0.0073,0.99
1.727236,0.9971,-0.0276,0.0132,1.00
1.743898,1.0010,-0.0280,0.0127,1.00
1.761751,0.9976,-0.0168,0.0022,1.00
1.778775,0.9898,-0.0090,-0.0025,0.99
1.810279,0.9778,-0.0161,0.0073,0.98
1.826974,0.9866,-0.0234,0.0046,0.99
1.844177,0.9929,-0.0410,0.0034,0.99
1.860407,0.9880,-0.0498,0.0193,0.99
1.878359,0.9770,-0.0547,0.0342,0.98
1.900338,0.9805,-0.0456,0.0198,0.98
1.926861,1.0025,-0.0268,0.0068,1.00
1.943559,0.9951,-0.0239,0.0161,1.00
1.961641,0.9885,-0.0271,0.0232,0.99
1.980018,0.9956,-0.0315,0.0247,1.00
2.009951,0.9932,-0.0300,0.0225,0.99
2.026709,0.9937,-0.0322,0.0166,0.99
2.043442,0.9971,-0.0320,0.0139,1.00
2.061712,1.0003,-0.0366,0.0178,1.00
2.082870,0.9968,-0.0447,0.0156,1.00
2.097275,0.9876,-0.0449,0.0264,0.99
2.126398,0.9836,-0.0449,0.0291,0.99
2.143152,0.9912,-0.0410,0.0288,0.99
2.161402,1.0044,-0.0388,0.0149,1.01
2.179099,1.0030,-0.0293,0.0031,1.00
2.209662,0.9810,-0.0254,0.0271,0.98
2.226409,0.9783,-0.0276,0.0288,0.98
2.243542,0.9780,-0.0278,0.0286,0.98
2.261645,0.9810,-0.0276,0.0298,0.98
2.292971,0.9893,-0.0288,0.0232,0.99
2.309666,0.9873,-0.0302,0.0193,0.99
2.326446,0.9824,-0.0280,0.0229,0.98
2.361177,0.9844,-0.0229,0.0251,0.98
2.380616,0.9854,-0.0236,0.0244,0.99
2.392686,0.9810,-0.0212,0.0269,0.98
2.409365,0.9863,-0.0188,0.0259,0.99
2.426228,0.9949,-0.0195,0.0183,1.00
2.461017,0.9932,-0.0254,0.0097,0.99
2.477606,0.9885,-0.0210,0.0171,0.99
2.492737,0.9834,-0.0205,0.0207,0.98
2.509646,0.9756,-0.0295,0.0163,0.98
2.526057,0.9761,-0.0405,0.0156,0.98
2.560876,0.9939,-0.0449,0.0144,1.00
2.578337,0.9922,-0.0415,0.0129,0.99
2.592592,0.9895,-0.0427,0.0083,0.99
2.609333,0.9929,-0.0393,0.0066,0.99
2.625881,0.9971,-0.0312,0.0029,1.00
2.660881,0.9990,-0.0202,-0.0010,1.00
2.677944,0.9920,-0.0229,0.0058,0.99
2.692342,0.9866,-0.0232,0.0137,0.99
2.709126,0.9900,-0.0219,0.0173,0.99
2.725735,0.9949,-0.0205,0.0185,1.00
2.760512,0.9824,-0.0434,0.0278,0.98
2.779779,0.9726,-0.0581,0.0298,0.97
2.792271,0.9690,-0.0613,0.0291,0.97
2.809001,0.9726,-0.0596,0.0256,0.97
2.826187,0.9829,-0.0474,0.0256,0.98
2.860504,0.9702,-0.0361,0.0415,0.97
2.880456,0.9682,-0.0588,0.0337,0.97
2.891994,0.9785,-0.0823,0.0190,0.98
2.908788,0.9942,-0.0862,0.0112,1.00
2.926975,1.0130,-0.0843,-0.0025,1.02
2.960201,0.9612,-0.0694,-0.0013,0.96
2.983678,0.9304,-0.0757,0.0188,0.93
2.991799,0.9377,-0.0894,0.0281,0.94
3.008602,0.9621,-0.1070,0.0464,0.97
3.027929,0.9976,-0.1160,0.0586,1.01
3.060207,1.0413,-0.0632,0.0440,1.04
3.077681,1.0822,-0.0190,0.0376,1.08
3.091704,1.0998,0.0042,0.0313,1.10
3.108514,1.0587,0.0115,0.0203,1.06
3.141639,0.9350,-0.0398,0.0058,0.94
3.158262,0.9313,-0.0713,-0.0069,0.93
3.176366,0.9460,-0.0843,-0.0008,0.95
3.193247,0.9621,-0.0862,0.0178,0.97
3.209256,0.9805,-0.0833,0.0352,0.98
3.241448,0.9915,-0.0520,0.0559,0.99
3.258393,0.9856,-0.0356,0.0508,0.99
3.276325,0.9812,-0.0185,0.0420,0.98
3.293310,0.9805,-0.0080,0.0447,0.98
3.325293,0.9839,-0.0481,0.0178,0.99
3.341240,0.9854,-0.0701,0.0166,0.99
3.358054,0.9819,-0.0733,0.0205,0.98
3.375971,0.9844,-0.0574,0.0271,0.99
3.397910,1.0030,-0.0456,0.0251,1.00
3.424204,1.0083,-0.0376,0.0105,1.01
3.441131,1.0030,-0.0322,0.0078,1.00
3.457792,0.9961,-0.0332,0.0251,1.00
3.477611,0.9964,-0.0464,0.0239,1.00
3.491868,0.9998,-0.0535,0.0137,1.00
3.525501,0.9956,-0.0415,0.0195,1.00
3.540716,0.9902,-0.0298,0.0222,0.99
3.558839,0.9880,-0.0271,0.0310,0.99
3.575281,0.9932,-0.0344,0.0349,0.99
3.592334,0.9915,-0.0310,0.0300,0.99
3.624044,0.9807,-0.0148,0.0454,0.98
3.640973,0.9819,-0.0244,0.0361,0.98
3.657425,0.9819,-0.0320,0.0308,0.98
3.675670,0.9832,-0.0351,0.0371,0.98
3.693172,0.9961,-0.0359,0.0562,1.00
3.723812,1.1618,-0.0899,-0.0374,1.17
3.741122,1.0558,-0.0760,-0.0208,1.06
3.757199,0.8888,-0.0060,0.0581,0.89
3.777741,0.8355,0.0128,0.0630,0.84
3.807863,1.0017,-0.0525,0.0405,1.00
3.823808,0.9902,-0.0434,0.1131,1.00
3.840777,0.9712,-0.0158,0.1454,0.98
3.858580,1.0306,-0.0266,0.1249,1.04
3.890745,0.9462,-0.0483,0.1095,0.95
3.906700,0.8849,-0.0210,0.1354,0.90
3.923702,0.8969,-0.0158,0.1185,0.90
3.940713,0.9506,-0.0280,0.0914,0.96
3.960233,0.9851,-0.0346,0.1119,0.99
3.990568,1.0223,-0.0278,0.1004,1.03
4.007349,1.0494,-0.0581,0.0669,1.05
4.023751,1.0188,-0.0625,0.0611,1.02
4.057792,0.9238,-0.0324,0.1021,0.93
4.075414,0.9499,-0.0312,0.0941,0.96
4.089847,0.9783,-0.0310,0.1219,0.99
4.106283,0.9746,-0.0320,0.1273,0.98
4.123197,0.9861,-0.0376,0.1278,1.00
4.157906,1.0176,-0.0635,0.0914,1.02
4.172952,0.9885,-0.0515,0.1007,0.99
4.191485,0.9582,-0.0400,0.1085,0.97
4.206423,0.9533,-0.0417,0.1083,0.96
4.225741,0.9607,-0.0430,0.1158,0.97
4.257720,1.0047,-0.0461,0.0973,1.01
4.273025,1.0193,-0.0469,0.0889,1.02
4.289327,1.0364,-0.0405,0.0863,1.04
4.306225,1.0342,-0.0434,0.0735,1.04
4.339587,0.9482,-0.0527,0.0755,0.95
4.356010,0.9590,-0.0562,0.0728,0.96
4.374149,0.9890,-0.0706,0.0677,0.99
4.390771,0.9873,-0.0752,0.0985,1.00
4.406542,0.9695,-0.0698,0.0953,0.98
4.439411,0.9836,-0.0535,0.0806,0.99
4.456064,0.9812,-0.0664,0.0843,0.99
4.474007,0.9792,-0.0816,0.0770,0.99
4.491289,0.9775,-0.0877,0.0740,0.98
4.507465,0.9744,-0.0828,0.1007,0.98
4.539183,0.9660,-0.0674,0.1307,0.98
4.555745,0.9758,-0.0630,0.1065,0.98
4.574030,0.9932,-0.0449,0.0870,1.00
4.590609,1.0132,-0.0315,0.0672,1.02
4.608487,1.0125,-0.0491,0.0567,1.02
4.638881,0.9670,-0.0425,0.0819,0.97
4.655683,0.9514,-0.0276,0.0924,0.96
4.673509,0.9626,-0.0366,0.0801,0.97
4.689243,0.9841,-0.0368,0.0699,0.99
4.722413,1.0252,-0.0408,0.0471,1.03
4.739089,1.0235,-0.0356,0.0396,1.02
4.755381,1.0010,-0.0163,0.0501,1.00
4.773548,0.9717,0.0086,0.0723,0.97
4.789843,0.9641,0.0130,0.0701,0.97
4.822318,0.9592,0.0015,0.0645,0.96
4.838872,0.9543,0.0152,0.0608,0.96
4.855746,0.9678,0.0472,0.0159,0.97
4.873561,0.9550,0.0780,0.0083,0.96
4.905424,1.0162,0.1047,0.0493,1.02
4.921638,1.0624,0.0568,0.0352,1.06
4.939830,1.0704,0.0272,0.0273,1.07
4.954987,1.0555,0.0123,0.0388,1.06
4.973984,1.0269,0.0089,0.0696,1.03
5.005478,0.9792,0.0037,0.1437,0.99
5.021962,0.9641,0.0164,0.1579,0.98
5.038546,0.9646,0.0399,0.1393,0.98
5.055765,0.9570,0.0727,0.1496,0.97
5.074046,0.9514,0.0790,0.1527,0.97
5.105373,0.9355,0.0367,0.1002,0.94
5.121362,0.9345,0.0448,0.0902,0.94
5.138000,0.9345,0.0702,0.0970,0.94
5.173197,0.9634,0.0533,0.1024,0.97
5.187735,0.9636,0.0423,0.0985,0.97
5.204612,0.9663,0.0225,0.1102,0.97
5.221265,0.9756,0.0135,0.1229,0.98
5.237859,0.9729,0.0169,0.1188,0.98
5.272718,0.9702,0.0093,0.1364,0.98
5.288752,0.9780,0.0235,0.1447,0.99
5.304439,0.9839,0.0423,0.1483,1.00
5.321705,1.0032,0.0463,0.1427,1.01
5.338073,1.0047,0.0450,0.1344,1.01
5.373140,0.9685,0.0568,0.1437,0.98
5.387999,0.9792,0.0656,0.1444,0.99
5.404598,1.0115,0.0692,0.1281,1.02
5.421182,1.0225,0.0929,0.1344,1.04
5.437581,1.0164,0.1000,0.1479,1.03
5.472248,1.0039,0.1391,0.1887,1.03
5.487412,0.9912,0.1570,0.2014,1.02
5.504041,0.9893,0.1394,0.1926,1.02
5.520648,0.9885,0.1137,0.1972,1.01
5.539320,0.9724,0.1030,0.2080,1.00
5.572020,1.2814,0.0389,-0.0687,1.28
5.586964,1.2542,0.1064,-0.0866,1.26
5.604170,1.1545,0.1455,-0.0367,1.16
5.620585,1.0907,0.0905,-0.0665,1.10
5.640280,1.0181,0.0096,-0.0651,1.02
5.671594,0.8805,-0.0131,0.0071,0.88
5.687070,0.7761,-0.0009,-0.0240,0.78
5.703545,0.7612,-0.0244,-0.1010,0.77
5.720643,0.8123,-0.0742,-0.1579,0.83
5.741146,0.8952,-0.1077,-0.1973,0.92
5.770281,1.0543,-0.1170,-0.1958,1.08
5.786787,1.0888,-0.0696,-0.1332,1.10
5.803524,1.0853,-0.0293,-0.0807,1.09
5.836574,1.0704,-0.0464,0.0019,1.07
5.853671,1.0457,-0.0657,0.0132,1.05
5.871728,0.9895,-0.0855,0.0337,0.99
5.886746,0.9467,-0.0865,0.0567,0.95
5.903839,0.9267,-0.0879,0.0569,0.93
5.937342,0.8866,-0.0716,0.0608,0.89
5.953783,0.8793,-0.0784,0.0464,0.88
5.971905,0.9047,-0.0980,0.0193,0.91
5.986341,0.9189,-0.1019,0.0166,0.92
6.003183,0.9250,-0.1043,0.0141,0.93
6.036529,0.9729,-0.1214,0.0093,0.98
6.053372,0.9858,-0.1214,0.0269,0.99
6.071402,0.9883,-0.1109,0.0418,1.00
6.086286,0.9758,-0.0789,0.0726,0.98
6.104168,0.9602,-0.0628,0.0845,0.97
6.136958,0.9587,-0.0334,0.0882,0.96
6.153174,0.9912,-0.0258,0.1007,1.00
6.171278,1.0374,-0.0449,0.1249,1.05
6.186320,1.0533,-0.0738,0.1491,1.07
6.204775,1.0401,-0.0977,0.1794,1.06
6.235960,0.9944,-0.1439,0.1999,1.02
6.252790,0.9927,-0.1613,0.2097,1.03
6.271158,0.9993,-0.1512,0.2183,1.03
6.286311,0.9976,-0.1488,0.2085,1.03
6.305695,1.0188,-0.1258,0.1527,1.04
6.335704,1.1987,-0.0327,0.0645,1.20
6.352580,1.2599,-0.1466,-0.0892,1.27
6.370297,1.2119,-0.1754,-0.1186,1.23
6.386716,1.0631,-0.1138,-0.1411,1.08
6.419059,0.8732,0.0624,-0.2335,0.91
6.435854,0.7810,0.1350,-0.2308,0.83
6.452561,0.8091,0.1306,-0.1821,0.84
6.470469,0.9005,0.0905,-0.1007,0.91
6.487407,1.0450,-0.0002,0.0449,1.05
6.518903,1.1557,-0.1908,0.0210,1.17
6.536071,1.0589,-0.1737,-0.0413,1.07
6.552130,0.9785,-0.0857,-0.0472,0.98
6.570268,0.9115,0.0162,-0.0299,0.91
6.587950,0.8719,0.0707,-0.0059,0.87
6.619051,0.9311,-0.0224,-0.0123,0.93
6.635466,0.9536,-0.0608,-0.0020,0.96
6.652301,0.9739,-0.0698,0.0286,0.98
6.688589,0.9912,0.0157,0.0276,0.99
6.702358,0.9607,0.0519,0.0210,0.96
6.718611,0.9220,0.0810,0.0171,0.93
6.735534,0.8934,0.1052,0.0107,0.90
6.770113,0.9115,0.1179,0.0454,0.92
6.787425,0.9399,0.0807,0.0740,0.95
6.801857,0.9433,0.0524,0.0853,0.95
6.818606,0.9426,-0.0056,0.1002,0.95
6.835322,0.9445,-0.0403,0.1107,0.95
6.870083,1.0284,0.0301,0.0440,1.03
6.888168,1.0100,0.1536,0.0339,1.02
6.902057,0.9785,0.1998,0.0506,1.00
6.918194,0.9401,0.2047,0.0760,0.97
6.934799,0.9445,0.1352,0.0902,0.96
6.969756,1.0386,-0.0048,0.1657,1.05
6.987857,1.0367,0.0252,0.1982,1.06
7.001826,1.0176,0.0663,0.2102,1.04
7.018096,1.1983,0.0929,0.1232,1.21
7.035773,1.4696,0.0700,-0.0888,1.47
7.069614,1.2149,0.0568,-0.0849,1.22
7.086951,1.0186,0.0093,0.0163,1.02
7.101625,0.9042,-0.0212,0.0528,0.91
7.117865,0.8030,-0.2043,0.0176,0.83
7.151120,0.7805,-0.2610,-0.2144,0.85
7.167954,1.0203,-0.1016,-0.2753,1.06
7.186095,1.1687,0.0898,-0.2259,1.19
7.203816,1.1501,0.2201,-0.2036,1.19
7.218344,1.0306,0.1526,-0.1714,1.06
7.250883,0.9020,-0.1439,-0.0538,0.91
7.267480,0.9010,-0.2119,-0.0000,0.93
7.285777,0.9179,-0.1977,0.0200,0.94
7.302934,0.8930,-0.1317,0.0127,0.90
7.318875,0.8702,-0.0796,-0.0015,0.87
7.351037,0.8736,-0.0632,0.0183,0.88
7.367699,0.8854,-0.0691,0.0442,0.89
7.385656,0.9052,-0.1102,0.0726,0.91
7.401618,0.9296,-0.1566,0.0823,0.95
7.419816,0.9550,-0.1720,0.0845,0.97
7.450740,0.9504,-0.1004,0.0731,0.96
7.467117,0.9533,-0.0760,0.0577,0.96
7.485342,0.9621,-0.0554,0.0559,0.97
7.503545,0.9700,-0.0601,0.0687,0.97
7.520686,0.9739,-0.0865,0.0965,0.98
7.550254,0.9568,-0.1336,0.1488,0.98
7.567549,0.9986,-0.1693,0.1342,1.02
7.585162,1.0198,-0.1351,0.1237,1.04
7.602753,0.9866,-0.0916,0.1386,1.00
7.622172,0.9431,-0.1131,0.1576,0.96
7.650514,1.0281,-0.0640,0.1645,1.04
7.667073,1.2787,0.0260,0.2473,1.30
7.684624,1.6228,-0.1219,0.0151,1.63
7.703776,1.3317,-0.2507,0.0347,1.36
7.733291,0.8864,-0.3651,-0.0196,0.96
7.750259,0.9106,-0.2229,-0.1315,0.95
7.766770,0.9079,0.0103,-0.2564,0.94
7.784765,0.8692,0.2577,-0.2846,0.95
7.816540,0.9054,0.1174,0.0019,0.91
7.833275,0.9372,-0.0830,-0.0052,0.94
7.849910,0.9756,-0.1901,-0.0890,1.00
7.866860,0.9768,-0.1185,-0.1660,1.00
7.884317,0.9555,-0.0405,-0.1540,0.97
7.909843,0.9299,-0.0100,-0.1127,0.94
7.932867,0.9453,-0.0505,-0.0651,0.95
7.949870,0.9521,-0.0681,-0.0443,0.96
7.966173,0.9299,-0.0635,-0.0294,0.93
7.985756,0.9037,-0.0158,-0.0149,0.90
8.016246,0.9230,0.0986,0.0124,0.93
8.032927,0.9267,0.1418,0.0418,0.94
8.049430,0.9157,0.1384,0.0782,0.93
8.067618,0.9154,0.0778,0.1158,0.93
8.099129,0.9245,0.0181,0.1620,0.94
8.116181,0.9467,-0.0119,0.1635,0.96
8.132913,1.0091,-0.0432,0.0794,1.01
8.149132,1.0374,-0.0315,0.0173,1.04
8.168262,1.0460,0.0311,-0.0020,1.05
8.190863,1.0201,0.1411,-0.0098,1.03
8.208151,1.0071,0.2550,0.0310,1.04
8.232170,1.0086,0.2425,0.1344,1.05
8.248889,1.0017,0.1687,0.2153,1.04
8.284784,1.1266,0.0010,0.2879,1.16
8.298675,1.4586,-0.0882,0.0393,1.46
8.315677,1.4811,-0.0794,-0.2247,1.50
8.332543,1.2645,0.0301,-0.2364,1.29
8.367029,0.9220,-0.0782,-0.1122,0.93
8.385740,0.8380,-0.2771,-0.1152,0.89
8.398606,0.7979,-0.4617,-0.1633,0.94
8.415491,0.8270,-0.4167,-0.2291,0.95
8.432105,1.0152,-0.1527,-0.2569,1.06
8.466905,1.0721,0.2027,-0.1799,1.11
8.485440,0.9592,0.0932,-0.1680,0.98
8.498354,0.8886,-0.0478,-0.1513,0.90
8.515302,0.8653,-0.1427,-0.1200,0.89
8.532008,0.8673,-0.1586,-0.0814,0.89
8.566397,0.8683,-0.0305,-0.0355,0.87
8.585190,0.8707,-0.0183,-0.0374,0.87
8.598305,0.8790,-0.0525,-0.0269,0.88
8.615139,0.8969,-0.0970,-0.0005,0.90
8.632025,0.9159,-0.1635,0.0396,0.93
8.666762,0.9404,-0.1882,0.1063,0.96
8.685168,0.9350,-0.1691,0.1163,0.96
8.698209,0.9333,-0.1412,0.1097,0.95
8.714981,0.9506,-0.1063,0.1043,0.96
8.748112,1.0193,-0.0542,0.1193,1.03
8.764882,1.0286,-0.0674,0.1317,1.04
8.783024,1.0164,-0.1461,0.1615,1.04
8.801620,1.0164,-0.1926,0.2129,1.06
8.814625,0.9939,-0.1884,0.2698,1.05
8.833927,0.9587,-0.2065,0.2928,1.02
8.865946,1.0291,-0.2461,0.2268,1.08
8.884391,1.1714,-0.0117,0.1496,1.18
8.897761,1.3652,0.0883,0.0921,1.37
8.914249,1.3681,-0.0481,-0.2198,1.39
8.947581,1.0208,-0.3773,-0.2836,1.12
8.964139,0.9044,-0.3145,-0.2459,0.99
8.982507,0.8250,-0.0496,-0.1359,0.84
9.001029,0.8482,0.2755,0.0088,0.89
9.015041,0.9631,0.2853,0.1129,1.01
9.047592,1.1161,-0.2170,0.1051,1.14
9.064224,1.0147,-0.4025,0.0156,1.09
9.081964,0.9003,-0.3277,0.0051,0.96
9.101350,0.8174,-0.1068,0.0141,0.82
9.116787,0.8516,0.0392,-0.0196,0.85
9.147415,0.9382,0.1460,-0.0565,0.95
9.163754,0.9213,0.1010,-0.0382,0.93
9.181843,0.8961,0.0744,-0.0308,0.90
9.201163,0.8663,0.0927,0.0095,0.87
9.230487,0.8785,0.0934,0.0564,0.89
9.247354,0.8905,0.0670,0.0662,0.90
9.263953,0.9037,0.0524,0.0704,0.91
9.281683,0.9022,0.0516,0.0733,0.91
9.309625,0.9572,0.0177,0.0843,0.96
9.329933,1.0179,0.0013,0.0875,1.02
9.346853,1.0626,0.0357,0.1046,1.07
9.363332,1.0492,0.0971,0.1166,1.06
9.381375,1.0213,0.1286,0.1417,1.04
9.400177,1.0279,0.0954,0.1801,1.05
9.429811,1.0098,0.0335,0.3742,1.08
9.447879,1.2156,-0.0417,0.3776,1.27
9.463503,1.6424,-0.1449,-0.0563,1.65
9.481424,1.4647,-0.1207,-0.4456,1.54
9.508401,0.9751,0.1047,-0.0773,0.98
9.529780,0.6302,-0.0679,0.0012,0.63
9.546199,0.6930,-0.3747,-0.1467,0.80
9.563353,0.9360,-0.4715,-0.3146,1.09
9.581442,1.1628,-0.2109,-0.3085,1.22
9.602633,1.2743,0.2821,-0.2344,1.33
9.629363,0.9382,0.2196,-0.1863,0.98
9.646010,0.8538,-0.0698,-0.1112,0.86
9.662946,0.8482,-0.2544,-0.0533,0.89
9.682105,0.9037,-0.2458,-0.0015,0.94
9.712905,0.8871,-0.0180,0.0034,0.89
9.729343,0.8607,-0.0139,-0.0017,0.86
9.746202,0.8419,-0.0623,0.0132,0.84
9.763045,0.8534,-0.1219,0.0513,0.86
9.783229,0.9084,-0.1840,0.0799,0.93
9.807606,0.9211,-0.1877,0.0711,0.94
9.829181,0.9145,-0.1544,0.0635,0.93
9.846321,0.9311,-0.1393,0.0584,0.94
9.881911,1.0411,-0.1036,0.0933,1.05
9.896315,1.0242,-0.0874,0.1283,1.04
9.912349,0.9352,-0.1395,0.1559,0.96
9.928861,0.9228,-0.2114,0.1784,0.96
9.945736,0.9580,-0.1820,0.2307,1.00
9.980222,0.9568,-0.0997,0.2808,1.00
9.998824,0.9436,-0.1344,0.2769,0.99
10.012763,0.9460,-0.1358,0.2644,0.99
10.028692,1.1147,0.0379,0.2095,1.13
10.047036,1.4623,0.1176,0.2011,1.48
10.080801,1.3056,-0.3258,-0.1330,1.35
10.095616,1.1098,-0.3539,-0.1770,1.18
10.112019,0.9169,-0.2175,-0.3149,0.99
10.128549,0.8116,0.1910,-0.3068,0.89
10.162075,0.9042,0.3403,-0.0267,0.97
10.178543,1.0020,-0.1041,0.1021,1.01
10.196666,1.0787,-0.4243,0.0911,1.16
10.214918,1.0668,-0.4431,0.0310,1.16
10.229575,0.9675,-0.1813,-0.0064,0.98
10.261546,0.8069,0.1756,-0.0242,0.83
10.278387,0.8372,0.0959,0.0024,0.84
10.296448,0.8947,-0.0239,0.0151,0.90
10.315583,0.9499,-0.1121,0.0361,0.96
10.330075,0.9582,-0.0992,0.0249,0.96
10.361464,0.9125,0.0631,0.0332,0.92
10.378395,0.8949,0.1599,0.0376,0.91
10.396299,0.8883,0.1792,0.0386,0.91
10.412327,0.8947,0.1616,0.0361,0.91
10.432497,0.9154,0.0805,0.0178,0.92
10.461387,0.9827,0.0269,0.0320,0.98
10.478046,0.9946,0.0296,0.0941,1.00
10.496606,0.9878,0.0257,0.1229,1.00
10.517368,0.9795,0.0431,0.1249,0.99
10.544457,1.0037,0.1142,0.1383,1.02
10.561167,1.0274,0.1614,0.2060,1.06
10.577564,1.0384,0.1883,0.2759,1.09
10.595786,1.0518,0.1675,0.3219,1.11
10.621327,1.4798,0.0025,-0.0037,1.48
10.644241,1.4332,0.0648,-0.3124,1.47
10.661151,1.1606,0.1479,-0.0995,1.17
10.678009,0.9546,-0.0219,0.1254,0.96
10.695740,0.8453,-0.2661,0.1183,0.89
10.714819,0.7549,-0.4732,-0.0805,0.89
10.744579,0.8807,-0.2493,-0.3207,0.97
10.760874,1.0602,0.0179,-0.2990,1.10
10.777336,1.1528,0.2421,-0.2447,1.20
10.796300,1.0809,0.2413,-0.2183,1.13
10.827016,0.9514,-0.1476,-0.1335,0.97
10.844224,0.9206,-0.2082,-0.0325,0.94
10.860668,0.9062,-0.1747,0.0151,0.92
10.877329,0.8978,-0.1187,0.0291,0.91
10.915992,0.8553,-0.0664,0.0696,0.86
10.926716,0.8424,-0.0874,0.0823,0.85
10.943807,0.8257,-0.1258,0.1205,0.84
10.960219,0.8296,-0.1481,0.1425,0.85
10.995157,0.8974,-0.1422,0.1295,0.92
11.018116,0.9580,-0.1270,0.1041,0.97
11.026795,0.9690,-0.1219,0.0977,0.98
11.043226,1.0030,-0.1014,0.0907,1.01
11.060147,1.0291,-0.0510,0.1117,1.04
11.099894,0.9286,-0.0828,0.1664,0.95
11.100147,0.9286,-0.0828,0.1664,0.95
11.126560,0.9900,-0.2040,0.2381,1.04
11.143456,0.9817,-0.1036,0.3476,1.05
11.159830,0.9497,-0.1200,0.3400,1.02
11.195094,1.0543,-0.0405,0.2456,1.08
11.209650,1.3535,0.1269,0.3050,1.39
11.226219,1.5344,-0.0564,-0.0242,1.54
11.242839,1.4906,-0.1823,-0.2435,1.52
11.277946,0.9108,-0.1398,-0.3752,0.99
11.299425,0.7363,0.1399,-0.3112,0.81
