time,gFx,gFy,gFz,TgF
2.010356,1.0494,0.0101,0.0511,1.05
2.022494,1.0015,0.0470,0.0589,1.00
2.054086,0.9702,0.0333,0.0552,0.97
2.075832,0.9707,-0.0249,0.0159,0.97
2.092924,0.9883,-0.0999,-0.0252,0.99
2.114423,1.0044,-0.1099,-0.0213,1.01
2.121118,1.0059,-0.1033,-0.0118,1.01
2.153271,0.9758,-0.0544,0.0283,0.98
2.170031,0.9834,-0.0525,0.0212,0.99
2.186814,1.0076,-0.0672,0.0173,1.01
2.205945,1.0325,-0.0872,0.0181,1.04
2.221856,1.0201,-0.0970,0.0061,1.02
2.253380,0.9528,-0.0887,0.0283,0.96
2.269612,0.9511,-0.0843,0.0398,0.96
2.286869,0.9629,-0.0799,0.0352,0.97
2.305696,0.9854,-0.0774,0.0283,0.99
2.322613,0.9934,-0.0711,0.0276,1.00
2.353157,0.9712,-0.0889,0.0493,0.98
2.369369,0.9536,-0.0972,0.0589,0.96
2.386999,0.9575,-0.0835,0.0608,0.96
2.404981,0.9692,-0.0549,0.0464,0.97
2.424867,0.9888,-0.0293,0.0166,0.99
2.452838,1.0096,0.0057,-0.0299,1.01
2.469210,0.9849,0.0394,-0.0631,0.99
2.491879,0.9714,0.0494,-0.0980,0.98
2.503778,0.9834,0.0404,-0.1100,0.99
2.536195,0.9942,-0.0796,-0.0934,1.00
2.553260,0.9389,-0.1451,-0.0423,0.95
2.569218,0.9780,-0.0141,0.0462,0.98
2.588432,1.0298,-0.0918,0.0342,1.03
2.619049,0.9475,-0.1508,0.0982,0.96
2.635727,0.9599,-0.1373,0.1048,0.98
2.652823,1.0286,-0.1195,0.1051,1.04
2.670168,1.0538,-0.1244,0.0887,1.06
2.690645,1.0438,-0.1197,0.0540,1.05
2.710819,0.9773,-0.0884,0.0151,0.98
2.726096,0.9372,-0.0686,0.0168,0.94
2.752129,0.9360,-0.0904,0.0090,0.94
2.769726,0.9854,-0.1449,-0.0110,1.00
2.787364,1.0193,-0.1613,-0.0255,1.03
2.819339,1.0074,-0.1261,-0.0296,1.02
2.835336,0.9895,-0.1143,-0.0223,1.00
2.852089,0.9702,-0.0794,-0.0193,0.97
2.869166,0.9546,-0.0024,-0.0489,0.96
2.903982,0.9357,0.1159,-0.0861,0.95
2.918789,0.9162,0.1538,-0.0497,0.93
2.935705,0.9030,0.1707,-0.0433,0.92
2.951952,0.9318,0.1277,-0.0457,0.94
2.987187,1.0976,-0.0588,-0.0130,1.10
3.003840,1.1093,-0.0899,-0.0257,1.11
3.019018,1.1005,-0.0769,0.0002,1.10
3.034990,1.0905,-0.0522,0.0159,1.09
3.052739,1.0589,-0.0351,0.0095,1.06
3.087024,0.9949,-0.0092,0.0476,1.00
3.104967,0.9692,-0.0327,0.0511,0.97
3.119046,0.9619,-0.0354,0.0144,0.96
3.134777,0.9626,-0.0060,-0.0311,0.96
3.152249,0.9602,0.0301,-0.0633,0.96
3.186625,0.9594,0.1164,-0.0729,0.97
3.204719,0.9746,0.1272,-0.0604,0.98
3.218944,0.9751,0.1171,-0.0558,0.98
3.234831,0.9697,0.0773,-0.0330,0.97
3.252301,0.9548,0.0480,-0.0203,0.96
3.286827,0.9465,0.0284,-0.0017,0.95
3.302544,0.9594,0.0186,-0.0074,0.96
3.320504,0.9700,0.0101,-0.0179,0.97
3.335479,0.9900,0.0201,-0.0433,0.99
3.356305,1.0127,0.0558,-0.0497,1.02
3.386386,0.9973,0.0876,-0.0294,1.00
3.400847,0.9678,0.0768,-0.0191,0.97
3.417696,0.9602,0.0585,-0.0264,0.96
3.436263,0.9792,0.0729,-0.0492,0.98
3.467635,0.9753,0.1149,-0.0851,0.99
3.484098,0.9612,0.1333,-0.0919,0.97
3.502734,0.9570,0.1352,-0.0849,0.97
3.519213,0.9614,0.1228,-0.1056,0.97
3.536771,0.9763,0.1257,-0.1281,0.99
3.567796,1.0259,0.1345,-0.1367,1.04
3.583846,1.0347,0.1137,-0.1440,1.05
3.603015,1.0259,0.1030,-0.1433,1.04
3.620502,1.0228,0.1154,-0.1286,1.04
3.651550,1.1176,0.1629,-0.1210,1.14
3.667490,1.1838,0.1350,-0.1508,1.20
3.684204,1.2667,0.0531,-0.1880,1.28
3.706535,1.2885,0.0372,-0.2340,1.31
3.726037,1.2552,0.1289,-0.2809,1.29
3.750686,1.1499,0.1555,-0.3603,1.21
3.766989,1.0653,0.0450,-0.3730,1.13
3.784503,0.9548,-0.1434,-0.3836,1.04
3.803095,0.8631,-0.1896,-0.3777,0.96
3.833887,0.7035,-0.1116,-0.4082,0.82
3.850639,0.7529,-0.1371,-0.4843,0.91
3.867872,0.8729,-0.2099,-0.5767,1.07
3.884099,1.0330,-0.3214,-0.6695,1.27
3.905152,1.0631,-0.3495,-0.6566,1.30
3.934217,0.9130,-0.2820,-0.5331,1.09
3.950016,0.8414,-0.2595,-0.4755,1.00
3.969243,0.8118,-0.2708,-0.4442,0.96
3.984201,0.8355,-0.2813,-0.4381,0.98
4.018045,0.8353,-0.2752,-0.4170,0.97
4.034484,0.7949,-0.2642,-0.3965,0.93
4.049949,0.7419,-0.2564,-0.3726,0.87
4.067795,0.6999,-0.2341,-0.3220,0.81
4.084783,0.6827,-0.2153,-0.2931,0.77
4.122545,0.7219,-0.2422,-0.2992,0.82
4.134631,0.7419,-0.2314,-0.3105,0.84
4.150325,0.7681,-0.2150,-0.3180,0.86
4.166496,0.8025,-0.2229,-0.3349,0.90
4.202740,0.8321,-0.2566,-0.3249,0.93
4.223714,0.8252,-0.2906,-0.2877,0.92
4.234769,0.8252,-0.3050,-0.2848,0.92
4.249586,0.8433,-0.3524,-0.2904,0.96
4.266267,0.8587,-0.3507,-0.2968,0.97
4.303629,0.8700,-0.3250,-0.3095,0.98
4.321161,0.8558,-0.3280,-0.3215,0.97
4.332865,0.8531,-0.3292,-0.3188,0.97
4.349912,0.8629,-0.3453,-0.3224,0.98
4.386032,0.8878,-0.3341,-0.2872,0.99
4.403362,0.8851,-0.3197,-0.2626,0.98
4.415930,0.8917,-0.3341,-0.2562,0.99
4.437670,0.9282,-0.3861,-0.2459,1.03
4.450987,0.9594,-0.4015,-0.2440,1.07
4.485290,0.9450,-0.3402,-0.2758,1.04
4.511743,0.9406,-0.2566,-0.2696,1.01
4.516280,0.9536,-0.2542,-0.2789,1.03
4.534861,1.0499,-0.2786,-0.3061,1.13
4.565706,1.1613,-0.3072,-0.2973,1.24
4.583944,1.1738,-0.2874,-0.3110,1.25
4.601426,1.1980,-0.2825,-0.3449,1.28
4.618841,1.2735,-0.3153,-0.4520,1.39
4.635012,1.2616,-0.2788,-0.5050,1.39
4.666165,0.9724,-0.0872,-0.5586,1.12
4.684115,0.8490,-0.0632,-0.5635,1.02
4.700509,0.8167,-0.0833,-0.4989,0.96
4.718185,0.8372,-0.1373,-0.4222,0.95
4.750378,1.0020,-0.1862,-0.4574,1.12
4.765856,1.0203,-0.1581,-0.4258,1.12
4.782523,0.9993,-0.1583,-0.3706,1.08
4.803808,0.9140,-0.1542,-0.2904,0.97
4.818803,0.8573,-0.1253,-0.2462,0.90
4.849348,0.8201,-0.0830,-0.2115,0.85
4.865374,0.7993,-0.0562,-0.2088,0.83
4.885873,0.7747,-0.0166,-0.2005,0.80
4.918958,0.7243,0.0343,-0.1875,0.75
4.934809,0.7067,0.0455,-0.1741,0.73
4.949034,0.7143,0.0370,-0.1594,0.73
4.965190,0.7424,0.0106,-0.1665,0.76
5.001076,0.8008,0.0152,-0.1430,0.81
5.020410,0.8057,0.0387,-0.1408,0.82
5.031820,0.8081,0.0384,-0.1433,0.82
5.049284,0.8230,0.0267,-0.1804,0.84
5.065584,0.8717,0.0533,-0.2364,0.90
5.103410,1.0164,0.0626,-0.2907,1.06
5.116174,1.0044,0.0692,-0.2802,1.05
5.131701,0.9783,0.0973,-0.2415,1.01
5.148208,0.9682,0.1215,-0.2071,1.00
5.166183,0.9920,0.1262,-0.1650,1.01
5.201686,1.0105,0.0414,-0.1310,1.02
5.225456,0.9607,0.0179,-0.1112,0.97
5.234738,0.9433,0.0164,-0.1210,0.95
5.248004,0.9394,0.0260,-0.1350,0.95
5.266685,0.9763,0.0695,-0.1435,0.99
5.301590,1.1191,0.0064,-0.2066,1.14
5.319333,1.1230,0.0133,-0.3161,1.17
5.331220,1.1127,0.0939,-0.3361,1.17
5.364656,1.2501,0.2491,-0.2491,1.30
5.381178,1.2865,0.1277,-0.2256,1.31
5.397824,1.2828,0.0023,-0.2863,1.31
5.418129,1.1978,-0.0630,-0.3339,1.25
5.435275,1.1029,-0.0997,-0.3447,1.16
5.464663,1.0025,-0.1329,-0.3823,1.08
5.480956,0.9201,-0.1217,-0.4075,1.01
5.497804,0.8722,-0.0843,-0.4263,0.97
5.517452,0.8827,-0.0161,-0.4552,0.99
5.531795,0.9389,0.0133,-0.4513,1.04
5.564362,0.9763,-0.0723,-0.4217,1.07
5.580731,0.9152,-0.1473,-0.3860,1.00
5.597405,0.8602,-0.1613,-0.3386,0.94
5.617512,0.8270,-0.1588,-0.3004,0.89
5.633553,0.7986,-0.1437,-0.2728,0.86
5.666809,0.7426,-0.1527,-0.2572,0.80
5.684432,0.7292,-0.1517,-0.2347,0.78
5.697376,0.7106,-0.1459,-0.1978,0.75
5.718942,0.7035,-0.1605,-0.1951,0.75
5.739042,0.7346,-0.1825,-0.2102,0.79
5.763925,0.7874,-0.1935,-0.2354,0.84
5.780365,0.8274,-0.2045,-0.2494,0.89
5.800070,0.8431,-0.1911,-0.2418,0.90
5.820196,0.8629,-0.1828,-0.2359,0.91
5.846932,0.9157,-0.1996,-0.2401,0.97
5.864956,0.9052,-0.2104,-0.2161,0.95
5.880908,0.9135,-0.2229,-0.2110,0.96
5.897021,0.9235,-0.2336,-0.1975,0.97
5.917973,0.9362,-0.2358,-0.1934,0.98
5.947447,0.9499,-0.2383,-0.1802,1.00
5.963637,0.9326,-0.2546,-0.1653,0.98
5.980414,0.9382,-0.2678,-0.1621,0.99
6.000290,0.9426,-0.2344,-0.1433,0.98
6.022304,0.9462,-0.2080,-0.1188,0.98
6.046657,0.9819,-0.2361,-0.1012,1.01
6.063288,0.9700,-0.2363,-0.1039,1.00
6.081018,0.9389,-0.2429,-0.0814,0.97
6.127738,1.0702,-0.2654,-0.0218,1.10
6.130960,1.0995,-0.2901,-0.0362,1.14
6.148487,1.1699,-0.3280,-0.0597,1.22
6.163309,1.1926,-0.3238,-0.0585,1.24
6.181876,1.2095,-0.3617,-0.0863,1.27
6.200506,1.3496,-0.4565,-0.1750,1.44
6.231963,1.5048,-0.2720,-0.2701,1.55
6.249390,1.3752,-0.1784,-0.3273,1.42
6.264105,1.2520,-0.1466,-0.3464,1.31
6.281355,0.9812,-0.1151,-0.3405,1.04
6.316202,0.8697,-0.1468,-0.2804,0.93
6.337615,1.0166,-0.1559,-0.2687,1.06
6.355201,1.0778,-0.1449,-0.3242,1.13
6.362995,1.0694,-0.1376,-0.3396,1.13
6.396075,0.8917,0.0001,-0.3095,0.94
6.415857,0.7874,0.0113,-0.2208,0.82
6.434173,0.7402,-0.0129,-0.1738,0.76
6.445912,0.7087,-0.0366,-0.1323,0.72
6.467498,0.7069,-0.0654,-0.0968,0.72
6.505482,0.7309,-0.0412,-0.0795,0.74
6.513808,0.7287,-0.0156,-0.0907,0.73
6.534781,0.6974,0.0538,-0.0890,0.71
6.549108,0.6852,0.0849,-0.0648,0.69
6.582786,0.7778,0.0406,-0.0993,0.79
6.599272,0.8490,-0.0095,-0.1095,0.86
6.616685,0.9279,-0.0324,-0.1323,0.94
6.631402,0.9663,-0.0117,-0.1281,0.97
6.651226,0.9873,0.0257,-0.1134,0.99
6.678985,0.9902,0.0487,-0.0922,1.00
6.695693,0.9819,0.0541,-0.0839,0.99
6.714636,0.9660,0.0868,-0.0739,0.97
6.730550,0.9360,0.1284,-0.0709,0.95
6.749971,0.9018,0.1575,-0.0467,0.92
6.779145,0.9387,0.0868,-0.0377,0.94
6.796121,0.9682,0.0683,-0.0369,0.97
6.816155,0.9768,0.0597,-0.0096,0.98
6.832346,0.9638,0.0614,0.0053,0.97
6.861682,0.9709,0.1010,0.0185,0.98
6.878662,0.9934,0.1061,0.0110,1.00
6.898860,1.0188,0.1142,-0.0120,1.03
6.919156,1.0435,0.0854,-0.0565,1.05
6.936991,1.0230,0.0832,-0.0651,1.03
6.961564,1.0719,0.0810,-0.1362,1.08
6.978265,1.1437,0.1347,-0.1697,1.16
6.995420,1.2767,0.1721,-0.2024,1.30
7.031370,1.3205,0.0834,-0.1904,1.34
7.046334,1.2753,0.0602,-0.2166,1.29
7.061826,1.1995,0.0245,-0.2723,1.23
7.078260,1.1486,-0.0266,-0.3105,1.19
7.095580,1.1340,-0.0911,-0.3550,1.19
7.130385,1.0147,-0.1498,-0.4214,1.11
7.153025,0.9389,-0.0452,-0.3965,1.02
7.161728,0.9355,-0.0246,-0.3899,1.01
7.177947,0.9658,-0.0097,-0.4119,1.05
7.195264,1.0012,-0.0760,-0.4068,1.08
7.232474,0.9279,-0.1449,-0.2997,0.99
7.253829,0.8756,-0.1515,-0.2418,0.92
7.262230,0.8480,-0.1500,-0.2190,0.89
7.278265,0.8054,-0.1456,-0.1907,0.84
7.311046,0.7778,-0.1720,-0.1919,0.82
7.333661,0.7529,-0.1559,-0.1816,0.79
7.348558,0.7201,-0.1510,-0.1775,0.76
7.361963,0.7040,-0.1591,-0.1775,0.74
7.377934,0.7013,-0.1649,-0.1513,0.74
7.413842,0.7646,-0.1906,-0.0951,0.79
7.431964,0.8284,-0.2172,-0.0936,0.86
7.444477,0.8470,-0.2351,-0.0929,0.88
7.465438,0.8551,-0.2784,-0.1249,0.91
7.478747,0.8795,-0.3070,-0.2012,0.95
7.515956,0.9690,-0.1627,-0.2308,1.01
7.532840,0.9653,-0.1212,-0.1904,0.99
7.544400,0.9502,-0.1380,-0.1687,0.97
7.561395,0.9450,-0.2143,-0.1543,0.98
7.579977,0.9572,-0.3050,-0.1362,1.01
7.615925,0.9247,-0.2414,-0.0929,0.96
7.637494,0.9343,-0.1913,-0.0902,0.96
7.644283,0.9438,-0.1923,-0.0922,0.97
7.660577,0.9629,-0.2058,-0.0995,0.99
7.680622,0.9477,-0.2348,-0.1022,0.98
7.714455,0.9734,-0.2879,-0.1232,1.02
7.734542,0.9670,-0.3070,-0.0924,1.02
7.743656,0.9443,-0.3153,-0.0558,1.00
7.776855,0.8964,-0.3277,0.0183,0.95
7.793666,0.9788,-0.3453,-0.0560,1.04
7.811140,1.1130,-0.3255,-0.1403,1.17
7.829294,1.1665,-0.2781,-0.1660,1.21
7.847025,1.1325,-0.2248,-0.1477,1.16
7.862918,1.0778,-0.2018,-0.1347,1.10
7.893697,1.1315,-0.3197,-0.2726,1.21
7.910653,1.2217,-0.2969,-0.3193,1.30
7.931778,1.2621,-0.1833,-0.3960,1.34
7.959176,1.1430,-0.1212,-0.4075,1.22
7.976798,1.0245,-0.1349,-0.3356,1.09
7.993571,0.9929,-0.1522,-0.2753,1.04
8.010174,1.0193,-0.1588,-0.2420,1.06
8.029362,1.1494,-0.1561,-0.2516,1.19
8.058354,1.1716,-0.1178,-0.3452,1.23
8.077688,1.0650,-0.0906,-0.3178,1.12
8.093888,0.9800,-0.0894,-0.2777,1.02
8.110869,0.9179,-0.0713,-0.2694,0.96
8.131681,0.8724,-0.0562,-0.2423,0.91
8.154530,0.8140,-0.0645,-0.2276,0.85
8.176285,0.7495,-0.0591,-0.2117,0.78
8.192769,0.7104,-0.0021,-0.1934,0.74
8.210656,0.6471,0.0964,-0.1726,0.68
8.228767,0.6033,0.1325,-0.1504,0.64
8.253685,0.5542,0.0978,-0.1457,0.58
8.276103,0.5710,0.0734,-0.1821,0.60
8.292974,0.6598,0.1030,-0.1748,0.69
8.309636,0.7849,0.1570,-0.1636,0.82
8.329256,0.9377,0.1919,-0.1039,0.96
8.352227,0.9839,0.0560,-0.0822,0.99
8.376293,1.0005,-0.1148,-0.1616,1.02
8.392846,1.0474,-0.0654,-0.1560,1.06
8.409714,1.0692,0.0797,-0.1423,1.08
8.430559,1.0714,0.2289,-0.1227,1.10
8.458439,0.9680,0.1941,-0.0098,0.99
8.475849,0.9196,0.1541,-0.0027,0.93
8.492463,0.9164,0.1057,0.0066,0.92
8.509121,0.9465,0.0695,-0.0526,0.95
8.529983,0.9763,0.0551,-0.0658,0.98
8.556026,0.9888,0.0494,-0.0467,0.99
8.575713,0.9915,0.0499,-0.0443,0.99
8.592262,1.0015,0.0788,-0.0570,1.01
8.628870,1.0934,0.1973,-0.1120,1.12
8.654105,1.3107,0.1853,-0.2425,1.35
8.654397,1.3107,0.1853,-0.2425,1.35
8.675370,1.3894,0.2069,-0.2797,1.43
8.692296,1.3958,0.1426,-0.2310,1.42
8.727014,1.2955,0.0203,-0.2648,1.32
8.742381,1.1376,-0.0310,-0.3276,1.18
8.767008,1.0259,-0.0366,-0.3124,1.07
8.779392,0.9719,-0.0312,-0.2890,1.01
8.791663,0.9260,-0.0400,-0.3036,0.98
8.830598,0.9460,-0.0491,-0.3009,0.99
8.852487,0.9968,-0.0833,-0.3041,1.05
8.852786,0.9968,-0.0833,-0.3041,1.05
8.879208,0.9482,-0.1295,-0.2643,0.99
8.892434,0.8732,-0.1407,-0.2352,0.92
8.931510,0.7676,-0.1456,-0.1738,0.80
8.956695,0.7759,-0.1202,-0.1579,0.80
8.957377,0.7759,-0.1202,-0.1579,0.80
8.976368,0.7668,-0.0950,-0.1301,0.78
9.008179,0.7541,-0.1041,-0.1369,0.77
9.028606,0.7214,-0.1060,-0.1301,0.74
9.042397,0.6986,-0.0980,-0.1117,0.71
9.058042,0.7111,-0.1046,-0.1071,0.73
9.078030,0.7644,-0.1417,-0.1024,0.78
9.108811,0.8966,-0.2155,-0.0980,0.93
9.128457,0.9458,-0.2170,-0.1313,0.98
9.162135,0.9282,-0.1468,-0.1024,0.95
9.174576,0.9382,-0.1659,-0.0941,0.96
9.191438,0.9621,-0.2138,-0.0968,0.99
9.207745,0.9766,-0.2529,-0.1044,1.01
9.227283,0.9758,-0.2346,-0.1257,1.01
9.270925,0.9159,-0.2172,-0.0775,0.94
9.273830,0.9159,-0.2172,-0.0775,0.94
9.303437,0.9580,-0.2517,-0.0844,0.99
9.327041,0.9690,-0.2542,-0.0944,1.01
9.343680,0.9678,-0.2451,-0.0870,1.00
9.357338,0.9695,-0.2285,-0.0699,1.00
9.374213,0.9951,-0.2021,-0.0497,1.02
9.390998,1.0589,-0.2131,-0.0663,1.08
9.411493,1.0626,-0.3121,-0.1574,1.12
9.460381,0.8502,-0.1618,0.0992,0.87
9.460660,0.8502,-0.1618,0.0992,0.87
9.474223,0.8839,-0.1950,0.1009,0.91
9.507613,1.0005,-0.2309,0.0249,1.03
9.523930,1.0672,-0.2896,-0.0743,1.11
9.544429,1.1763,-0.3114,-0.1680,1.23
9.558033,1.2225,-0.2524,-0.1826,1.26
9.574345,1.2349,-0.2190,-0.2178,1.27
9.594101,1.2476,-0.2150,-0.2569,1.29
9.627431,1.3205,-0.3048,-0.3234,1.39
9.651398,1.2401,-0.2168,-0.3584,1.31
9.659496,1.2073,-0.1889,-0.3525,1.27
9.674708,1.1100,-0.1236,-0.3207,1.16
9.707493,1.0037,-0.0777,-0.2877,1.05
9.723494,1.0259,-0.1038,-0.2973,1.07
9.743957,1.0540,-0.1288,-0.3361,1.11
9.765068,1.0061,-0.1033,-0.3564,1.07
9.779955,0.9502,-0.0664,-0.3129,1.00
9.806761,0.8688,-0.0422,-0.2582,0.91
9.823471,0.8138,-0.0449,-0.2261,0.85
9.843232,0.7761,-0.0549,-0.2115,0.81
9.872764,0.7118,0.0247,-0.2107,0.74
9.889948,0.7165,0.0555,-0.1882,0.74
9.906865,0.7294,0.0643,-0.1836,0.75
9.926494,0.7341,0.0541,-0.1599,0.75
9.948813,0.7556,0.0287,-0.1491,0.77
9.973235,0.7871,-0.0131,-0.1176,0.80
9.990249,0.8216,-0.0229,-0.0954,0.83
10.007110,0.8607,-0.0129,-0.1083,0.87
10.028592,0.9049,0.0101,-0.1350,0.91
10.051388,0.9516,0.0213,-0.1266,0.96
10.072693,0.9873,0.0460,-0.1398,1.00
10.089534,0.9910,0.0455,-0.1293,1.00
10.106324,1.0027,0.0313,-0.1064,1.01
10.125501,0.9834,0.0453,-0.0980,0.99
10.159222,0.9470,0.0365,-0.0910,0.95
10.172734,0.9443,0.0382,-0.0961,0.95
10.189731,0.9431,0.0487,-0.1125,0.95
10.206600,0.9330,0.0533,-0.1171,0.94
10.225268,0.9074,0.0646,-0.1117,0.92
10.251730,0.8859,0.1132,-0.1000,0.90
10.272338,0.9228,0.1272,-0.0675,0.93
10.289413,0.9497,0.1174,-0.0697,0.96
10.308178,0.9634,0.0900,-0.0819,0.97
10.347177,0.9409,0.0397,-0.0736,0.94
10.356828,0.9616,0.0546,-0.0775,0.97
10.372409,0.9868,0.0839,-0.0714,0.99
10.389834,0.9885,0.0956,-0.0914,1.00
10.426671,0.9868,0.0773,-0.0841,0.99
10.445382,1.0257,0.0208,-0.1005,1.03
10.455582,1.0457,0.0049,-0.1271,1.05
10.472112,1.0719,0.0052,-0.1667,1.08
10.490018,1.0804,0.0291,-0.1728,1.09
10.529401,1.0455,0.1267,-0.1032,1.06
10.551300,1.0352,0.1274,-0.1166,1.05
10.555251,1.0328,0.1193,-0.1220,1.05
10.572434,1.0284,0.0893,-0.1288,1.04
10.605096,1.0210,0.0431,-0.1582,1.03
10.623083,0.9966,0.0194,-0.1682,1.01
10.641990,1.0242,-0.0207,-0.1985,1.04
10.664614,1.1088,-0.0454,-0.2650,1.14
10.673060,1.1227,-0.0373,-0.2760,1.16
10.706584,1.1767,-0.0317,-0.3110,1.22
10.721804,1.1643,-0.0610,-0.3075,1.21
10.741176,1.1132,-0.0615,-0.2953,1.15
10.769533,1.0474,-0.0987,-0.3327,1.10
10.788144,1.0523,-0.1278,-0.3674,1.12
10.805436,1.0677,-0.1190,-0.3696,1.14
10.822066,1.0760,-0.1134,-0.3738,1.14
10.841731,1.0580,-0.1226,-0.3650,1.13
10.871862,1.0232,-0.1275,-0.3256,1.08
10.888524,0.9966,-0.1204,-0.2978,1.05
10.907237,0.9660,-0.1107,-0.2682,1.01
10.921587,0.9502,-0.1109,-0.2601,0.99
10.941082,0.9052,-0.1190,-0.2366,0.94
10.961053,0.8494,-0.1190,-0.2100,0.88
10.987734,0.7739,-0.1019,-0.2022,0.81
11.005492,0.7558,-0.0862,-0.1926,0.78
11.021212,0.7465,-0.0850,-0.1917,0.78
11.040930,0.7541,-0.1050,-0.1704,0.78
11.068247,0.7698,-0.1642,-0.1435,0.80
11.087592,0.7820,-0.2053,-0.1516,0.82
11.105640,0.7729,-0.2009,-0.1425,0.81
11.122053,0.7903,-0.1730,-0.1384,0.82
