time,gFx,gFy,gFz,TgF
2.592548,0.9719,0.0460,-0.0587,0.97
2.609219,0.9888,0.0612,-0.0768,0.99
2.643800,1.0032,0.0683,-0.1193,1.01
2.663050,1.0120,0.0876,-0.1501,1.03
2.675442,1.0166,0.1093,-0.1682,1.04
2.691967,1.0191,0.1418,-0.1753,1.04
2.710126,1.0465,0.1702,-0.1689,1.07
2.743357,1.1435,0.1438,-0.1486,1.16
2.764066,1.1775,0.1135,-0.1592,1.19
2.775009,1.2034,0.1013,-0.1577,1.22
2.792163,1.2427,0.0861,-0.1824,1.26
2.825333,1.2718,0.1115,-0.3200,1.32
2.842174,1.2581,0.0991,-0.3330,1.31
2.859982,1.2129,0.0272,-0.3237,1.26
2.879201,1.1024,-0.0532,-0.3205,1.15
2.894317,1.0127,-0.0503,-0.3422,1.07
2.925356,0.9103,-0.0317,-0.4285,1.01
2.943432,0.9355,-0.0469,-0.4566,1.04
2.959672,0.9766,-0.0586,-0.4645,1.08
2.978285,1.0445,-0.1204,-0.4698,1.15
3.008500,1.0587,-0.2216,-0.3625,1.14
3.025036,0.9851,-0.2500,-0.3127,1.06
3.041687,0.8617,-0.2522,-0.2733,0.94
3.059471,0.7954,-0.2282,-0.2601,0.87
3.085802,0.7326,-0.1273,-0.2110,0.77
3.108235,0.7113,-0.0757,-0.1912,0.74
3.125087,0.7035,-0.0767,-0.2063,0.74
3.141115,0.7155,-0.1031,-0.2252,0.76
3.159812,0.7304,-0.1371,-0.2318,0.78
3.191178,0.7793,-0.2053,-0.2022,0.83
3.207587,0.8089,-0.2172,-0.1853,0.86
3.224504,0.8345,-0.2246,-0.1851,0.88
3.242612,0.8573,-0.2243,-0.1782,0.90
3.274629,0.8834,-0.2461,-0.1604,0.93
3.291231,0.8810,-0.2740,-0.1511,0.93
3.308025,0.8822,-0.2850,-0.1606,0.94
3.324617,0.8839,-0.2847,-0.1726,0.94
3.344710,0.8812,-0.2314,-0.1870,0.93
3.360894,0.8842,-0.2080,-0.1887,0.93
3.390933,0.9081,-0.2089,-0.1885,0.95
3.407722,0.9066,-0.2385,-0.1868,0.96
3.423969,0.8993,-0.2454,-0.1772,0.95
3.443077,0.8888,-0.2212,-0.1594,0.93
3.473972,0.9624,-0.2331,-0.1213,1.00
3.490528,1.0054,-0.2568,-0.1164,1.04
3.509494,1.0044,-0.2544,-0.1078,1.04
3.523869,0.9541,-0.2104,-0.0929,0.98
3.562201,0.9951,-0.2021,-0.0299,1.02
3.573926,1.0179,-0.2278,-0.0384,1.04
3.591168,0.9763,-0.2251,-0.0455,1.00
3.607075,0.9208,-0.1999,-0.0286,0.94
3.642420,0.9365,-0.2146,-0.0401,0.96
3.657553,0.9609,-0.2285,-0.0423,0.99
3.673842,0.9770,-0.2476,-0.0404,1.01
3.690263,0.9509,-0.2539,-0.0228,0.98
3.707683,0.9020,-0.2517,-0.0015,0.94
3.743930,0.8878,-0.2886,-0.0411,0.93
3.756645,0.9521,-0.2583,-0.0560,0.99
3.773594,1.0049,-0.2050,-0.0585,1.03
3.790796,1.0435,-0.1823,-0.0677,1.06
3.823071,1.0108,-0.2762,-0.1044,1.05
3.840211,0.9680,-0.2815,-0.1220,1.02
3.858375,0.9741,-0.2590,-0.1939,1.03
3.873950,1.0423,-0.2331,-0.2787,1.10
3.906334,1.2007,-0.2087,-0.3031,1.26
3.923127,1.2349,-0.2542,-0.2802,1.29
3.941459,1.2848,-0.2781,-0.2564,1.34
3.957656,1.2909,-0.2642,-0.2357,1.34
3.989658,1.2621,-0.2385,-0.2914,1.32
4.006528,1.2137,-0.1537,-0.3349,1.27
4.023444,1.1574,-0.1038,-0.3457,1.21
4.039926,1.0983,-0.0928,-0.3779,1.17
4.057911,1.0369,-0.1104,-0.4129,1.12
4.089570,1.0184,-0.0953,-0.3689,1.09
4.106130,1.0208,-0.0733,-0.3388,1.08
4.122870,0.9734,-0.0271,-0.3070,1.02
4.139226,0.9348,-0.0156,-0.2388,0.96
4.159064,0.9964,-0.1021,-0.2418,1.03
4.189303,0.9998,-0.1654,-0.1746,1.03
4.205719,0.9081,-0.1368,-0.1264,0.93
4.223771,0.8455,-0.1097,-0.1526,0.87
4.257343,0.7659,-0.0342,-0.1704,0.79
4.278943,0.7512,0.0018,-0.1853,0.77
4.288949,0.7351,0.0067,-0.1699,0.75
4.305908,0.6869,-0.0075,-0.1315,0.70
4.322235,0.6515,0.0032,-0.1156,0.66
4.357058,0.6673,0.0868,-0.1171,0.68
4.385620,0.8299,0.0399,-0.0142,0.83
4.385791,0.8299,0.0399,-0.0142,0.83
4.405552,0.8974,-0.0278,-0.0347,0.90
4.422165,0.9321,-0.0478,-0.0695,0.94
4.456686,0.9511,0.0213,-0.1218,0.96
4.477857,0.9533,0.0876,-0.1394,0.97
4.488388,0.9560,0.1074,-0.1306,0.97
4.505958,0.9414,0.1377,-0.1276,0.96
4.522417,0.9418,0.1528,-0.0824,0.96
4.557009,0.9426,0.1306,-0.0184,0.95
4.572185,0.8898,0.1147,-0.0284,0.90
4.588486,0.8521,0.0878,-0.0369,0.86
4.605008,0.8326,0.0463,-0.0575,0.84
4.622306,0.8893,0.0257,-0.0655,0.89
4.656407,1.0812,0.1428,-0.0333,1.09
4.676266,1.0311,0.1981,-0.0709,1.05
4.688017,1.0083,0.1719,0.0117,1.02
4.704633,0.9834,0.0819,0.1019,0.99
4.739726,0.8739,-0.0992,0.0865,0.88
4.760732,0.9766,-0.0696,0.0347,0.98
4.771434,1.1259,0.0159,0.0159,1.13
4.787990,1.1924,0.1052,-0.0247,1.20
4.821389,1.0074,0.1504,-0.0516,1.02
4.837969,0.9289,0.0331,0.0198,0.93
4.855814,0.9570,-0.0574,0.0100,0.96
