time,gFx,gFy,gFz,TgF
2.690980,0.9851,0.0326,0.0870,0.99
2.708628,0.9851,0.0348,0.0877,0.99
2.727270,0.9851,0.0360,0.0880,0.99
2.757522,0.9841,0.0355,0.0877,0.99
2.774281,0.9834,0.0338,0.0902,0.99
2.791064,0.9832,0.0313,0.0882,0.99
2.808518,0.9841,0.0328,0.0897,0.99
2.828271,0.9866,0.0328,0.0887,0.99
2.857441,0.9883,0.0338,0.0872,0.99
2.874026,0.9844,0.0340,0.0880,0.99
2.890913,0.9812,0.0331,0.0880,0.99
2.909763,0.9829,0.0331,0.0885,0.99
2.940528,0.9849,0.0353,0.0894,0.99
2.957278,0.9839,0.0357,0.0899,0.99
2.973902,0.9829,0.0345,0.0882,0.99
3.008189,0.9880,0.0296,0.0855,0.99
3.023625,0.9866,0.0296,0.0850,0.99
3.040236,0.9846,0.0306,0.0872,0.99
3.057234,0.9839,0.0326,0.0872,0.99
3.075140,0.9836,0.0348,0.0863,0.99
3.108153,0.9807,0.0365,0.0880,0.99
3.123449,0.9876,0.0328,0.0867,0.99
3.140117,0.9900,0.0306,0.0892,0.99
3.156773,0.9883,0.0309,0.0914,0.99
3.190037,0.9807,0.0357,0.0850,0.99
3.208204,0.9773,0.0333,0.0880,0.98
3.233052,0.9827,0.0296,0.0921,0.99
3.240542,0.9849,0.0304,0.0924,0.99
3.257640,0.9885,0.0326,0.0907,0.99
3.276579,0.9885,0.0340,0.0865,0.99
3.309569,0.9868,0.0313,0.0826,0.99
3.323917,0.9866,0.0311,0.0848,0.99
3.340074,0.9861,0.0331,0.0872,0.99
3.364090,0.9871,0.0350,0.0875,0.99
3.389484,0.9805,0.0379,0.0894,0.99
3.406177,0.9817,0.0367,0.0904,0.99
3.424028,0.9834,0.0338,0.0914,0.99
3.439565,0.9856,0.0311,0.0892,0.99
3.472714,0.9858,0.0326,0.0892,0.99
3.489635,0.9854,0.0353,0.0882,0.99
3.507367,0.9858,0.0340,0.0872,0.99
3.522688,0.9868,0.0321,0.0850,0.99
3.542063,0.9858,0.0313,0.0841,0.99
3.572588,0.9856,0.0350,0.0855,0.99
3.589476,0.9861,0.0348,0.0845,0.99
3.606774,0.9863,0.0340,0.0848,0.99
3.623011,0.9851,0.0323,0.0863,0.99
